;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.575,0.575624
1,-1.574,0.575624
2,-1.573,0.577363
3,-1.572,0.577363
4,-1.571,0.577363
5,-1.57,0.577363
6,-1.569,0.579102
7,-1.568,0.577363
8,-1.567,0.577363
9,-1.566,0.575624
10,-1.565,0.579102
11,-1.564,0.577363
12,-1.563,0.582579
13,-1.562,0.577363
14,-1.561,0.579102
15,-1.56,0.575624
16,-1.559,0.575624
17,-1.558,0.573885
18,-1.557,0.575624
19,-1.556,0.575624
20,-1.555,0.575624
21,-1.554,0.575624
22,-1.553,0.579102
23,-1.552,0.575624
24,-1.551,0.575624
25,-1.55,0.575624
26,-1.549,0.577363
27,-1.548,0.577363
28,-1.547,0.577363
29,-1.546,0.577363
30,-1.545,0.577363
31,-1.544,0.575624
32,-1.543,0.575624
33,-1.542,0.575624
34,-1.541,0.575624
35,-1.54,0.575624
36,-1.539,0.577363
37,-1.538,0.577363
38,-1.537,0.577363
39,-1.536,0.575624
40,-1.535,0.577363
41,-1.534,0.577363
42,-1.533,0.577363
43,-1.532,0.577363
44,-1.531,0.577363
45,-1.53,0.579102
46,-1.529,0.579102
47,-1.528,0.577363
48,-1.527,0.577363
49,-1.526,0.573885
50,-1.525,0.577363
51,-1.524,0.577363
52,-1.523,0.577363
53,-1.522,0.577363
54,-1.521,0.577363
55,-1.52,0.577363
56,-1.519,0.575624
57,-1.518,0.577363
58,-1.517,0.573885
59,-1.516,0.570407
60,-1.515,0.570407
61,-1.514,0.568669
62,-1.513,0.572146
63,-1.512,0.570407
64,-1.511,0.570407
65,-1.51,0.570407
66,-1.509,0.570407
67,-1.508,0.570407
68,-1.507,0.570407
69,-1.506,0.572146
70,-1.505,0.572146
71,-1.504,0.570407
72,-1.503,0.570407
73,-1.502,0.570407
74,-1.501,0.570407
75,-1.5,0.570407
76,-1.499,0.570407
77,-1.498,0.572146
78,-1.497,0.572146
79,-1.496,0.568669
80,-1.495,0.568669
81,-1.494,0.568669
82,-1.493,0.568669
83,-1.492,0.568669
84,-1.491,0.568669
85,-1.49,0.570407
86,-1.489,0.570407
87,-1.488,0.568669
88,-1.487,0.568669
89,-1.486,0.570407
90,-1.485,0.570407
91,-1.484,0.568669
92,-1.483,0.568669
