;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.6,0.587796
1,-1.599,0.587796
2,-1.598,0.587796
3,-1.597,0.587796
4,-1.596,0.589535
5,-1.595,0.587796
6,-1.594,0.587796
7,-1.593,0.586057
8,-1.592,0.587796
9,-1.591,0.587796
10,-1.59,0.587796
11,-1.589,0.587796
12,-1.588,0.591274
13,-1.587,0.587796
14,-1.586,0.587796
15,-1.585,0.587796
16,-1.584,0.587796
17,-1.583,0.587796
18,-1.582,0.587796
19,-1.581,0.589535
20,-1.58,0.589535
21,-1.579,0.587796
22,-1.578,0.587796
23,-1.577,0.587796
24,-1.576,0.587796
25,-1.575,0.587796
26,-1.574,0.587796
27,-1.573,0.587796
28,-1.572,0.591274
29,-1.571,0.586057
30,-1.57,0.586057
31,-1.569,0.586057
32,-1.568,0.586057
33,-1.567,0.586057
34,-1.566,0.586057
35,-1.565,0.587796
36,-1.564,0.587796
37,-1.563,0.587796
38,-1.562,0.587796
39,-1.561,0.587796
40,-1.56,0.587796
41,-1.559,0.587796
42,-1.558,0.587796
43,-1.557,0.587796
44,-1.556,0.587796
45,-1.555,0.586057
46,-1.554,0.586057
47,-1.553,0.586057
48,-1.552,0.586057
49,-1.551,0.586057
50,-1.55,0.586057
51,-1.549,0.587796
52,-1.548,0.587796
53,-1.547,0.587796
54,-1.546,0.587796
55,-1.545,0.587796
56,-1.544,0.587796
57,-1.543,0.587796
58,-1.542,0.587796
59,-1.541,0.589535
60,-1.54,0.589535
61,-1.539,0.587796
62,-1.538,0.587796
63,-1.537,0.587796
64,-1.536,0.587796
65,-1.535,0.587796
66,-1.534,0.587796
67,-1.533,0.587796
68,-1.532,0.587796
69,-1.531,0.587796
70,-1.53,0.587796
71,-1.529,0.587796
72,-1.528,0.587796
73,-1.527,0.587796
74,-1.526,0.587796
75,-1.525,0.589535
76,-1.524,0.589535
77,-1.523,0.587796
78,-1.522,0.587796
79,-1.521,0.587796
80,-1.52,0.587796
81,-1.519,0.589535
82,-1.518,0.587796
83,-1.517,0.589535
84,-1.516,0.589535
85,-1.515,0.587796
86,-1.514,0.587796
87,-1.513,0.587796
88,-1.512,0.587796
89,-1.511,0.587796
90,-1.51,0.587796
91,-1.509,0.589535
92,-1.508,0.589535
93,-1.507,0.589535
94,-1.506,0.586057
95,-1.505,0.586057
96,-1.504,0.586057
97,-1.503,0.577363
98,-1.502,0.579102
99,-1.501,0.579102
100,-1.5,0.579102
101,-1.499,0.579102
102,-1.498,0.579102
103,-1.497,0.579102
104,-1.496,0.579102
105,-1.495,0.579102
106,-1.494,0.579102
107,-1.493,0.579102
108,-1.492,0.579102
109,-1.491,0.579102
110,-1.49,0.577363
111,-1.489,0.577363
112,-1.488,0.579102
113,-1.487,0.579102
114,-1.486,0.579102
115,-1.485,0.579102
116,-1.484,0.579102
117,-1.483,0.579102
118,-1.482,0.579102
119,-1.481,0.579102
120,-1.48,0.582579
121,-1.479,0.582579
122,-1.478,0.582579
123,-1.477,0.582579
124,-1.476,0.582579
125,-1.475,0.582579
126,-1.474,0.579102
127,-1.473,0.579102
128,-1.472,0.579102
129,-1.471,0.579102
130,-1.47,0.577363
131,-1.469,0.579102
132,-1.468,0.579102
133,-1.467,0.579102
134,-1.466,0.579102
135,-1.465,0.579102
136,-1.464,0.582579
137,-1.463,0.582579
138,-1.462,0.582579
139,-1.461,0.582579
140,-1.46,0.582579
141,-1.459,0.582579
142,-1.458,0.582579
143,-1.457,0.582579
144,-1.456,0.582579
145,-1.455,0.579102
146,-1.454,0.579102
147,-1.453,0.579102
148,-1.452,0.582579
149,-1.451,0.582579
150,-1.45,0.579102
151,-1.449,0.579102
152,-1.448,0.582579
153,-1.447,0.582579
154,-1.446,0.582579
155,-1.445,0.582579
156,-1.444,0.584318
157,-1.443,0.584318
158,-1.442,0.579102
159,-1.441,0.579102
160,-1.44,0.579102
161,-1.439,0.579102
162,-1.438,0.575624
163,-1.437,0.579102
164,-1.436,0.579102
165,-1.435,0.579102
166,-1.434,0.577363
167,-1.433,0.577363
168,-1.432,0.577363
169,-1.431,0.577363
170,-1.43,0.577363
171,-1.429,0.579102
172,-1.428,0.579102
173,-1.427,0.579102
174,-1.426,0.579102
175,-1.425,0.579102
176,-1.424,0.579102
177,-1.423,0.579102
178,-1.422,0.579102
179,-1.421,0.579102
180,-1.42,0.582579
181,-1.419,0.582579
182,-1.418,0.579102
183,-1.417,0.579102
184,-1.416,0.579102
185,-1.415,0.579102
186,-1.414,0.579102
187,-1.413,0.579102
188,-1.412,0.579102
189,-1.411,0.582579
190,-1.41,0.579102
191,-1.409,0.579102
192,-1.408,0.579102
193,-1.407,0.579102
194,-1.406,0.579102
195,-1.405,0.579102
196,-1.404,0.582579
197,-1.403,0.582579
198,-1.402,0.582579
199,-1.401,0.582579
200,-1.4,0.582579
201,-1.399,0.582579
202,-1.398,0.582579
203,-1.397,0.582579
204,-1.396,0.582579
205,-1.395,0.582579
206,-1.394,0.579102
207,-1.393,0.579102
208,-1.392,0.579102
209,-1.391,0.579102
210,-1.39,0.579102
211,-1.389,0.579102
212,-1.388,0.582579
213,-1.387,0.582579
214,-1.386,0.582579
215,-1.385,0.582579
216,-1.384,0.582579
217,-1.383,0.586057
218,-1.382,0.579102
219,-1.381,0.584318
220,-1.38,0.584318
221,-1.379,0.584318
222,-1.378,0.579102
223,-1.377,0.579102
224,-1.376,0.579102
225,-1.375,0.579102
226,-1.374,0.577363
227,-1.373,0.577363
228,-1.372,0.579102
229,-1.371,0.579102
230,-1.37,0.577363
231,-1.369,0.577363
232,-1.368,0.579102
233,-1.367,0.579102
234,-1.366,0.579102
235,-1.365,0.579102
236,-1.364,0.582579
237,-1.363,0.582579
238,-1.362,0.579102
239,-1.361,0.579102
240,-1.36,0.579102
241,-1.359,0.579102
242,-1.358,0.579102
243,-1.357,0.579102
244,-1.356,0.579102
245,-1.355,0.582579
246,-1.354,0.579102
247,-1.353,0.579102
248,-1.352,0.579102
249,-1.351,0.579102
250,-1.35,0.579102
251,-1.349,0.579102
252,-1.348,0.582579
253,-1.347,0.582579
254,-1.346,0.582579
255,-1.345,0.579102
256,-1.344,0.579102
257,-1.343,0.582579
258,-1.342,0.579102
259,-1.341,0.582579
260,-1.34,0.582579
261,-1.339,0.582579
262,-1.338,0.582579
263,-1.337,0.577363
264,-1.336,0.582579
265,-1.335,0.582579
266,-1.334,0.582579
267,-1.333,0.582579
268,-1.332,0.582579
269,-1.331,0.582579
270,-1.33,0.579102
271,-1.329,0.579102
272,-1.328,0.579102
273,-1.327,0.582579
274,-1.326,0.582579
275,-1.325,0.582579
276,-1.324,0.582579
277,-1.323,0.584318
278,-1.322,0.582579
279,-1.321,0.582579
280,-1.32,0.582579
281,-1.319,0.584318
282,-1.318,0.584318
283,-1.317,0.584318
284,-1.316,0.584318
285,-1.315,0.584318
286,-1.314,0.582579
287,-1.313,0.577363
288,-1.312,0.577363
289,-1.311,0.577363
290,-1.31,0.577363
291,-1.309,0.577363
292,-1.308,0.577363
293,-1.307,0.579102
294,-1.306,0.579102
295,-1.305,0.575624
296,-1.304,0.579102
297,-1.303,0.579102
298,-1.302,0.582579
299,-1.301,0.586057
300,-1.3,0.586057
301,-1.299,0.587796
302,-1.298,0.586057
303,-1.297,0.586057
304,-1.296,0.586057
305,-1.295,0.586057
306,-1.294,0.586057
307,-1.293,0.586057
308,-1.292,0.586057
309,-1.291,0.586057
310,-1.29,0.586057
311,-1.289,0.586057
312,-1.288,0.586057
313,-1.287,0.586057
314,-1.286,0.586057
315,-1.285,0.586057
316,-1.284,0.587796
317,-1.283,0.587796
318,-1.282,0.587796
319,-1.281,0.586057
320,-1.28,0.586057
321,-1.279,0.586057
322,-1.278,0.586057
323,-1.277,0.586057
324,-1.276,0.586057
325,-1.275,0.587796
326,-1.274,0.586057
327,-1.273,0.586057
328,-1.272,0.586057
329,-1.271,0.586057
330,-1.27,0.587796
331,-1.269,0.586057
332,-1.268,0.586057
333,-1.267,0.587796
334,-1.266,0.587796
335,-1.265,0.586057
336,-1.264,0.586057
337,-1.263,0.587796
338,-1.262,0.587796
339,-1.261,0.587796
340,-1.26,0.587796
341,-1.259,0.587796
342,-1.258,0.589535
343,-1.257,0.587796
344,-1.256,0.587796
345,-1.255,0.587796
346,-1.254,0.587796
347,-1.253,0.587796
348,-1.252,0.587796
349,-1.251,0.587796
350,-1.25,0.589535
351,-1.249,0.584318
352,-1.248,0.586057
353,-1.247,0.586057
354,-1.246,0.586057
355,-1.245,0.586057
356,-1.244,0.586057
357,-1.243,0.587796
358,-1.242,0.587796
359,-1.241,0.586057
