;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.6,0.412204
1,-1.599,0.412204
2,-1.598,0.412204
3,-1.597,0.412204
4,-1.596,0.412204
5,-1.595,0.412204
6,-1.594,0.412204
7,-1.593,0.415682
8,-1.592,0.412204
9,-1.591,0.412204
10,-1.59,0.412204
11,-1.589,0.412204
12,-1.588,0.412204
13,-1.587,0.413943
14,-1.586,0.413943
15,-1.585,0.413943
16,-1.584,0.413943
17,-1.583,0.413943
18,-1.582,0.413943
19,-1.581,0.413943
20,-1.58,0.413943
21,-1.579,0.413943
22,-1.578,0.413943
23,-1.577,0.413943
24,-1.576,0.412204
25,-1.575,0.412204
26,-1.574,0.412204
27,-1.573,0.412204
28,-1.572,0.412204
29,-1.571,0.413943
30,-1.57,0.413943
31,-1.569,0.413943
32,-1.568,0.413943
33,-1.567,0.413943
34,-1.566,0.413943
35,-1.565,0.413943
36,-1.564,0.413943
37,-1.563,0.413943
38,-1.562,0.413943
39,-1.561,0.415682
40,-1.56,0.413943
41,-1.559,0.412204
42,-1.558,0.412204
43,-1.557,0.412204
44,-1.556,0.412204
45,-1.555,0.412204
46,-1.554,0.412204
47,-1.553,0.413943
48,-1.552,0.412204
49,-1.551,0.412204
50,-1.55,0.412204
51,-1.549,0.412204
52,-1.548,0.412204
53,-1.547,0.413943
54,-1.546,0.413943
55,-1.545,0.413943
56,-1.544,0.413943
57,-1.543,0.413943
58,-1.542,0.410465
59,-1.541,0.415682
60,-1.54,0.410465
61,-1.539,0.413943
62,-1.538,0.413943
63,-1.537,0.413943
64,-1.536,0.412204
65,-1.535,0.412204
66,-1.534,0.412204
67,-1.533,0.412204
68,-1.532,0.412204
69,-1.531,0.413943
70,-1.53,0.413943
71,-1.529,0.413943
72,-1.528,0.413943
73,-1.527,0.413943
74,-1.526,0.413943
75,-1.525,0.413943
76,-1.524,0.413943
77,-1.523,0.413943
78,-1.522,0.413943
79,-1.521,0.413943
80,-1.52,0.413943
81,-1.519,0.413943
82,-1.518,0.413943
83,-1.517,0.413943
84,-1.516,0.410465
85,-1.515,0.413943
86,-1.514,0.413943
87,-1.513,0.413943
88,-1.512,0.413943
89,-1.511,0.413943
90,-1.51,0.413943
91,-1.509,0.413943
92,-1.508,0.413943
93,-1.507,0.413943
94,-1.506,0.413943
95,-1.505,0.415682
96,-1.504,0.415682
97,-1.503,0.413943
98,-1.502,0.413943
99,-1.501,0.413943
100,-1.5,0.413943
101,-1.499,0.413943
102,-1.498,0.413943
103,-1.497,0.413943
104,-1.496,0.413943
105,-1.495,0.412204
106,-1.494,0.412204
107,-1.493,0.412204
108,-1.492,0.412204
109,-1.491,0.412204
110,-1.49,0.412204
111,-1.489,0.413943
112,-1.488,0.413943
113,-1.487,0.413943
114,-1.486,0.412204
115,-1.485,0.413943
116,-1.484,0.413943
117,-1.483,0.413943
118,-1.482,0.413943
119,-1.481,0.413943
120,-1.48,0.412204
121,-1.479,0.412204
122,-1.478,0.412204
