;Scopy version,438f138
;Exported on,dimanche décembre 15/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
84,0.084,0.764305,-0.0549044
85,0.085,0.766044,-0.0549044
86,0.086,0.766044,-0.0549044
87,0.087,0.764305,-0.0549044
88,0.088,0.764305,-0.0549044
89,0.089,0.764305,-0.0549044
90,0.09,0.764305,-0.0549044
91,0.091,0.764305,-0.0549044
92,0.092,0.766044,-0.0549044
93,0.093,0.766044,-0.0549044
94,0.094,0.767783,-0.0549044
95,0.095,0.759089,-0.0549044
96,0.096,0.75735,-0.0549044
97,0.097,0.75735,-0.0549044
98,0.098,0.762566,-0.0549044
99,0.099,0.755611,-0.0549044
100,0.1,0.762566,-0.0549044
101,0.101,0.759089,-0.0549044
102,0.102,0.759089,-0.0549044
103,0.103,0.762566,-0.0549044
104,0.104,0.755611,-0.0549044
105,0.105,0.762566,-0.0549044
106,0.106,0.759089,-0.0549044
107,0.107,0.759089,-0.0549044
108,0.108,0.759089,0
109,0.109,0.762566,-0.0549044
110,0.11,0.762566,-0.0549044
111,0.111,0.762566,-0.0549044
112,0.112,0.759089,-0.0549044
113,0.113,0.759089,-0.0549044
114,0.114,0.762566,-0.0549044
115,0.115,0.759089,-0.0549044
116,0.116,0.762566,-0.0549044
117,0.117,0.762566,-0.0549044
118,0.118,0.762566,-0.0549044
119,0.119,0.764305,-0.0549044
120,0.12,0.75735,-0.0549044
121,0.121,0.764305,-0.0549044
122,0.122,0.762566,-0.0549044
123,0.123,0.762566,-0.0549044
124,0.124,0.762566,-0.0549044
125,0.125,0.762566,-0.0549044
126,0.126,0.766044,-0.0549044
127,0.127,0.762566,-0.0549044
128,0.128,0.759089,-0.0549044
129,0.129,0.759089,-0.0549044
130,0.13,0.764305,-0.0549044
131,0.131,0.659974,-0.0549044
132,0.132,0.437401,-0.0549044
133,0.133,0.406102,-0.0549044
134,0.134,0.392191,-0.0549044
135,0.135,0.392191,-0.0549044
136,0.136,0.390452,-0.0549044
137,0.137,0.390452,-0.0549044
138,0.138,0.390452,-0.0549044
139,0.139,0.390452,-0.0549044
140,0.14,0.390452,-0.0549044
141,0.141,0.390452,-0.0549044
142,0.142,0.390452,-0.0549044
143,0.143,0.390452,-0.0549044
144,0.144,0.390452,-0.0366029
145,0.145,0.390452,-0.0366029
146,0.146,0.390452,-0.0366029
147,0.147,0.390452,0
148,0.148,0.390452,0
149,0.149,0.390452,0
150,0.15,0.390452,-0.0549044
151,0.151,0.390452,-0.0549044
152,0.152,0.390452,-0.0549044
153,0.153,0.390452,-0.0549044
154,0.154,0.390452,-0.0549044
155,0.155,0.390452,-0.0549044
156,0.156,0.390452,-0.0549044
157,0.157,0.390452,-0.0549044
158,0.158,0.390452,-0.0549044
159,0.159,0.390452,-0.0549044
160,0.16,0.390452,-0.0549044
161,0.161,0.390452,-0.0549044
162,0.162,0.390452,-0.0549044
163,0.163,0.390452,-0.0549044
164,0.164,0.390452,-0.0549044
165,0.165,0.390452,-0.0366029
166,0.166,0.390452,-0.0366029
167,0.167,0.390452,-0.0366029
168,0.168,0.395669,0
169,0.169,0.413057,-0.0549044
170,0.17,0.706923,-0.0549044
171,0.171,0.66693,-0.0549044
172,0.172,0.43914,-0.0549044
173,0.173,0.404363,-0.0549044
174,0.174,0.395669,-0.0549044
175,0.175,0.392191,-0.0549044
176,0.176,0.390452,-0.0549044
177,0.177,0.390452,-0.0549044
178,0.178,0.390452,-0.0549044
179,0.179,0.390452,-0.0549044
180,0.18,0.390452,-0.0549044
181,0.181,0.390452,-0.0549044
182,0.182,0.390452,-0.0549044
183,0.183,0.390452,-0.0549044
184,0.184,0.390452,-0.0549044
185,0.185,0.390452,-0.0549044
186,0.186,0.390452,-0.0549044
187,0.187,0.390452,0
188,0.188,0.390452,-0.0366029
189,0.189,0.390452,-0.0366029
190,0.19,0.390452,-0.0366029
191,0.191,0.390452,-0.0549044
192,0.192,0.390452,-0.0549044
193,0.193,0.390452,-0.0549044
194,0.194,0.390452,-0.0549044
195,0.195,0.390452,-0.0549044
196,0.196,0.390452,-0.0549044
197,0.197,0.390452,-0.0549044
198,0.198,0.390452,-0.0549044
199,0.199,0.390452,-0.0549044
200,0.2,0.390452,-0.0549044
201,0.201,0.390452,-0.0549044
202,0.202,0.390452,-0.0549044
203,0.203,0.390452,-0.0549044
204,0.204,0.390452,-0.0366029
205,0.205,0.390452,-0.0366029
206,0.206,0.395669,-0.0366029
207,0.207,0.381758,-0.0366029
208,0.208,0.618242,-0.0366029
209,0.209,0.738223,-0.0366029
210,0.21,0.48435,-0.0549044
211,0.211,0.411319,-0.0549044
212,0.212,0.395669,-0.0549044
213,0.213,0.390452,-0.0549044
214,0.214,0.390452,-0.0549044
215,0.215,0.390452,-0.0549044
216,0.216,0.390452,-0.0549044
217,0.217,0.390452,-0.0549044
218,0.218,0.390452,-0.0549044
219,0.219,0.390452,-0.0549044
220,0.22,0.390452,-0.0549044
221,0.221,0.390452,-0.0549044
222,0.222,0.390452,-0.0549044
223,0.223,0.390452,-0.0549044
224,0.224,0.390452,-0.0549044
225,0.225,0.390452,0
226,0.226,0.390452,0
227,0.227,0.390452,0
228,0.228,0.390452,-0.0366029
229,0.229,0.390452,-0.0366029
230,0.23,0.390452,-0.0366029
231,0.231,0.390452,-0.0549044
232,0.232,0.390452,-0.0549044
233,0.233,0.390452,-0.0549044
234,0.234,0.390452,-0.0549044
235,0.235,0.390452,-0.0549044
236,0.236,0.390452,-0.0549044
237,0.237,0.390452,-0.0549044
238,0.238,0.390452,-0.0549044
239,0.239,0.390452,-0.0549044
240,0.24,0.390452,-0.0549044
241,0.241,0.390452,-0.0549044
242,0.242,0.390452,-0.0549044
243,0.243,0.390452,-0.0549044
244,0.244,0.392191,-0.0549044
245,0.245,0.388714,-0.0549044
246,0.246,0.494783,-0.0549044
247,0.247,0.752133,-0.0549044
248,0.248,0.573032,-0.0549044
249,0.249,0.421752,-0.0549044
250,0.25,0.400885,-0.0549044
251,0.251,0.392191,-0.0549044
252,0.252,0.390452,-0.0549044
253,0.253,0.390452,-0.0549044
254,0.254,0.390452,-0.0549044
255,0.255,0.390452,-0.0549044
256,0.256,0.390452,-0.0549044
257,0.257,0.390452,-0.0549044
258,0.258,0.390452,-0.0549044
259,0.259,0.390452,-0.0549044
260,0.26,0.390452,-0.0549044
261,0.261,0.390452,-0.0549044
262,0.262,0.390452,-0.0549044
263,0.263,0.390452,-0.0366029
264,0.264,0.390452,-0.0366029
265,0.265,0.390452,-0.0366029
266,0.266,0.390452,0
267,0.267,0.390452,0
268,0.268,0.390452,0
269,0.269,0.390452,0
270,0.27,0.390452,-0.0549044
271,0.271,0.390452,-0.0549044
272,0.272,0.390452,-0.0549044
273,0.273,0.390452,-0.0549044
274,0.274,0.390452,-0.0549044
275,0.275,0.390452,-0.0549044
276,0.276,0.390452,-0.0549044
277,0.277,0.390452,-0.0549044
278,0.278,0.390452,-0.0549044
279,0.279,0.390452,-0.0549044
280,0.28,0.390452,-0.0549044
281,0.281,0.390452,-0.0549044
282,0.282,0.390452,-0.0549044
283,0.283,0.395669,-0.0549044
284,0.284,0.407841,-0.0549044
285,0.285,0.705184,-0.0549044
286,0.286,0.673885,-0.0549044
287,0.287,0.444357,-0.0549044
288,0.288,0.404363,-0.0366029
289,0.289,0.395669,-0.0366029
290,0.29,0.390452,-0.0549044
291,0.291,0.390452,-0.0549044
292,0.292,0.390452,-0.0549044
293,0.293,0.390452,-0.0549044
294,0.294,0.390452,-0.0549044
295,0.295,0.390452,-0.0549044
296,0.296,0.390452,-0.0549044
297,0.297,0.390452,-0.0549044
298,0.298,0.390452,-0.0549044
299,0.299,0.390452,-0.0549044
300,0.3,0.390452,-0.0549044
301,0.301,0.390452,-0.0549044
302,0.302,0.390452,-0.0549044
303,0.303,0.390452,-0.0549044
304,0.304,0.390452,-0.0549044
305,0.305,0.390452,-0.0366029
306,0.306,0.390452,-0.0366029
307,0.307,0.390452,-0.0366029
308,0.308,0.390452,0
309,0.309,0.390452,0
310,0.31,0.390452,-0.0549044
311,0.311,0.390452,-0.0549044
312,0.312,0.390452,-0.0549044
313,0.313,0.390452,-0.0549044
314,0.314,0.390452,-0.0549044
315,0.315,0.390452,-0.0549044
316,0.316,0.390452,-0.0549044
317,0.317,0.390452,-0.0549044
318,0.318,0.390452,-0.0549044
319,0.319,0.390452,-0.0549044
320,0.32,0.390452,-0.0549044
321,0.321,0.392191,-0.0549044
322,0.322,0.381758,-0.0549044
323,0.323,0.60607,-0.0549044
324,0.324,0.739961,-0.0549044
325,0.325,0.491306,-0.0549044
326,0.326,0.411319,0
327,0.327,0.397408,0
328,0.328,0.392191,-0.0366029
329,0.329,0.390452,-0.0366029
330,0.33,0.390452,-0.0366029
331,0.331,0.390452,-0.0549044
332,0.332,0.390452,-0.0549044
333,0.333,0.390452,-0.0549044
334,0.334,0.390452,-0.0549044
335,0.335,0.390452,-0.0549044
336,0.336,0.390452,-0.0549044
337,0.337,0.390452,-0.0549044
338,0.338,0.390452,-0.0549044
339,0.339,0.390452,-0.0549044
340,0.34,0.390452,-0.0549044
341,0.341,0.390452,-0.0549044
342,0.342,0.390452,-0.0549044
343,0.343,0.390452,-0.0549044
344,0.344,0.390452,0
345,0.345,0.390452,0
346,0.346,0.390452,0
347,0.347,0.390452,0
348,0.348,0.390452,0
349,0.349,0.390452,0
350,0.35,0.390452,-0.0549044
351,0.351,0.390452,-0.0549044
352,0.352,0.390452,-0.0549044
353,0.353,0.390452,-0.0549044
354,0.354,0.390452,-0.0549044
355,0.355,0.390452,-0.0549044
356,0.356,0.390452,-0.0549044
357,0.357,0.390452,-0.0549044
358,0.358,0.390452,-0.0549044
359,0.359,0.390452,-0.0549044
360,0.36,0.388714,-0.0549044
361,0.361,0.487828,-0.0549044
362,0.362,0.748656,-0.0549044
363,0.363,0.581726,-0.0549044
364,0.364,0.425229,-0.0549044
365,0.365,0.399147,0
366,0.366,0.392191,0
367,0.367,0.390452,0
368,0.368,0.390452,0
369,0.369,0.390452,0
370,0.37,0.390452,0
371,0.371,0.390452,-0.0549044
372,0.372,0.390452,-0.0549044
373,0.373,0.390452,-0.0549044
374,0.374,0.390452,-0.0549044
375,0.375,0.390452,-0.0549044
376,0.376,0.390452,-0.0549044
377,0.377,0.390452,-0.0549044
378,0.378,0.390452,-0.0549044
379,0.379,0.390452,-0.0549044
380,0.38,0.390452,-0.0549044
381,0.381,0.390452,-0.0549044
382,0.382,0.390452,-0.0549044
383,0.383,0.390452,-0.0549044
384,0.384,0.390452,-0.0366029
385,0.385,0.390452,-0.0366029
386,0.386,0.390452,-0.0366029
387,0.387,0.390452,0
388,0.388,0.390452,0
389,0.389,0.390452,-0.0549044
390,0.39,0.390452,-0.0549044
391,0.391,0.390452,-0.0549044
392,0.392,0.390452,-0.0549044
393,0.393,0.390452,-0.0549044
394,0.394,0.390452,-0.0549044
395,0.395,0.390452,-0.0549044
396,0.396,0.390452,-0.0549044
397,0.397,0.390452,-0.0549044
398,0.398,0.395669,-0.0549044
399,0.399,0.402624,-0.0549044
400,0.4,0.698229,-0.0549044
401,0.401,0.684318,-0.0549044
402,0.402,0.444357,-0.0549044
403,0.403,0.404363,-0.0366029
404,0.404,0.392191,-0.0366029
405,0.405,0.392191,-0.0366029
406,0.406,0.390452,0
407,0.407,0.390452,0
408,0.408,0.390452,0
409,0.409,0.390452,-0.0366029
410,0.41,0.390452,-0.0366029
411,0.411,0.390452,-0.0366029
412,0.412,0.390452,-0.0549044
413,0.413,0.390452,-0.0549044
414,0.414,0.390452,-0.0549044
415,0.415,0.390452,-0.0549044
416,0.416,0.390452,-0.0549044
417,0.417,0.390452,-0.0549044
418,0.418,0.390452,-0.0549044
419,0.419,0.390452,-0.0549044
420,0.42,0.390452,-0.0549044
421,0.421,0.390452,-0.0549044
422,0.422,0.390452,-0.0549044
423,0.423,0.390452,-0.0366029
424,0.424,0.390452,-0.0366029
425,0.425,0.390452,-0.0366029
426,0.426,0.390452,0
427,0.427,0.390452,0
428,0.428,0.390452,0
429,0.429,0.390452,0
430,0.43,0.390452,-0.0366029
431,0.431,0.390452,-0.0366029
432,0.432,0.390452,-0.0366029
433,0.433,0.390452,-0.0549044
434,0.434,0.390452,-0.0549044
435,0.435,0.390452,-0.0549044
436,0.436,0.395669,-0.0549044
437,0.437,0.380019,-0.0549044
438,0.438,0.593898,-0.0549044
439,0.439,0.748656,-0.0549044
440,0.44,0.496522,-0.0549044
441,0.441,0.413057,-0.0549044
442,0.442,0.397408,-0.0549044
443,0.443,0.392191,-0.0549044
444,0.444,0.390452,0
445,0.445,0.390452,0
446,0.446,0.390452,0
447,0.447,0.390452,0
448,0.448,0.390452,0
449,0.449,0.390452,0
450,0.45,0.390452,-0.0366029
451,0.451,0.390452,-0.0366029
452,0.452,0.390452,-0.0366029
453,0.453,0.390452,-0.0549044
454,0.454,0.390452,-0.0549044
455,0.455,0.390452,-0.0549044
456,0.456,0.390452,-0.0549044
457,0.457,0.390452,-0.0549044
458,0.458,0.390452,-0.0549044
459,0.459,0.390452,-0.0549044
460,0.46,0.390452,-0.0549044
461,0.461,0.390452,-0.0549044
462,0.462,0.390452,-0.0549044
463,0.463,0.390452,-0.0549044
464,0.464,0.390452,-0.0549044
465,0.465,0.390452,0
466,0.466,0.390452,0
467,0.467,0.390452,0
468,0.468,0.390452,0
469,0.469,0.390452,0
470,0.47,0.390452,-0.0366029
471,0.471,0.390452,-0.0366029
472,0.472,0.390452,-0.0366029
473,0.473,0.390452,-0.0549044
474,0.474,0.390452,-0.0549044
475,0.475,0.390452,-0.0549044
476,0.476,0.477395,-0.0549044
477,0.477,0.746917,-0.0549044
478,0.478,0.59042,-0.0549044
479,0.479,0.426968,-0.0549044
480,0.48,0.400885,-0.0549044
481,0.481,0.395669,-0.0549044
482,0.482,0.390452,-0.0549044
483,0.483,0.390452,-0.0549044
484,0.484,0.390452,-0.0549044
485,0.485,0.390452,0
486,0.486,0.390452,0
487,0.487,0.390452,0
488,0.488,0.390452,0
489,0.489,0.390452,0
490,0.49,0.390452,-0.0549044
491,0.491,0.390452,-0.0549044
492,0.492,0.390452,-0.0549044
493,0.493,0.390452,-0.0549044
494,0.494,0.390452,-0.0549044
495,0.495,0.390452,-0.0549044
496,0.496,0.390452,-0.0549044
497,0.497,0.390452,-0.0549044
498,0.498,0.390452,-0.0549044
499,0.499,0.390452,-0.0549044
500,0.5,0.390452,-0.0549044
501,0.501,0.390452,-0.0549044
502,0.502,0.390452,-0.0549044
503,0.503,0.390452,-0.0549044
504,0.504,0.390452,-0.0366029
505,0.505,0.390452,-0.0366029
506,0.506,0.390452,-0.0366029
507,0.507,0.390452,0
508,0.508,0.390452,0
509,0.509,0.390452,0
510,0.51,0.390452,-0.0549044
511,0.511,0.390452,-0.0549044
512,0.512,0.390452,-0.0549044
513,0.513,0.395669,-0.0549044
514,0.514,0.399147,-0.0549044
515,0.515,0.693012,-0.0549044
516,0.516,0.693012,-0.0549044
517,0.517,0.447834,-0.0549044
518,0.518,0.404363,-0.0549044
519,0.519,0.392191,-0.0549044
520,0.52,0.392191,-0.0549044
521,0.521,0.390452,-0.0549044
522,0.522,0.390452,-0.0549044
523,0.523,0.390452,-0.0366029
524,0.524,0.390452,-0.0366029
525,0.525,0.390452,-0.0366029
526,0.526,0.390452,0
527,0.527,0.390452,-0.0366029
528,0.528,0.390452,-0.0366029
529,0.529,0.390452,-0.0366029
530,0.53,0.390452,-0.0549044
531,0.531,0.390452,-0.0549044
532,0.532,0.390452,-0.0549044
533,0.533,0.390452,-0.0549044
534,0.534,0.390452,-0.0549044
535,0.535,0.390452,-0.0549044
536,0.536,0.390452,-0.0549044
537,0.537,0.390452,-0.0549044
538,0.538,0.390452,-0.0549044
539,0.539,0.390452,-0.0549044
540,0.54,0.390452,-0.0549044
541,0.541,0.390452,-0.0549044
542,0.542,0.390452,-0.0549044
543,0.543,0.390452,-0.0549044
544,0.544,0.390452,0
545,0.545,0.390452,0
546,0.546,0.390452,0
547,0.547,0.390452,0
548,0.548,0.390452,0
549,0.549,0.390452,0
550,0.55,0.390452,0
551,0.551,0.392191,-0.0549044
552,0.552,0.380019,-0.0549044
553,0.553,0.585204,-0.0549044
554,0.554,0.746917,-0.0549044
555,0.555,0.505217,-0.0549044
556,0.556,0.413057,-0.0549044
557,0.557,0.397408,-0.0549044
558,0.558,0.392191,-0.0549044
559,0.559,0.390452,-0.0549044
560,0.56,0.390452,-0.0549044
561,0.561,0.390452,-0.0549044
562,0.562,0.390452,-0.0549044
563,0.563,0.390452,-0.0366029
564,0.564,0.390452,-0.0366029
565,0.565,0.390452,-0.0366029
566,0.566,0.390452,0
567,0.567,0.390452,0
568,0.568,0.390452,0
569,0.569,0.390452,-0.0366029
570,0.57,0.390452,-0.0366029
571,0.571,0.390452,-0.0366029
572,0.572,0.390452,-0.0549044
573,0.573,0.390452,-0.0549044
574,0.574,0.390452,-0.0549044
575,0.575,0.390452,-0.0549044
576,0.576,0.390452,-0.0549044
577,0.577,0.390452,-0.0549044
578,0.578,0.390452,-0.0549044
579,0.579,0.390452,-0.0549044
580,0.58,0.390452,-0.0549044
581,0.581,0.390452,-0.0549044
582,0.582,0.390452,-0.0549044
583,0.583,0.390452,-0.0549044
584,0.584,0.390452,0
585,0.585,0.390452,0
586,0.586,0.390452,0
587,0.587,0.390452,0
588,0.588,0.390452,-0.0366029
589,0.589,0.390452,-0.0366029
590,0.59,0.390452,-0.0366029
591,0.591,0.466962,-0.0549044
592,0.592,0.743439,-0.0549044
593,0.593,0.599114,-0.0549044
594,0.594,0.426968,-0.0549044
595,0.595,0.400885,-0.0549044
596,0.596,0.392191,-0.0549044
597,0.597,0.390452,-0.0549044
598,0.598,0.390452,-0.0549044
599,0.599,0.390452,-0.0549044
600,0.6,0.390452,-0.0549044
601,0.601,0.390452,-0.0549044
602,0.602,0.390452,-0.0549044
603,0.603,0.390452,-0.0549044
604,0.604,0.390452,-0.0549044
605,0.605,0.390452,0
606,0.606,0.390452,0
607,0.607,0.390452,0
608,0.608,0.390452,0
609,0.609,0.390452,0
610,0.61,0.390452,-0.0366029
611,0.611,0.390452,-0.0366029
612,0.612,0.390452,-0.0366029
613,0.613,0.390452,-0.0549044
614,0.614,0.390452,-0.0549044
615,0.615,0.390452,-0.0549044
616,0.616,0.390452,-0.0549044
617,0.617,0.390452,-0.0549044
618,0.618,0.390452,-0.0549044
619,0.619,0.390452,-0.0549044
620,0.62,0.390452,-0.0549044
621,0.621,0.390452,-0.0549044
622,0.622,0.390452,-0.0366029
623,0.623,0.390452,-0.0366029
624,0.624,0.390452,-0.0366029
625,0.625,0.390452,0
626,0.626,0.390452,0
627,0.627,0.390452,0
628,0.628,0.395669,0
629,0.629,0.395669,0
630,0.63,0.68084,-0.0549044
631,0.631,0.698229,-0.0549044
632,0.632,0.451312,-0.0549044
633,0.633,0.406102,-0.0549044
634,0.634,0.392191,-0.0549044
635,0.635,0.392191,-0.0549044
636,0.636,0.390452,-0.0549044
637,0.637,0.390452,-0.0549044
638,0.638,0.390452,-0.0549044
639,0.639,0.390452,-0.0549044
640,0.64,0.390452,-0.0549044
641,0.641,0.390452,-0.0549044
642,0.642,0.390452,-0.0549044
643,0.643,0.390452,-0.0366029
644,0.644,0.390452,-0.0366029
645,0.645,0.390452,-0.0366029
646,0.646,0.390452,0
647,0.647,0.390452,0
648,0.648,0.390452,0
649,0.649,0.390452,0
650,0.65,0.390452,-0.0366029
651,0.651,0.390452,-0.0366029
652,0.652,0.390452,-0.0366029
653,0.653,0.390452,-0.0549044
654,0.654,0.390452,-0.0549044
655,0.655,0.390452,-0.0549044
656,0.656,0.390452,-0.0549044
657,0.657,0.390452,-0.0549044
658,0.658,0.390452,-0.0549044
659,0.659,0.390452,-0.0549044
660,0.66,0.390452,-0.0549044
661,0.661,0.390452,-0.0549044
662,0.662,0.390452,-0.0549044
663,0.663,0.390452,-0.0366029
664,0.664,0.390452,-0.0366029
665,0.665,0.390452,-0.0366029
666,0.666,0.392191,0
667,0.667,0.381758,-0.0366029
668,0.668,0.574771,-0.0366029
669,0.669,0.748656,-0.0366029
670,0.67,0.510433,-0.0549044
671,0.671,0.414796,-0.0549044
672,0.672,0.397408,-0.0549044
673,0.673,0.392191,-0.0549044
674,0.674,0.390452,-0.0549044
675,0.675,0.390452,-0.0549044
676,0.676,0.390452,-0.0549044
677,0.677,0.390452,-0.0549044
678,0.678,0.390452,-0.0549044
679,0.679,0.390452,-0.0549044
680,0.68,0.390452,-0.0549044
681,0.681,0.390452,-0.0549044
682,0.682,0.390452,-0.0549044
683,0.683,0.390452,-0.0366029
684,0.684,0.390452,-0.0366029
685,0.685,0.390452,-0.0366029
686,0.686,0.390452,0
687,0.687,0.390452,0
688,0.688,0.390452,0
689,0.689,0.390452,0
690,0.69,0.390452,-0.0366029
691,0.691,0.390452,-0.0366029
692,0.692,0.390452,-0.0366029
693,0.693,0.390452,-0.0549044
694,0.694,0.390452,-0.0549044
695,0.695,0.390452,-0.0549044
696,0.696,0.390452,-0.0549044
697,0.697,0.390452,-0.0549044
698,0.698,0.390452,-0.0549044
699,0.699,0.390452,-0.0549044
700,0.7,0.390452,-0.0549044
701,0.701,0.390452,-0.0549044
702,0.702,0.390452,-0.0549044
703,0.703,0.390452,-0.0366029
704,0.704,0.390452,-0.0366029
705,0.705,0.390452,-0.0366029
706,0.706,0.460006,-0.0366029
707,0.707,0.7417,-0.0366029
708,0.708,0.607809,-0.0549044
709,0.709,0.426968,0
710,0.71,0.400885,-0.0549044
711,0.711,0.392191,-0.0549044
712,0.712,0.390452,-0.0549044
713,0.713,0.390452,-0.0549044
714,0.714,0.390452,-0.0549044
715,0.715,0.390452,-0.0549044
716,0.716,0.390452,-0.0549044
717,0.717,0.390452,-0.0549044
718,0.718,0.390452,-0.0549044
719,0.719,0.390452,-0.0549044
720,0.72,0.390452,-0.0549044
721,0.721,0.390452,-0.0549044
722,0.722,0.390452,-0.0549044
723,0.723,0.390452,-0.0549044
724,0.724,0.390452,-0.0366029
725,0.725,0.390452,-0.0366029
726,0.726,0.390452,-0.0366029
727,0.727,0.390452,0
728,0.728,0.390452,0
729,0.729,0.390452,-0.0549044
730,0.73,0.390452,-0.0549044
731,0.731,0.390452,-0.0366029
732,0.732,0.390452,-0.0366029
733,0.733,0.390452,-0.0549044
734,0.734,0.390452,-0.0549044
735,0.735,0.390452,-0.0549044
736,0.736,0.390452,-0.0549044
737,0.737,0.390452,-0.0549044
738,0.738,0.390452,-0.0549044
739,0.739,0.390452,-0.0549044
740,0.74,0.390452,-0.0549044
741,0.741,0.390452,-0.0549044
742,0.742,0.390452,-0.0549044
743,0.743,0.395669,-0.0549044
744,0.744,0.392191,-0.0549044
745,0.745,0.677363,-0.0549044
746,0.746,0.701707,-0.0549044
747,0.747,0.453051,0
748,0.748,0.406102,0
749,0.749,0.392191,0
750,0.75,0.392191,-0.0549044
751,0.751,0.390452,-0.0549044
752,0.752,0.390452,-0.0549044
753,0.753,0.390452,-0.0549044
754,0.754,0.390452,-0.0549044
755,0.755,0.390452,-0.0549044
756,0.756,0.390452,-0.0549044
757,0.757,0.390452,-0.0549044
758,0.758,0.390452,-0.0549044
759,0.759,0.390452,-0.0549044
760,0.76,0.390452,-0.0549044
761,0.761,0.390452,-0.0549044
762,0.762,0.390452,-0.0549044
763,0.763,0.390452,-0.0549044
764,0.764,0.390452,-0.0549044
765,0.765,0.390452,-0.0549044
766,0.766,0.390452,0
767,0.767,0.390452,0
768,0.768,0.390452,-0.0366029
769,0.769,0.390452,-0.0366029
770,0.77,0.390452,-0.0366029
771,0.771,0.390452,-0.0549044
772,0.772,0.390452,-0.0549044
773,0.773,0.390452,-0.0549044
774,0.774,0.390452,-0.0549044
775,0.775,0.390452,-0.0549044
776,0.776,0.390452,-0.0549044
777,0.777,0.390452,-0.0549044
778,0.778,0.390452,-0.0549044
779,0.779,0.390452,-0.0549044
780,0.78,0.390452,-0.0549044
781,0.781,0.392191,-0.0549044
782,0.782,0.381758,-0.0549044
783,0.783,0.566076,-0.0549044
784,0.784,0.752133,-0.0549044
785,0.785,0.517389,-0.0366029
786,0.786,0.416535,-0.0366029
787,0.787,0.397408,-0.0366029
788,0.788,0.392191,0
789,0.789,0.390452,-0.0549044
790,0.79,0.390452,-0.0549044
791,0.791,0.390452,-0.0549044
792,0.792,0.390452,-0.0549044
793,0.793,0.390452,-0.0549044
