;Scopy version,438f138
;Exported on,dimanche décembre 15/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
88,-0.712,0.311319,-0.0549044
89,-0.711,0.311319,-0.0549044
90,-0.71,0.311319,-0.0549044
91,-0.709,0.311319,-0.0549044
92,-0.708,0.311319,-0.0549044
93,-0.707,0.311319,-0.0549044
94,-0.706,0.30958,-0.0549044
95,-0.705,0.30958,-0.0549044
96,-0.704,0.30958,-0.0549044
97,-0.703,0.30958,-0.0549044
98,-0.702,0.30958,-0.0549044
99,-0.701,0.30958,-0.0549044
100,-0.7,0.30958,-0.0549044
101,-0.699,0.30958,-0.0549044
102,-0.698,0.30958,-0.0549044
103,-0.697,0.30958,-0.0549044
104,-0.696,0.30958,-0.0549044
105,-0.695,0.30958,-0.0549044
106,-0.694,0.30958,-0.0549044
107,-0.693,0.30958,-0.0549044
108,-0.692,0.311319,-0.0549044
109,-0.691,0.311319,-0.0549044
110,-0.69,0.30958,-0.0549044
111,-0.689,0.30958,-0.0549044
112,-0.688,0.30958,-0.0549044
113,-0.687,0.30958,-0.0549044
114,-0.686,0.30958,-0.0549044
115,-0.685,0.30958,-0.0549044
116,-0.684,0.313057,-0.0549044
117,-0.683,0.311319,-0.0549044
118,-0.682,0.30958,-0.0549044
119,-0.681,0.30958,-0.0549044
120,-0.68,0.311319,-0.0549044
121,-0.679,0.30958,-0.0549044
122,-0.678,0.30958,-0.0549044
123,-0.677,0.313057,-0.0549044
124,-0.676,0.311319,-0.0549044
125,-0.675,0.313057,-0.0549044
126,-0.674,0.30958,-0.0549044
127,-0.673,0.30958,-0.0549044
128,-0.672,0.30958,-0.0549044
129,-0.671,0.30958,-0.0549044
130,-0.67,0.30958,-0.0549044
131,-0.669,0.313057,-0.0549044
132,-0.668,0.311319,-0.0549044
133,-0.667,0.311319,-0.0549044
134,-0.666,0.30958,-0.0549044
135,-0.665,0.30958,-0.0549044
136,-0.664,0.30958,-0.0549044
137,-0.663,0.30958,-0.0549044
138,-0.662,0.30958,-0.0549044
139,-0.661,0.313057,-0.0549044
140,-0.66,0.311319,-0.0549044
141,-0.659,0.313057,-0.0549044
142,-0.658,0.30958,-0.0549044
143,-0.657,0.311319,-0.0549044
144,-0.656,0.311319,-0.0549044
145,-0.655,0.311319,-0.0549044
146,-0.654,0.311319,-0.0549044
147,-0.653,0.311319,-0.0549044
148,-0.652,0.311319,-0.0549044
149,-0.651,0.311319,-0.0549044
150,-0.65,0.311319,-0.0549044
151,-0.649,0.311319,-0.0549044
152,-0.648,0.311319,-0.0549044
153,-0.647,0.311319,-0.0549044
154,-0.646,0.311319,-0.0549044
155,-0.645,0.311319,-0.0549044
156,-0.644,0.311319,-0.0549044
157,-0.643,0.311319,-0.0549044
158,-0.642,0.30958,-0.0549044
159,-0.641,0.30958,-0.0549044
160,-0.64,0.30958,-0.0549044
161,-0.639,0.307841,-0.0549044
162,-0.638,0.286975,-0.0549044
163,-0.637,0.286975,-0.0549044
164,-0.636,0.283497,-0.0549044
165,-0.635,0.285236,-0.0549044
166,-0.634,0.283497,-0.0549044
167,-0.633,0.283497,-0.0549044
168,-0.632,0.283497,-0.0549044
169,-0.631,0.283497,-0.0549044
170,-0.63,0.283497,-0.0549044
171,-0.629,0.283497,-0.0549044
172,-0.628,0.285236,-0.0549044
173,-0.627,0.285236,-0.0549044
174,-0.626,0.283497,-0.0549044
175,-0.625,0.283497,-0.0549044
176,-0.624,0.285236,-0.0549044
177,-0.623,0.285236,-0.0549044
178,-0.622,0.283497,-0.0549044
179,-0.621,0.285236,-0.0549044
180,-0.62,0.285236,-0.0549044
181,-0.619,0.286975,-0.0549044
182,-0.618,0.281758,-0.0549044
183,-0.617,0.286975,-0.0549044
184,-0.616,0.285236,-0.0549044
185,-0.615,0.285236,-0.0549044
186,-0.614,0.285236,-0.0549044
187,-0.613,0.285236,-0.0549044
188,-0.612,0.285236,-0.0549044
189,-0.611,0.286975,-0.0549044
190,-0.61,0.283497,-0.0549044
191,-0.609,0.285236,-0.0549044
192,-0.608,0.285236,-0.0549044
193,-0.607,0.286975,-0.0549044
194,-0.606,0.283497,-0.0549044
195,-0.605,0.283497,-0.0549044
196,-0.604,0.285236,-0.0549044
197,-0.603,0.285236,-0.0549044
198,-0.602,0.283497,-0.0549044
199,-0.601,0.283497,-0.0549044
200,-0.6,0.285236,-0.0549044
201,-0.599,0.286975,-0.0549044
202,-0.598,0.283497,-0.0549044
203,-0.597,0.285236,-0.0549044
204,-0.596,0.285236,-0.0549044
205,-0.595,0.285236,-0.0549044
206,-0.594,0.285236,-0.0549044
207,-0.593,0.285236,-0.0549044
208,-0.592,0.285236,-0.0549044
209,-0.591,0.285236,-0.0549044
210,-0.59,0.285236,-0.0549044
211,-0.589,0.285236,-0.0549044
212,-0.588,0.285236,-0.0549044
213,-0.587,0.285236,-0.0549044
214,-0.586,0.285236,-0.0549044
215,-0.585,0.285236,-0.0549044
216,-0.584,0.285236,-0.0549044
217,-0.583,0.285236,-0.0549044
218,-0.582,0.285236,-0.0549044
219,-0.581,0.285236,-0.0549044
220,-0.58,0.285236,-0.0549044
221,-0.579,0.286975,-0.0549044
222,-0.578,0.283497,-0.0549044
223,-0.577,0.283497,-0.0549044
224,-0.576,0.285236,-0.0549044
225,-0.575,0.285236,-0.0549044
226,-0.574,0.283497,-0.0549044
227,-0.573,0.283497,-0.0549044
228,-0.572,0.285236,-0.0549044
229,-0.571,0.285236,-0.0549044
230,-0.57,0.283497,-0.0549044
231,-0.569,0.283497,-0.0549044
232,-0.568,0.285236,-0.0549044
233,-0.567,0.285236,-0.0549044
234,-0.566,0.283497,-0.0549044
235,-0.565,0.283497,-0.0549044
236,-0.564,0.285236,-0.0549044
237,-0.563,0.285236,-0.0549044
238,-0.562,0.283497,-0.0549044
239,-0.561,0.285236,-0.0549044
240,-0.56,0.285236,-0.0549044
241,-0.559,0.285236,-0.0549044
242,-0.558,0.285236,-0.0549044
243,-0.557,0.285236,-0.0549044
244,-0.556,0.285236,-0.0549044
245,-0.555,0.285236,-0.0549044
246,-0.554,0.285236,-0.0549044
247,-0.553,0.285236,-0.0549044
248,-0.552,0.285236,-0.0549044
249,-0.551,0.285236,-0.0549044
250,-0.55,0.285236,-0.0549044
251,-0.549,0.285236,-0.0549044
252,-0.548,0.285236,-0.0549044
253,-0.547,0.285236,-0.0549044
254,-0.546,0.285236,-0.0549044
255,-0.545,0.285236,-0.0549044
256,-0.544,0.285236,-0.0549044
257,-0.543,0.286975,-0.0549044
258,-0.542,0.281758,-0.0549044
259,-0.541,0.286975,-0.0549044
260,-0.54,0.285236,-0.0549044
261,-0.539,0.286975,-0.0549044
262,-0.538,0.281758,-0.0549044
263,-0.537,0.286975,-0.0549044
264,-0.536,0.285236,-0.0549044
265,-0.535,0.285236,-0.0549044
266,-0.534,0.285236,-0.0549044
267,-0.533,0.285236,-0.0549044
268,-0.532,0.285236,-0.0549044
269,-0.531,0.285236,-0.0549044
270,-0.53,0.285236,-0.0549044
271,-0.529,0.285236,-0.0549044
272,-0.528,0.285236,-0.0549044
273,-0.527,0.285236,-0.0549044
274,-0.526,0.285236,-0.0549044
275,-0.525,0.285236,-0.0549044
276,-0.524,0.285236,-0.0549044
277,-0.523,0.285236,-0.0549044
278,-0.522,0.285236,-0.0549044
279,-0.521,0.285236,-0.0549044
280,-0.52,0.285236,-0.0549044
281,-0.519,0.285236,-0.0549044
282,-0.518,0.285236,-0.0549044
283,-0.517,0.285236,-0.0549044
284,-0.516,0.286975,-0.0549044
285,-0.515,0.286975,-0.0549044
286,-0.514,0.283497,-0.0549044
287,-0.513,0.283497,-0.0549044
288,-0.512,0.285236,-0.0549044
289,-0.511,0.285236,-0.0549044
290,-0.51,0.283497,-0.0549044
291,-0.509,0.283497,-0.0549044
292,-0.508,0.285236,-0.0549044
293,-0.507,0.285236,-0.0549044
294,-0.506,0.283497,-0.0549044
295,-0.505,0.283497,-0.0549044
296,-0.504,0.283497,-0.0549044
297,-0.503,0.283497,-0.0549044
298,-0.502,0.283497,-0.0549044
299,-0.501,0.283497,-0.0549044
300,-0.5,0.286975,-0.0549044
301,-0.499,0.286975,-0.0549044
302,-0.498,0.281758,-0.0549044
303,-0.497,0.286975,-0.0549044
304,-0.496,0.285236,-0.0549044
305,-0.495,0.285236,-0.0549044
306,-0.494,0.285236,-0.0549044
307,-0.493,0.285236,-0.0549044
308,-0.492,0.285236,-0.0549044
309,-0.491,0.285236,-0.0549044
310,-0.49,0.285236,-0.0549044
311,-0.489,0.285236,-0.0549044
312,-0.488,0.285236,-0.0549044
313,-0.487,0.285236,-0.0549044
314,-0.486,0.285236,-0.0549044
315,-0.485,0.285236,-0.0549044
316,-0.484,0.285236,-0.0549044
317,-0.483,0.286975,-0.0549044
318,-0.482,0.281758,-0.0549044
319,-0.481,0.286975,-0.0549044
320,-0.48,0.285236,-0.0549044
321,-0.479,0.285236,-0.0549044
322,-0.478,0.285236,-0.0549044
323,-0.477,0.285236,-0.0549044
324,-0.476,0.285236,-0.0549044
325,-0.475,0.285236,-0.0549044
326,-0.474,0.285236,-0.0549044
327,-0.473,0.285236,-0.0549044
328,-0.472,0.285236,-0.0549044
329,-0.471,0.285236,-0.0549044
330,-0.47,0.285236,-0.0549044
331,-0.469,0.285236,-0.0549044
332,-0.468,0.285236,-0.0549044
333,-0.467,0.285236,-0.0549044
334,-0.466,0.285236,-0.0549044
335,-0.465,0.285236,-0.0549044
336,-0.464,0.285236,-0.0549044
337,-0.463,0.285236,-0.0549044
338,-0.462,0.285236,-0.0549044
339,-0.461,0.285236,-0.0549044
340,-0.46,0.285236,-0.0549044
341,-0.459,0.285236,-0.0549044
342,-0.458,0.285236,-0.0549044
343,-0.457,0.285236,-0.0549044
344,-0.456,0.286975,-0.0549044
345,-0.455,0.286975,-0.0549044
346,-0.454,0.285236,-0.0549044
347,-0.453,0.286975,-0.0549044
348,-0.452,0.286975,-0.0549044
349,-0.451,0.285236,-0.0549044
350,-0.45,0.281758,-0.0549044
351,-0.449,0.286975,-0.0549044
352,-0.448,0.285236,-0.0549044
353,-0.447,0.285236,-0.0549044
354,-0.446,0.283497,-0.0549044
355,-0.445,0.283497,-0.0549044
356,-0.444,0.286975,-0.0549044
357,-0.443,0.283497,-0.0549044
358,-0.442,0.283497,-0.0549044
359,-0.441,0.283497,-0.0549044
360,-0.44,0.285236,-0.0549044
361,-0.439,0.285236,-0.0549044
362,-0.438,0.297408,-0.0549044
363,-0.437,0.307841,-0.0549044
364,-0.436,0.311319,-0.0549044
365,-0.435,0.30958,-0.0549044
366,-0.434,0.30958,-0.0549044
367,-0.433,0.30958,-0.0549044
368,-0.432,0.30958,-0.0549044
369,-0.431,0.30958,-0.0549044
370,-0.43,0.30958,-0.0549044
371,-0.429,0.30958,-0.0549044
372,-0.428,0.30958,-0.0549044
373,-0.427,0.30958,-0.0549044
374,-0.426,0.30958,-0.0549044
375,-0.425,0.30958,-0.0549044
376,-0.424,0.30958,-0.0549044
377,-0.423,0.30958,-0.0549044
378,-0.422,0.30958,-0.0549044
379,-0.421,0.30958,-0.0549044
380,-0.42,0.313057,-0.0549044
381,-0.419,0.30958,-0.0549044
382,-0.418,0.30958,-0.0549044
383,-0.417,0.30958,-0.0549044
384,-0.416,0.30958,-0.0549044
385,-0.415,0.30958,-0.0549044
386,-0.414,0.30958,-0.0549044
387,-0.413,0.311319,-0.0549044
388,-0.412,0.311319,-0.0549044
389,-0.411,0.311319,-0.0549044
390,-0.41,0.30958,-0.0549044
391,-0.409,0.30958,-0.0549044
392,-0.408,0.311319,-0.0549044
393,-0.407,0.311319,-0.0549044
394,-0.406,0.30958,-0.0549044
395,-0.405,0.30958,-0.0549044
396,-0.404,0.313057,-0.0549044
397,-0.403,0.311319,-0.0549044
398,-0.402,0.30958,-0.0549044
399,-0.401,0.30958,-0.0549044
400,-0.4,0.311319,-0.0549044
401,-0.399,0.313057,-0.0549044
402,-0.398,0.30958,-0.0549044
403,-0.397,0.311319,-0.0549044
404,-0.396,0.311319,-0.0549044
405,-0.395,0.311319,-0.0549044
406,-0.394,0.311319,-0.0549044
407,-0.393,0.311319,-0.0549044
408,-0.392,0.311319,-0.0549044
409,-0.391,0.311319,-0.0549044
410,-0.39,0.311319,-0.0549044
411,-0.389,0.311319,-0.0549044
412,-0.388,0.313057,-0.0549044
413,-0.387,0.30958,-0.0549044
414,-0.386,0.307841,-0.0549044
415,-0.385,0.307841,-0.0549044
416,-0.384,0.307841,-0.0549044
417,-0.383,0.307841,-0.0549044
418,-0.382,0.307841,-0.0549044
419,-0.381,0.307841,-0.0549044
420,-0.38,0.311319,-0.0549044
421,-0.379,0.30958,-0.0549044
422,-0.378,0.307841,-0.0549044
423,-0.377,0.30958,-0.0549044
424,-0.376,0.30958,-0.0549044
425,-0.375,0.30958,-0.0549044
426,-0.374,0.307841,-0.0549044
427,-0.373,0.311319,-0.0549044
428,-0.372,0.30958,-0.0549044
429,-0.371,0.30958,-0.0549044
430,-0.37,0.307841,-0.0549044
431,-0.369,0.30958,-0.0549044
432,-0.368,0.30958,-0.0549044
433,-0.367,0.30958,-0.0549044
434,-0.366,0.30958,-0.0549044
435,-0.365,0.30958,-0.0549044
436,-0.364,0.30958,-0.0549044
437,-0.363,0.30958,-0.0549044
438,-0.362,0.30958,-0.0549044
439,-0.361,0.30958,-0.0549044
440,-0.36,0.30958,-0.0549044
441,-0.359,0.30958,-0.0549044
442,-0.358,0.30958,-0.0549044
443,-0.357,0.30958,-0.0549044
444,-0.356,0.30958,-0.0549044
445,-0.355,0.30958,-0.0549044
446,-0.354,0.30958,-0.0549044
447,-0.353,0.30958,-0.0549044
448,-0.352,0.30958,-0.0549044
449,-0.351,0.30958,-0.0549044
450,-0.35,0.30958,-0.0549044
451,-0.349,0.30958,-0.0549044
452,-0.348,0.313057,-0.0549044
453,-0.347,0.311319,-0.0549044
454,-0.346,0.30958,-0.0549044
455,-0.345,0.30958,-0.0549044
456,-0.344,0.311319,-0.0549044
457,-0.343,0.30958,-0.0549044
458,-0.342,0.30958,-0.0549044
459,-0.341,0.30958,-0.0549044
460,-0.34,0.313057,-0.0549044
461,-0.339,0.311319,-0.0549044
462,-0.338,0.30958,-0.0549044
463,-0.337,0.311319,-0.0549044
464,-0.336,0.311319,-0.0549044
465,-0.335,0.311319,-0.0549044
466,-0.334,0.311319,-0.0549044
467,-0.333,0.311319,-0.0549044
468,-0.332,0.311319,-0.0549044
469,-0.331,0.311319,-0.0549044
470,-0.33,0.311319,-0.0549044
471,-0.329,0.311319,-0.0549044
472,-0.328,0.311319,-0.0549044
473,-0.327,0.311319,-0.0549044
474,-0.326,0.311319,-0.0549044
475,-0.325,0.311319,-0.0549044
476,-0.324,0.311319,-0.0549044
477,-0.323,0.311319,-0.0549044
478,-0.322,0.30958,-0.0549044
479,-0.321,0.30958,-0.0549044
480,-0.32,0.30958,-0.0549044
481,-0.319,0.30958,-0.0549044
482,-0.318,0.30958,-0.0549044
483,-0.317,0.30958,-0.0549044
484,-0.316,0.30958,-0.0549044
485,-0.315,0.30958,-0.0549044
486,-0.314,0.30958,-0.0549044
487,-0.313,0.30958,-0.0549044
488,-0.312,0.30958,-0.0549044
489,-0.311,0.30958,-0.0549044
490,-0.31,0.30958,-0.0549044
491,-0.309,0.30958,-0.0549044
492,-0.308,0.30958,-0.0549044
493,-0.307,0.30958,-0.0549044
494,-0.306,0.30958,-0.0549044
495,-0.305,0.30958,-0.0549044
496,-0.304,0.30958,-0.0549044
497,-0.303,0.30958,-0.0549044
498,-0.302,0.30958,-0.0549044
499,-0.301,0.30958,-0.0549044
500,-0.3,0.313057,-0.0549044
501,-0.299,0.30958,-0.0549044
502,-0.298,0.30958,-0.0549044
503,-0.297,0.30958,-0.0549044
504,-0.296,0.311319,-0.0549044
505,-0.295,0.313057,-0.0549044
506,-0.294,0.30958,-0.0549044
507,-0.293,0.311319,-0.0549044
508,-0.292,0.311319,-0.0549044
509,-0.291,0.311319,-0.0549044
510,-0.29,0.30958,-0.0549044
511,-0.289,0.30958,-0.0549044
512,-0.288,0.311319,-0.0549044
513,-0.287,0.30958,-0.0549044
514,-0.286,0.30958,-0.0549044
515,-0.285,0.311319,-0.0549044
516,-0.284,0.311319,-0.0549044
517,-0.283,0.311319,-0.0549044
518,-0.282,0.30958,-0.0549044
519,-0.281,0.30958,-0.0549044
520,-0.28,0.313057,-0.0549044
521,-0.279,0.311319,-0.0549044
522,-0.278,0.30958,-0.0549044
523,-0.277,0.311319,-0.0549044
524,-0.276,0.311319,-0.0549044
525,-0.275,0.313057,-0.0549044
526,-0.274,0.30958,-0.0549044
527,-0.273,0.313057,-0.0549044
528,-0.272,0.311319,-0.0549044
529,-0.271,0.311319,-0.0549044
530,-0.27,0.311319,-0.0549044
531,-0.269,0.311319,-0.0549044
532,-0.268,0.311319,-0.0549044
533,-0.267,0.311319,-0.0549044
534,-0.266,0.311319,-0.0549044
535,-0.265,0.311319,-0.0549044
536,-0.264,0.311319,-0.0549044
537,-0.263,0.311319,-0.0549044
538,-0.262,0.311319,-0.0549044
539,-0.261,0.311319,-0.0549044
540,-0.26,0.311319,-0.0549044
541,-0.259,0.311319,-0.0549044
542,-0.258,0.30958,-0.0549044
543,-0.257,0.30958,-0.0549044
544,-0.256,0.30958,-0.0549044
545,-0.255,0.30958,-0.0549044
546,-0.254,0.30958,-0.0549044
547,-0.253,0.30958,-0.0549044
548,-0.252,0.30958,-0.0549044
549,-0.251,0.30958,-0.0549044
550,-0.25,0.30958,-0.0549044
551,-0.249,0.30958,-0.0549044
552,-0.248,0.30958,-0.0549044
553,-0.247,0.30958,-0.0549044
554,-0.246,0.30958,-0.0549044
555,-0.245,0.30958,-0.0549044
556,-0.244,0.30958,-0.0549044
557,-0.243,0.30958,-0.0549044
558,-0.242,0.30958,-0.0549044
559,-0.241,0.30958,-0.0549044
560,-0.24,0.30958,-0.0549044
561,-0.239,0.30958,-0.0549044
562,-0.238,0.311319,-0.0549044
563,-0.237,0.295669,-0.0549044
564,-0.236,0.285236,-0.0549044
565,-0.235,0.286975,-0.0549044
566,-0.234,0.285236,-0.0549044
567,-0.233,0.281758,-0.0549044
568,-0.232,0.286975,-0.0549044
569,-0.231,0.285236,-0.0549044
570,-0.23,0.285236,-0.0549044
571,-0.229,0.285236,-0.0549044
572,-0.228,0.286975,-0.0549044
573,-0.227,0.283497,-0.0549044
574,-0.226,0.283497,-0.0549044
575,-0.225,0.283497,-0.0549044
576,-0.224,0.283497,-0.0549044
577,-0.223,0.283497,-0.0549044
578,-0.222,0.283497,-0.0549044
579,-0.221,0.283497,-0.0549044
580,-0.22,0.283497,-0.0549044
581,-0.219,0.283497,-0.0549044
582,-0.218,0.283497,-0.0549044
583,-0.217,0.283497,-0.0549044
584,-0.216,0.283497,-0.0549044
585,-0.215,0.283497,-0.0549044
586,-0.214,0.283497,-0.0549044
587,-0.213,0.283497,-0.0549044
588,-0.212,0.286975,-0.0549044
589,-0.211,0.283497,-0.0549044
590,-0.21,0.283497,-0.0549044
591,-0.209,0.283497,-0.0549044
592,-0.208,0.285236,-0.0549044
593,-0.207,0.285236,-0.0549044
594,-0.206,0.285236,-0.0549044
595,-0.205,0.283497,-0.0549044
596,-0.204,0.286975,-0.0549044
597,-0.203,0.283497,-0.0549044
598,-0.202,0.283497,-0.0549044
599,-0.201,0.283497,-0.0549044
600,-0.2,0.285236,-0.0549044
601,-0.199,0.283497,-0.0549044
602,-0.198,0.285236,-0.0549044
603,-0.197,0.285236,-0.0549044
604,-0.196,0.286975,-0.0549044
605,-0.195,0.283497,-0.0549044
606,-0.194,0.283497,-0.0549044
607,-0.193,0.283497,-0.0549044
608,-0.192,0.283497,-0.0549044
609,-0.191,0.283497,-0.0549044
610,-0.19,0.283497,-0.0549044
611,-0.189,0.283497,-0.0549044
612,-0.188,0.283497,-0.0549044
613,-0.187,0.283497,-0.0549044
614,-0.186,0.283497,-0.0549044
615,-0.185,0.283497,-0.0549044
616,-0.184,0.283497,-0.0549044
617,-0.183,0.283497,-0.0549044
618,-0.182,0.283497,-0.0549044
619,-0.181,0.283497,-0.0549044
620,-0.18,0.283497,-0.0549044
621,-0.179,0.283497,-0.0549044
622,-0.178,0.283497,-0.0549044
623,-0.177,0.283497,-0.0549044
624,-0.176,0.283497,-0.0549044
625,-0.175,0.283497,-0.0549044
626,-0.174,0.285236,-0.0549044
627,-0.173,0.283497,-0.0549044
628,-0.172,0.286975,-0.0549044
629,-0.171,0.283497,-0.0549044
630,-0.17,0.283497,-0.0549044
631,-0.169,0.283497,-0.0549044
632,-0.168,0.283497,-0.0549044
633,-0.167,0.283497,-0.0549044
634,-0.166,0.283497,-0.0549044
635,-0.165,0.283497,-0.0549044
636,-0.164,0.286975,-0.0549044
637,-0.163,0.283497,-0.0549044
638,-0.162,0.283497,-0.0549044
639,-0.161,0.283497,-0.0549044
640,-0.16,0.283497,-0.0549044
641,-0.159,0.283497,-0.0549044
642,-0.158,0.283497,-0.0549044
643,-0.157,0.283497,-0.0549044
644,-0.156,0.286975,-0.0549044
645,-0.155,0.283497,-0.0549044
646,-0.154,0.283497,-0.0549044
647,-0.153,0.283497,-0.0549044
648,-0.152,0.285236,-0.0549044
649,-0.151,0.283497,-0.0549044
650,-0.15,0.286975,-0.0549044
651,-0.149,0.285236,-0.0549044
652,-0.148,0.286975,-0.0549044
653,-0.147,0.283497,-0.0549044
654,-0.146,0.283497,-0.0549044
655,-0.145,0.285236,-0.0549044
656,-0.144,0.285236,-0.0549044
657,-0.143,0.285236,-0.0549044
658,-0.142,0.285236,-0.0549044
659,-0.141,0.285236,-0.0549044
660,-0.14,0.285236,-0.0549044
661,-0.139,0.283497,-0.0549044
662,-0.138,0.286975,-0.0549044
663,-0.137,0.285236,-0.0549044
664,-0.136,0.285236,-0.0549044
665,-0.135,0.285236,-0.0549044
666,-0.134,0.285236,-0.0549044
667,-0.133,0.285236,-0.0549044
668,-0.132,0.286975,-0.0549044
669,-0.131,0.283497,-0.0549044
670,-0.13,0.283497,-0.0549044
671,-0.129,0.283497,-0.0549044
672,-0.128,0.283497,-0.0549044
673,-0.127,0.283497,-0.0549044
674,-0.126,0.283497,-0.0549044
675,-0.125,0.283497,-0.0549044
676,-0.124,0.283497,-0.0549044
677,-0.123,0.283497,-0.0549044
678,-0.122,0.283497,-0.0549044
679,-0.121,0.283497,-0.0549044
680,-0.12,0.283497,-0.0549044
681,-0.119,0.283497,-0.0549044
682,-0.118,0.283497,-0.0549044
683,-0.117,0.283497,-0.0549044
684,-0.116,0.285236,-0.0549044
685,-0.115,0.283497,-0.0549044
686,-0.114,0.283497,-0.0549044
687,-0.113,0.283497,-0.0549044
688,-0.112,0.286975,-0.0549044
689,-0.111,0.281758,-0.0549044
690,-0.11,0.285236,-0.0549044
691,-0.109,0.283497,-0.0549044
692,-0.108,0.285236,-0.0549044
693,-0.107,0.283497,-0.0549044
694,-0.106,0.283497,-0.0549044
695,-0.105,0.283497,-0.0549044
696,-0.104,0.283497,-0.0549044
697,-0.103,0.283497,-0.0549044
698,-0.102,0.283497,-0.0549044
699,-0.101,0.285236,-0.0549044
700,-0.1,0.285236,-0.0549044
701,-0.099,0.283497,-0.0549044
702,-0.098,0.283497,-0.0549044
703,-0.097,0.283497,-0.0549044
704,-0.096,0.283497,-0.0549044
705,-0.095,0.283497,-0.0549044
706,-0.094,0.283497,-0.0549044
707,-0.093,0.285236,-0.0549044
708,-0.092,0.285236,-0.0549044
709,-0.091,0.283497,-0.0549044
710,-0.09,0.283497,-0.0549044
711,-0.089,0.283497,-0.0549044
712,-0.088,0.285236,-0.0549044
713,-0.087,0.281758,-0.0549044
714,-0.086,0.286975,-0.0549044
715,-0.085,0.285236,-0.0549044
716,-0.084,0.286975,-0.0549044
717,-0.083,0.283497,-0.0549044
718,-0.082,0.283497,-0.0549044
719,-0.081,0.285236,-0.0549044
720,-0.08,0.285236,-0.0549044
721,-0.079,0.285236,-0.0549044
722,-0.078,0.285236,-0.0549044
723,-0.077,0.285236,-0.0549044
724,-0.076,0.285236,-0.0549044
