;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.6,0.726936
1,-1.599,0.726936
2,-1.598,0.726936
3,-1.597,0.726936
4,-1.596,0.726936
5,-1.595,0.725197
6,-1.594,0.730414
7,-1.593,0.725197
8,-1.592,0.723458
9,-1.591,0.723458
10,-1.59,0.723458
11,-1.589,0.723458
12,-1.588,0.725197
13,-1.587,0.725197
14,-1.586,0.725197
15,-1.585,0.725197
16,-1.584,0.725197
17,-1.583,0.725197
18,-1.582,0.725197
19,-1.581,0.725197
20,-1.58,0.725197
21,-1.579,0.726936
22,-1.578,0.726936
23,-1.577,0.726936
24,-1.576,0.723458
25,-1.575,0.725197
26,-1.574,0.725197
27,-1.573,0.725197
28,-1.572,0.725197
29,-1.571,0.725197
30,-1.57,0.725197
31,-1.569,0.725197
32,-1.568,0.725197
33,-1.567,0.725197
34,-1.566,0.725197
35,-1.565,0.725197
36,-1.564,0.725197
37,-1.563,0.726936
38,-1.562,0.726936
39,-1.561,0.725197
40,-1.56,0.725197
41,-1.559,0.725197
42,-1.558,0.725197
43,-1.557,0.726936
44,-1.556,0.726936
45,-1.555,0.726936
46,-1.554,0.730414
47,-1.553,0.726936
48,-1.552,0.725197
49,-1.551,0.725197
50,-1.55,0.726936
51,-1.549,0.726936
52,-1.548,0.726936
53,-1.547,0.725197
54,-1.546,0.732153
55,-1.545,0.726936
56,-1.544,0.723458
57,-1.543,0.723458
58,-1.542,0.726936
59,-1.541,0.726936
60,-1.54,0.726936
61,-1.539,0.725197
62,-1.538,0.730414
63,-1.537,0.726936
64,-1.536,0.726936
65,-1.535,0.726936
66,-1.534,0.726936
67,-1.533,0.726936
68,-1.532,0.726936
69,-1.531,0.726936
70,-1.53,0.730414
71,-1.529,0.725197
72,-1.528,0.723458
73,-1.527,0.723458
74,-1.526,0.723458
75,-1.525,0.725197
76,-1.524,0.725197
77,-1.523,0.723458
78,-1.522,0.726936
79,-1.521,0.725197
80,-1.52,0.725197
81,-1.519,0.725197
82,-1.518,0.725197
83,-1.517,0.725197
84,-1.516,0.725197
85,-1.515,0.726936
86,-1.514,0.726936
87,-1.513,0.725197
88,-1.512,0.725197
89,-1.511,0.725197
90,-1.51,0.725197
91,-1.509,0.725197
92,-1.508,0.723458
93,-1.507,0.726936
94,-1.506,0.726936
95,-1.505,0.725197
96,-1.504,0.725197
97,-1.503,0.723458
98,-1.502,0.726936
99,-1.501,0.726936
100,-1.5,0.726936
101,-1.499,0.726936
102,-1.498,0.730414
103,-1.497,0.726936
104,-1.496,0.723458
105,-1.495,0.725197
106,-1.494,0.725197
107,-1.493,0.726936
108,-1.492,0.726936
109,-1.491,0.726936
110,-1.49,0.730414
111,-1.489,0.726936
112,-1.488,0.725197
113,-1.487,0.725197
114,-1.486,0.726936
115,-1.485,0.726936
116,-1.484,0.725197
117,-1.483,0.730414
118,-1.482,0.730414
119,-1.481,0.726936
120,-1.48,0.726936
121,-1.479,0.726936
122,-1.478,0.726936
123,-1.477,0.726936
124,-1.476,0.726936
125,-1.475,0.725197
126,-1.474,0.730414
127,-1.473,0.726936
128,-1.472,0.726936
129,-1.471,0.726936
130,-1.47,0.726936
131,-1.469,0.726936
132,-1.468,0.725197
133,-1.467,0.730414
134,-1.466,0.730414
135,-1.465,0.725197
136,-1.464,0.723458
137,-1.463,0.723458
138,-1.462,0.723458
139,-1.461,0.723458
140,-1.46,0.723458
141,-1.459,0.725197
142,-1.458,0.725197
143,-1.457,0.725197
144,-1.456,0.72172
145,-1.455,0.725197
146,-1.454,0.725197
147,-1.453,0.725197
148,-1.452,0.725197
149,-1.451,0.723458
150,-1.45,0.730414
