;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.6,0.615618
1,-1.599,0.615618
2,-1.598,0.615618
3,-1.597,0.617356
4,-1.596,0.617356
5,-1.595,0.617356
6,-1.594,0.617356
7,-1.593,0.617356
8,-1.592,0.617356
9,-1.591,0.615618
10,-1.59,0.615618
11,-1.589,0.615618
12,-1.588,0.615618
13,-1.587,0.615618
14,-1.586,0.617356
15,-1.585,0.617356
16,-1.584,0.617356
17,-1.583,0.615618
18,-1.582,0.617356
19,-1.581,0.617356
20,-1.58,0.617356
21,-1.579,0.617356
22,-1.578,0.619095
23,-1.577,0.619095
24,-1.576,0.617356
25,-1.575,0.617356
26,-1.574,0.617356
27,-1.573,0.617356
28,-1.572,0.617356
29,-1.571,0.617356
30,-1.57,0.617356
31,-1.569,0.617356
32,-1.568,0.617356
33,-1.567,0.617356
34,-1.566,0.617356
35,-1.565,0.617356
36,-1.564,0.617356
37,-1.563,0.617356
38,-1.562,0.617356
39,-1.561,0.620834
40,-1.56,0.615618
41,-1.559,0.615618
42,-1.558,0.615618
43,-1.557,0.615618
44,-1.556,0.615618
45,-1.555,0.617356
46,-1.554,0.617356
47,-1.553,0.617356
48,-1.552,0.617356
49,-1.551,0.615618
50,-1.55,0.615618
51,-1.549,0.617356
52,-1.548,0.617356
53,-1.547,0.617356
54,-1.546,0.617356
55,-1.545,0.617356
56,-1.544,0.617356
57,-1.543,0.615618
58,-1.542,0.615618
59,-1.541,0.615618
60,-1.54,0.615618
61,-1.539,0.615618
62,-1.538,0.617356
63,-1.537,0.617356
64,-1.536,0.617356
65,-1.535,0.613879
66,-1.534,0.617356
67,-1.533,0.617356
68,-1.532,0.617356
69,-1.531,0.617356
70,-1.53,0.617356
71,-1.529,0.617356
72,-1.528,0.617356
73,-1.527,0.615618
74,-1.526,0.615618
75,-1.525,0.615618
76,-1.524,0.617356
77,-1.523,0.617356
78,-1.522,0.617356
79,-1.521,0.617356
80,-1.52,0.617356
81,-1.519,0.617356
82,-1.518,0.617356
83,-1.517,0.617356
84,-1.516,0.617356
85,-1.515,0.619095
86,-1.514,0.619095
87,-1.513,0.619095
88,-1.512,0.619095
89,-1.511,0.617356
90,-1.51,0.617356
91,-1.509,0.617356
92,-1.508,0.617356
93,-1.507,0.617356
94,-1.506,0.617356
95,-1.505,0.617356
96,-1.504,0.619095
97,-1.503,0.617356
98,-1.502,0.617356
99,-1.501,0.617356
100,-1.5,0.619095
101,-1.499,0.619095
102,-1.498,0.619095
103,-1.497,0.620834
104,-1.496,0.619095
105,-1.495,0.615618
106,-1.494,0.615618
107,-1.493,0.617356
108,-1.492,0.617356
109,-1.491,0.617356
110,-1.49,0.617356
111,-1.489,0.617356
112,-1.488,0.617356
113,-1.487,0.615618
114,-1.486,0.615618
115,-1.485,0.617356
