;Scopy version,f4beeb1
;Exported on,vendredi octobre 04/10/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),M1(V)
0,-1.6,0.09375
1,-1.599,0.09375
2,-1.598,0.09375
3,-1.597,0.09375
4,-1.596,0.09375
5,-1.595,0.09375
6,-1.594,0.09375
7,-1.593,0.09375
8,-1.592,0.09375
9,-1.591,0.09375
10,-1.59,0.09375
11,-1.589,0.09375
12,-1.588,0.09375
13,-1.587,0.09375
14,-1.586,0.09375
15,-1.585,0.09375
16,-1.584,0.09375
17,-1.583,0.09375
18,-1.582,0.09375
19,-1.581,0.09375
20,-1.58,0.09375
21,-1.579,0.09375
22,-1.578,0.09375
23,-1.577,0.09375
24,-1.576,0.09375
25,-1.575,0.09375
26,-1.574,0.09375
27,-1.573,0.09375
28,-1.572,0.09375
29,-1.571,0.09375
30,-1.57,0.09375
31,-1.569,0.09375
32,-1.568,0.09375
33,-1.567,0.09375
34,-1.566,0.09375
35,-1.565,0.09375
36,-1.564,0.09375
37,-1.563,0.09375
38,-1.562,0.09375
39,-1.561,0.09375
40,-1.56,0.09375
41,-1.559,0.09375
42,-1.558,0.09375
43,-1.557,0.09375
44,-1.556,0.09375
45,-1.555,0.09375
46,-1.554,0.09375
47,-1.553,0.09375
48,-1.552,0.09375
49,-1.551,0.09375
50,-1.55,0.09375
51,-1.549,0.09375
52,-1.548,0.09375
53,-1.547,0.09375
54,-1.546,0.09375
55,-1.545,0.09375
56,-1.544,0.09375
57,-1.543,0.09375
58,-1.542,0.09375
59,-1.541,0.09375
60,-1.54,0.09375
61,-1.539,0.09375
62,-1.538,0.09375
63,-1.537,0.09375
64,-1.536,0.09375
65,-1.535,0.09375
66,-1.534,0.09375
67,-1.533,0.09375
68,-1.532,0.09375
69,-1.531,0.09375
70,-1.53,0.09375
71,-1.529,0.09375
72,-1.528,0.09375
73,-1.527,0.09375
74,-1.526,0.09375
75,-1.525,0.09375
76,-1.524,0.09375
77,-1.523,0.09375
78,-1.522,0.09375
79,-1.521,0.09375
80,-1.52,0.09375
81,-1.519,0.09375
82,-1.518,0.09375
83,-1.517,0.09375
84,-1.516,0.09375
85,-1.515,0.09375
86,-1.514,0.09375
87,-1.513,0.09375
88,-1.512,0.09375
89,-1.511,0.09375
90,-1.51,0.09375
91,-1.509,0.09375
92,-1.508,0.09375
93,-1.507,0.09375
94,-1.506,0.09375
95,-1.505,0.09375
96,-1.504,0.09375
97,-1.503,0.09375
98,-1.502,0.09375
99,-1.501,0.09375
100,-1.5,0.09375
101,-1.499,0.09375
102,-1.498,0.09375
103,-1.497,0.09375
104,-1.496,0.09375
105,-1.495,0.09375
106,-1.494,0.09375
107,-1.493,0.09375
108,-1.492,0.09375
109,-1.491,0.09375
110,-1.49,0.09375
111,-1.489,0.09375
112,-1.488,0.09375
113,-1.487,0.09375
114,-1.486,0.09375
115,-1.485,0.09375
116,-1.484,0.09375
117,-1.483,0.09375
118,-1.482,0.09375
119,-1.481,0.09375
120,-1.48,0.09375
121,-1.479,0.09375
122,-1.478,0.09375
123,-1.477,0.09375
124,-1.476,0.09375
125,-1.475,0.09375
126,-1.474,0.09375
127,-1.473,0.09375
128,-1.472,0.09375
129,-1.471,0.09375
130,-1.47,0.09375
131,-1.469,0.09375
132,-1.468,0.09375
133,-1.467,0.09375
134,-1.466,0.09375
135,-1.465,0.09375
136,-1.464,0.09375
137,-1.463,0.09375
138,-1.462,0.09375
139,-1.461,0.09375
140,-1.46,0.09375
141,-1.459,0.09375
142,-1.458,0.09375
143,-1.457,0.09375
144,-1.456,0.09375
145,-1.455,0.09375
146,-1.454,0.09375
147,-1.453,0.09375
148,-1.452,0.09375
149,-1.451,0.09375
150,-1.45,0.09375
151,-1.449,0.09375
152,-1.448,0.09375
153,-1.447,0.09375
154,-1.446,0.09375
155,-1.445,0.09375
156,-1.444,0.09375
157,-1.443,0.09375
158,-1.442,0.09375
159,-1.441,0.09375
160,-1.44,0.09375
161,-1.439,0.09375
162,-1.438,0.09375
163,-1.437,0.09375
164,-1.436,0.09375
165,-1.435,0.09375
166,-1.434,0.09375
167,-1.433,0.09375
168,-1.432,0.09375
169,-1.431,0.09375
170,-1.43,0.09375
171,-1.429,0.09375
172,-1.428,0.09375
173,-1.427,0.09375
174,-1.426,0.09375
175,-1.425,0.09375
176,-1.424,0.09375
177,-1.423,0.09375
178,-1.422,0.09375
179,-1.421,0.09375
180,-1.42,0.09375
181,-1.419,0.09375
182,-1.418,0.09375
183,-1.417,0.09375
184,-1.416,0.09375
185,-1.415,0.09375
186,-1.414,0.09375
187,-1.413,0.09375
188,-1.412,0.09375
189,-1.411,0.09375
190,-1.41,0.09375
191,-1.409,0.09375
192,-1.408,0.09375
193,-1.407,0.09375
