;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.6,0.556955
1,-1.599,0.556955
2,-1.598,0.556955
3,-1.597,0.556955
4,-1.596,0.556955
5,-1.595,0.556955
6,-1.594,0.556955
7,-1.593,0.556955
8,-1.592,0.556955
9,-1.591,0.556955
10,-1.59,0.556955
11,-1.589,0.555217
12,-1.588,0.558694
13,-1.587,0.556955
14,-1.586,0.556955
15,-1.585,0.556955
16,-1.584,0.556955
17,-1.583,0.556955
18,-1.582,0.556955
19,-1.581,0.556955
20,-1.58,0.556955
21,-1.579,0.556955
22,-1.578,0.556955
23,-1.577,0.556955
24,-1.576,0.556955
25,-1.575,0.556955
26,-1.574,0.556955
27,-1.573,0.556955
28,-1.572,0.555217
29,-1.571,0.558694
30,-1.57,0.556955
31,-1.569,0.556955
32,-1.568,0.556955
33,-1.567,0.555217
34,-1.566,0.558694
35,-1.565,0.558694
36,-1.564,0.558694
37,-1.563,0.558694
38,-1.562,0.556955
39,-1.561,0.556955
40,-1.56,0.556955
41,-1.559,0.556955
42,-1.558,0.556955
43,-1.557,0.556955
44,-1.556,0.556955
45,-1.555,0.556955
46,-1.554,0.555217
47,-1.553,0.555217
48,-1.552,0.555217
49,-1.551,0.555217
50,-1.55,0.555217
51,-1.549,0.555217
52,-1.548,0.555217
53,-1.547,0.555217
54,-1.546,0.555217
55,-1.545,0.555217
56,-1.544,0.555217
57,-1.543,0.555217
58,-1.542,0.555217
59,-1.541,0.555217
60,-1.54,0.555217
61,-1.539,0.555217
62,-1.538,0.555217
63,-1.537,0.555217
64,-1.536,0.555217
65,-1.535,0.555217
66,-1.534,0.555217
67,-1.533,0.555217
68,-1.532,0.555217
69,-1.531,0.553478
70,-1.53,0.556955
71,-1.529,0.555217
72,-1.528,0.555217
73,-1.527,0.555217
74,-1.526,0.555217
75,-1.525,0.555217
76,-1.524,0.555217
77,-1.523,0.555217
78,-1.522,0.555217
79,-1.521,0.556955
80,-1.52,0.556955
81,-1.519,0.553478
82,-1.518,0.555217
83,-1.517,0.555217
84,-1.516,0.555217
85,-1.515,0.555217
86,-1.514,0.555217
87,-1.513,0.555217
88,-1.512,0.556955
89,-1.511,0.553478
90,-1.51,0.555217
91,-1.509,0.553478
92,-1.508,0.556955
93,-1.507,0.553478
94,-1.506,0.556955
95,-1.505,0.556955
96,-1.504,0.556955
97,-1.503,0.556955
98,-1.502,0.556955
99,-1.501,0.556955
100,-1.5,0.556955
101,-1.499,0.556955
102,-1.498,0.556955
103,-1.497,0.556955
104,-1.496,0.556955
105,-1.495,0.555217
106,-1.494,0.556955
107,-1.493,0.556955
108,-1.492,0.556955
109,-1.491,0.556955
110,-1.49,0.556955
111,-1.489,0.556955
112,-1.488,0.556955
113,-1.487,0.556955
114,-1.486,0.553478
115,-1.485,0.555217
116,-1.484,0.555217
117,-1.483,0.555217
118,-1.482,0.555217
119,-1.481,0.555217
120,-1.48,0.553478
121,-1.479,0.555217
122,-1.478,0.555217
123,-1.477,0.555217
124,-1.476,0.555217
125,-1.475,0.555217
126,-1.474,0.555217
127,-1.473,0.555217
128,-1.472,0.553478
129,-1.471,0.556955
130,-1.47,0.555217
131,-1.469,0.555217
132,-1.468,0.553478
133,-1.467,0.556955
134,-1.466,0.556955
135,-1.465,0.556955
136,-1.464,0.556955
137,-1.463,0.556955
138,-1.462,0.556955
139,-1.461,0.556955
140,-1.46,0.556955
141,-1.459,0.556955
142,-1.458,0.556955
143,-1.457,0.556955
144,-1.456,0.556955
145,-1.455,0.556955
146,-1.454,0.555217
147,-1.453,0.555217
148,-1.452,0.555217
149,-1.451,0.555217
150,-1.45,0.555217
151,-1.449,0.556955
152,-1.448,0.556955
153,-1.447,0.556955
154,-1.446,0.556955
155,-1.445,0.556955
156,-1.444,0.556955
157,-1.443,0.556955
158,-1.442,0.556955
159,-1.441,0.556955
160,-1.44,0.556955
161,-1.439,0.556955
162,-1.438,0.556955
163,-1.437,0.556955
164,-1.436,0.556955
165,-1.435,0.556955
166,-1.434,0.556955
167,-1.433,0.556955
168,-1.432,0.556955
169,-1.431,0.556955
170,-1.43,0.556955
171,-1.429,0.558694
172,-1.428,0.555217
173,-1.427,0.556955
174,-1.426,0.556955
175,-1.425,0.556955
176,-1.424,0.556955
177,-1.423,0.555217
178,-1.422,0.558694
179,-1.421,0.558694
180,-1.42,0.555217
181,-1.419,0.555217
182,-1.418,0.555217
183,-1.417,0.555217
184,-1.416,0.555217
185,-1.415,0.555217
186,-1.414,0.553478
187,-1.413,0.556955
188,-1.412,0.553478
189,-1.411,0.555217
190,-1.41,0.555217
191,-1.409,0.555217
192,-1.408,0.555217
193,-1.407,0.555217
194,-1.406,0.555217
195,-1.405,0.555217
196,-1.404,0.556955
197,-1.403,0.553478
198,-1.402,0.553478
199,-1.401,0.556955
200,-1.4,0.556955
201,-1.399,0.556955
202,-1.398,0.556955
203,-1.397,0.556955
204,-1.396,0.556955
205,-1.395,0.556955
206,-1.394,0.553478
207,-1.393,0.556955
208,-1.392,0.556955
209,-1.391,0.556955
210,-1.39,0.556955
211,-1.389,0.556955
212,-1.388,0.556955
213,-1.387,0.556955
214,-1.386,0.553478
215,-1.385,0.555217
216,-1.384,0.555217
217,-1.383,0.556955
218,-1.382,0.556955
219,-1.381,0.556955
220,-1.38,0.556955
221,-1.379,0.556955
222,-1.378,0.556955
223,-1.377,0.556955
224,-1.376,0.556955
225,-1.375,0.556955
226,-1.374,0.556955
227,-1.373,0.556955
228,-1.372,0.556955
229,-1.371,0.556955
230,-1.37,0.556955
231,-1.369,0.556955
232,-1.368,0.556955
233,-1.367,0.556955
234,-1.366,0.556955
235,-1.365,0.555217
236,-1.364,0.558694
237,-1.363,0.558694
238,-1.362,0.555217
239,-1.361,0.556955
240,-1.36,0.556955
241,-1.359,0.556955
242,-1.358,0.556955
243,-1.357,0.556955
244,-1.356,0.556955
245,-1.355,0.558694
246,-1.354,0.556955
247,-1.353,0.553478
248,-1.352,0.555217
249,-1.351,0.555217
250,-1.35,0.555217
251,-1.349,0.555217
252,-1.348,0.555217
253,-1.347,0.555217
254,-1.346,0.555217
255,-1.345,0.555217
256,-1.344,0.555217
257,-1.343,0.555217
258,-1.342,0.555217
259,-1.341,0.555217
260,-1.34,0.555217
261,-1.339,0.555217
262,-1.338,0.555217
263,-1.337,0.555217
264,-1.336,0.555217
265,-1.335,0.555217
266,-1.334,0.555217
267,-1.333,0.555217
268,-1.332,0.555217
269,-1.331,0.555217
270,-1.33,0.555217
271,-1.329,0.556955
272,-1.328,0.553478
273,-1.327,0.555217
274,-1.326,0.555217
275,-1.325,0.556955
276,-1.324,0.556955
277,-1.323,0.556955
278,-1.322,0.556955
279,-1.321,0.555217
280,-1.32,0.555217
281,-1.319,0.555217
282,-1.318,0.555217
283,-1.317,0.555217
284,-1.316,0.555217
285,-1.315,0.553478
286,-1.314,0.556955
287,-1.313,0.555217
288,-1.312,0.555217
289,-1.311,0.555217
290,-1.31,0.553478
291,-1.309,0.556955
292,-1.308,0.556955
293,-1.307,0.556955
294,-1.306,0.556955
295,-1.305,0.556955
296,-1.304,0.556955
297,-1.303,0.556955
298,-1.302,0.556955
299,-1.301,0.556955
300,-1.3,0.556955
301,-1.299,0.556955
302,-1.298,0.555217
303,-1.297,0.558694
304,-1.296,0.555217
305,-1.295,0.556955
306,-1.294,0.556955
307,-1.293,0.556955
308,-1.292,0.556955
309,-1.291,0.558694
310,-1.29,0.558694
311,-1.289,0.556955
312,-1.288,0.556955
313,-1.287,0.555217
314,-1.286,0.555217
315,-1.285,0.555217
316,-1.284,0.555217
317,-1.283,0.555217
318,-1.282,0.555217
319,-1.281,0.555217
320,-1.28,0.555217
321,-1.279,0.555217
322,-1.278,0.555217
323,-1.277,0.555217
324,-1.276,0.555217
325,-1.275,0.555217
326,-1.274,0.555217
327,-1.273,0.555217
328,-1.272,0.555217
329,-1.271,0.555217
330,-1.27,0.555217
331,-1.269,0.553478
332,-1.268,0.556955
333,-1.267,0.556955
334,-1.266,0.556955
335,-1.265,0.556955
336,-1.264,0.556955
337,-1.263,0.556955
338,-1.262,0.556955
339,-1.261,0.556955
340,-1.26,0.556955
341,-1.259,0.556955
342,-1.258,0.556955
343,-1.257,0.556955
344,-1.256,0.556955
345,-1.255,0.556955
346,-1.254,0.556955
347,-1.253,0.556955
348,-1.252,0.556955
349,-1.251,0.556955
350,-1.25,0.556955
351,-1.249,0.556955
352,-1.248,0.556955
353,-1.247,0.556955
354,-1.246,0.556955
355,-1.245,0.556955
356,-1.244,0.556955
357,-1.243,0.556955
358,-1.242,0.556955
359,-1.241,0.556955
360,-1.24,0.556955
361,-1.239,0.556955
362,-1.238,0.556955
363,-1.237,0.556955
364,-1.236,0.556955
365,-1.235,0.556955
366,-1.234,0.556955
367,-1.233,0.556955
368,-1.232,0.556955
369,-1.231,0.556955
370,-1.23,0.556955
371,-1.229,0.556955
372,-1.228,0.555217
373,-1.227,0.558694
374,-1.226,0.558694
375,-1.225,0.558694
376,-1.224,0.558694
377,-1.223,0.558694
378,-1.222,0.558694
379,-1.221,0.556955
380,-1.22,0.553478
381,-1.219,0.555217
382,-1.218,0.555217
383,-1.217,0.555217
384,-1.216,0.555217
385,-1.215,0.555217
386,-1.214,0.555217
387,-1.213,0.555217
388,-1.212,0.555217
389,-1.211,0.555217
390,-1.21,0.555217
391,-1.209,0.555217
392,-1.208,0.553478
393,-1.207,0.556955
394,-1.206,0.556955
395,-1.205,0.556955
396,-1.204,0.556955
397,-1.203,0.556955
398,-1.202,0.556955
399,-1.201,0.556955
400,-1.2,0.556955
401,-1.199,0.556955
402,-1.198,0.556955
403,-1.197,0.556955
404,-1.196,0.556955
405,-1.195,0.556955
406,-1.194,0.556955
407,-1.193,0.556955
408,-1.192,0.556955
409,-1.191,0.555217
410,-1.19,0.558694
411,-1.189,0.556955
412,-1.188,0.556955
413,-1.187,0.556955
414,-1.186,0.556955
415,-1.185,0.556955
416,-1.184,0.556955
417,-1.183,0.556955
