;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.6,0.556955
1,-1.599,0.556955
2,-1.598,0.556955
3,-1.597,0.556955
4,-1.596,0.555217
5,-1.595,0.556955
6,-1.594,0.556955
7,-1.593,0.556955
8,-1.592,0.556955
9,-1.591,0.556955
10,-1.59,0.556955
11,-1.589,0.556955
12,-1.588,0.556955
13,-1.587,0.556955
14,-1.586,0.556955
15,-1.585,0.556955
16,-1.584,0.556955
17,-1.583,0.556955
18,-1.582,0.556955
19,-1.581,0.556955
20,-1.58,0.556955
21,-1.579,0.556955
22,-1.578,0.556955
23,-1.577,0.555217
24,-1.576,0.558694
25,-1.575,0.558694
26,-1.574,0.558694
27,-1.573,0.558694
28,-1.572,0.558694
29,-1.571,0.558694
30,-1.57,0.558694
31,-1.569,0.558694
32,-1.568,0.558694
33,-1.567,0.558694
34,-1.566,0.558694
35,-1.565,0.558694
36,-1.564,0.558694
37,-1.563,0.555217
38,-1.562,0.556955
39,-1.561,0.556955
40,-1.56,0.556955
41,-1.559,0.556955
42,-1.558,0.556955
43,-1.557,0.556955
44,-1.556,0.555217
45,-1.555,0.555217
46,-1.554,0.555217
47,-1.553,0.555217
48,-1.552,0.555217
49,-1.551,0.553478
50,-1.55,0.555217
51,-1.549,0.555217
52,-1.548,0.556955
53,-1.547,0.556955
54,-1.546,0.556955
55,-1.545,0.556955
56,-1.544,0.556955
57,-1.543,0.556955
58,-1.542,0.556955
59,-1.541,0.556955
60,-1.54,0.556955
61,-1.539,0.556955
62,-1.538,0.556955
63,-1.537,0.556955
64,-1.536,0.556955
65,-1.535,0.556955
66,-1.534,0.558694
67,-1.533,0.558694
68,-1.532,0.558694
69,-1.531,0.558694
70,-1.53,0.555217
71,-1.529,0.556955
72,-1.528,0.556955
73,-1.527,0.556955
74,-1.526,0.556955
75,-1.525,0.556955
76,-1.524,0.556955
77,-1.523,0.556955
78,-1.522,0.556955
79,-1.521,0.556955
80,-1.52,0.555217
81,-1.519,0.558694
82,-1.518,0.558694
83,-1.517,0.558694
84,-1.516,0.558694
85,-1.515,0.558694
86,-1.514,0.558694
87,-1.513,0.558694
88,-1.512,0.558694
89,-1.511,0.558694
90,-1.51,0.558694
91,-1.509,0.558694
92,-1.508,0.558694
93,-1.507,0.558694
94,-1.506,0.558694
95,-1.505,0.558694
96,-1.504,0.558694
97,-1.503,0.558694
98,-1.502,0.558694
99,-1.501,0.558694
100,-1.5,0.558694
101,-1.499,0.558694
102,-1.498,0.558694
103,-1.497,0.555217
104,-1.496,0.556955
105,-1.495,0.556955
106,-1.494,0.556955
107,-1.493,0.556955
108,-1.492,0.556955
109,-1.491,0.556955
110,-1.49,0.556955
111,-1.489,0.556955
112,-1.488,0.556955
113,-1.487,0.556955
114,-1.486,0.556955
115,-1.485,0.556955
116,-1.484,0.556955
117,-1.483,0.556955
118,-1.482,0.556955
119,-1.481,0.556955
120,-1.48,0.556955
121,-1.479,0.556955
122,-1.478,0.556955
123,-1.477,0.556955
124,-1.476,0.555217
125,-1.475,0.558694
126,-1.474,0.558694
127,-1.473,0.555217
128,-1.472,0.556955
129,-1.471,0.556955
130,-1.47,0.556955
131,-1.469,0.558694
132,-1.468,0.558694
133,-1.467,0.558694
134,-1.466,0.556955
135,-1.465,0.556955
136,-1.464,0.556955
137,-1.463,0.556955
138,-1.462,0.556955
139,-1.461,0.555217
140,-1.46,0.558694
141,-1.459,0.558694
142,-1.458,0.558694
143,-1.457,0.558694
144,-1.456,0.556955
145,-1.455,0.556955
146,-1.454,0.558694
147,-1.453,0.558694
148,-1.452,0.558694
149,-1.451,0.558694
150,-1.45,0.558694
151,-1.449,0.558694
152,-1.448,0.558694
153,-1.447,0.558694
154,-1.446,0.558694
155,-1.445,0.558694
156,-1.444,0.558694
157,-1.443,0.558694
158,-1.442,0.558694
159,-1.441,0.556955
160,-1.44,0.558694
161,-1.439,0.558694
162,-1.438,0.558694
163,-1.437,0.558694
164,-1.436,0.558694
165,-1.435,0.558694
166,-1.434,0.560433
167,-1.433,0.556955
168,-1.432,0.556955
169,-1.431,0.556955
170,-1.43,0.556955
171,-1.429,0.556955
172,-1.428,0.556955
173,-1.427,0.556955
174,-1.426,0.556955
175,-1.425,0.556955
176,-1.424,0.556955
177,-1.423,0.556955
178,-1.422,0.556955
179,-1.421,0.556955
180,-1.42,0.556955
181,-1.419,0.555217
182,-1.418,0.558694
183,-1.417,0.556955
184,-1.416,0.556955
185,-1.415,0.556955
186,-1.414,0.556955
187,-1.413,0.556955
188,-1.412,0.555217
189,-1.411,0.558694
190,-1.41,0.558694
191,-1.409,0.556955
192,-1.408,0.556955
193,-1.407,0.556955
194,-1.406,0.556955
195,-1.405,0.556955
196,-1.404,0.558694
197,-1.403,0.558694
198,-1.402,0.558694
199,-1.401,0.558694
200,-1.4,0.558694
201,-1.399,0.555217
202,-1.398,0.556955
203,-1.397,0.556955
204,-1.396,0.558694
205,-1.395,0.558694
206,-1.394,0.558694
207,-1.393,0.558694
208,-1.392,0.558694
209,-1.391,0.558694
210,-1.39,0.558694
211,-1.389,0.558694
212,-1.388,0.558694
213,-1.387,0.558694
214,-1.386,0.558694
215,-1.385,0.558694
216,-1.384,0.558694
217,-1.383,0.558694
218,-1.382,0.558694
219,-1.381,0.558694
220,-1.38,0.558694
221,-1.379,0.558694
222,-1.378,0.558694
223,-1.377,0.558694
224,-1.376,0.558694
225,-1.375,0.558694
226,-1.374,0.558694
227,-1.373,0.558694
228,-1.372,0.558694
229,-1.371,0.558694
230,-1.37,0.556955
231,-1.369,0.560433
232,-1.368,0.558694
233,-1.367,0.558694
234,-1.366,0.555217
235,-1.365,0.556955
236,-1.364,0.556955
237,-1.363,0.556955
238,-1.362,0.556955
239,-1.361,0.555217
240,-1.36,0.556955
241,-1.359,0.556955
242,-1.358,0.556955
243,-1.357,0.556955
244,-1.356,0.556955
245,-1.355,0.556955
246,-1.354,0.555217
247,-1.353,0.558694
248,-1.352,0.558694
249,-1.351,0.555217
250,-1.35,0.556955
251,-1.349,0.556955
252,-1.348,0.556955
253,-1.347,0.555217
254,-1.346,0.558694
255,-1.345,0.558694
256,-1.344,0.556955
257,-1.343,0.556955
258,-1.342,0.556955
259,-1.341,0.556955
260,-1.34,0.556955
261,-1.339,0.556955
262,-1.338,0.556955
263,-1.337,0.555217
264,-1.336,0.558694
265,-1.335,0.556955
266,-1.334,0.556955
267,-1.333,0.556955
268,-1.332,0.556955
269,-1.331,0.556955
270,-1.33,0.556955
271,-1.329,0.556955
272,-1.328,0.556955
273,-1.327,0.556955
274,-1.326,0.556955
275,-1.325,0.556955
276,-1.324,0.556955
277,-1.323,0.556955
278,-1.322,0.556955
279,-1.321,0.556955
280,-1.32,0.556955
281,-1.319,0.558694
282,-1.318,0.555217
283,-1.317,0.556955
284,-1.316,0.556955
285,-1.315,0.556955
286,-1.314,0.558694
287,-1.313,0.558694
288,-1.312,0.558694
289,-1.311,0.558694
290,-1.31,0.558694
291,-1.309,0.555217
292,-1.308,0.556955
293,-1.307,0.556955
294,-1.306,0.558694
295,-1.305,0.558694
296,-1.304,0.558694
297,-1.303,0.556955
298,-1.302,0.556955
299,-1.301,0.556955
300,-1.3,0.556955
301,-1.299,0.556955
302,-1.298,0.556955
303,-1.297,0.556955
304,-1.296,0.556955
305,-1.295,0.556955
306,-1.294,0.556955
307,-1.293,0.556955
308,-1.292,0.556955
309,-1.291,0.556955
310,-1.29,0.556955
311,-1.289,0.556955
312,-1.288,0.556955
313,-1.287,0.556955
314,-1.286,0.555217
315,-1.285,0.556955
316,-1.284,0.556955
317,-1.283,0.556955
318,-1.282,0.556955
319,-1.281,0.555217
320,-1.28,0.558694
321,-1.279,0.558694
322,-1.278,0.558694
323,-1.277,0.555217
324,-1.276,0.556955
325,-1.275,0.556955
326,-1.274,0.556955
327,-1.273,0.555217
328,-1.272,0.558694
329,-1.271,0.558694
330,-1.27,0.558694
331,-1.269,0.555217
332,-1.268,0.556955
333,-1.267,0.556955
334,-1.266,0.556955
335,-1.265,0.556955
336,-1.264,0.556955
337,-1.263,0.556955
338,-1.262,0.556955
339,-1.261,0.556955
340,-1.26,0.556955
341,-1.259,0.556955
342,-1.258,0.556955
343,-1.257,0.558694
344,-1.256,0.558694
345,-1.255,0.558694
346,-1.254,0.558694
347,-1.253,0.558694
348,-1.252,0.558694
349,-1.251,0.558694
350,-1.25,0.558694
351,-1.249,0.558694
352,-1.248,0.558694
353,-1.247,0.556955
354,-1.246,0.560433
355,-1.245,0.556955
356,-1.244,0.558694
357,-1.243,0.558694
358,-1.242,0.558694
359,-1.241,0.558694
360,-1.24,0.558694
361,-1.239,0.558694
362,-1.238,0.560433
363,-1.237,0.558694
364,-1.236,0.555217
365,-1.235,0.556955
366,-1.234,0.556955
367,-1.233,0.556955
368,-1.232,0.556955
369,-1.231,0.556955
370,-1.23,0.556955
371,-1.229,0.555217
372,-1.228,0.556955
373,-1.227,0.556955
374,-1.226,0.556955
375,-1.225,0.556955
376,-1.224,0.556955
377,-1.223,0.556955
378,-1.222,0.556955
379,-1.221,0.556955
380,-1.22,0.556955
381,-1.219,0.556955
382,-1.218,0.555217
383,-1.217,0.556955
384,-1.216,0.555217
385,-1.215,0.558694
386,-1.214,0.558694
387,-1.213,0.558694
388,-1.212,0.555217
389,-1.211,0.556955
390,-1.21,0.556955
391,-1.209,0.556955
392,-1.208,0.556955
393,-1.207,0.555217
394,-1.206,0.558694
395,-1.205,0.558694
396,-1.204,0.555217
397,-1.203,0.556955
398,-1.202,0.556955
399,-1.201,0.556955
400,-1.2,0.556955
401,-1.199,0.555217
402,-1.198,0.558694
403,-1.197,0.556955
404,-1.196,0.556955
405,-1.195,0.556955
406,-1.194,0.555217
407,-1.193,0.558694
408,-1.192,0.556955
409,-1.191,0.558694
410,-1.19,0.558694
411,-1.189,0.558694
412,-1.188,0.558694
413,-1.187,0.558694
414,-1.186,0.558694
415,-1.185,0.558694
416,-1.184,0.558694
417,-1.183,0.558694
