;Scopy version,438f138
;Exported on,mardi avril 29/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.08192,0.189692
1,-0.08191,0.189692
2,-0.0819,0.189692
3,-0.08189,0.189692
4,-0.08188,0.189692
5,-0.08187,0.189692
6,-0.08186,0.189692
7,-0.08185,0.189692
8,-0.08184,0.189692
9,-0.08183,0.189692
10,-0.08182,0.189692
11,-0.08181,0.189692
12,-0.0818,0.189692
13,-0.08179,0.189692
14,-0.08178,0.189692
15,-0.08177,0.189692
16,-0.08176,0.189692
17,-0.08175,0.189692
18,-0.08174,0.189692
19,-0.08173,0.189692
20,-0.08172,0.189692
21,-0.08171,0.189692
22,-0.0817,0.189692
23,-0.08169,0.189692
24,-0.08168,0.189692
25,-0.08167,0.189692
26,-0.08166,0.189692
27,-0.08165,0.189692
28,-0.08164,0.189692
29,-0.08163,0.189692
30,-0.08162,0.189692
31,-0.08161,0.189692
32,-0.0816,0.189692
33,-0.08159,0.189692
34,-0.08158,0.189692
35,-0.08157,0.189692
36,-0.08156,0.189692
37,-0.08155,0.189692
38,-0.08154,0.189692
39,-0.08153,0.189692
40,-0.08152,0.189692
41,-0.08151,0.189692
42,-0.0815,0.189692
43,-0.08149,0.189692
44,-0.08148,0.189692
45,-0.08147,0.189692
46,-0.08146,0.189692
47,-0.08145,0.192866
48,-0.08144,0.192866
49,-0.08143,0.189692
50,-0.08142,0.189692
51,-0.08141,0.191279
52,-0.0814,0.191279
53,-0.08139,0.189692
54,-0.08138,0.189692
55,-0.08137,0.192866
56,-0.08136,0.191279
57,-0.08135,0.189692
58,-0.08134,0.189692
59,-0.08133,0.189692
60,-0.08132,0.189692
61,-0.08131,0.189692
62,-0.0813,0.189692
63,-0.08129,0.189692
64,-0.08128,0.189692
65,-0.08127,0.189692
66,-0.08126,0.189692
67,-0.08125,0.189692
68,-0.08124,0.189692
69,-0.08123,0.189692
70,-0.08122,0.189692
71,-0.08121,0.189692
72,-0.0812,0.189692
73,-0.08119,0.189692
74,-0.08118,0.189692
75,-0.08117,0.189692
76,-0.08116,0.189692
77,-0.08115,0.189692
78,-0.08114,0.189692
79,-0.08113,0.189692
80,-0.08112,0.189692
81,-0.08111,0.189692
82,-0.0811,0.189692
83,-0.08109,0.189692
84,-0.08108,0.189692
85,-0.08107,0.189692
86,-0.08106,0.189692
87,-0.08105,0.189692
88,-0.08104,0.189692
89,-0.08103,0.189692
90,-0.08102,0.189692
91,-0.08101,0.189692
92,-0.081,0.189692
93,-0.08099,0.189692
94,-0.08098,0.189692
95,-0.08097,0.189692
96,-0.08096,0.189692
97,-0.08095,0.189692
98,-0.08094,0.189692
99,-0.08093,0.189692
100,-0.08092,0.189692
101,-0.08091,0.189692
102,-0.0809,0.189692
103,-0.08089,0.189692
104,-0.08088,0.189692
105,-0.08087,0.189692
106,-0.08086,0.189692
107,-0.08085,0.189692
108,-0.08084,0.189692
109,-0.08083,0.189692
110,-0.08082,0.189692
111,-0.08081,0.189692
112,-0.0808,0.189692
113,-0.08079,0.189692
114,-0.08078,0.189692
115,-0.08077,0.189692
116,-0.08076,0.189692
117,-0.08075,0.189692
118,-0.08074,0.189692
119,-0.08073,0.189692
120,-0.08072,0.189692
121,-0.08071,0.189692
122,-0.0807,0.189692
123,-0.08069,0.189692
124,-0.08068,0.189692
125,-0.08067,0.189692
126,-0.08066,0.189692
127,-0.08065,0.189692
128,-0.08064,0.189692
129,-0.08063,0.189692
130,-0.08062,0.189692
131,-0.08061,0.189692
132,-0.0806,0.189692
133,-0.08059,0.189692
134,-0.08058,0.189692
135,-0.08057,0.189692
136,-0.08056,0.189692
137,-0.08055,0.189692
138,-0.08054,0.189692
139,-0.08053,0.189692
140,-0.08052,0.189692
141,-0.08051,0.189692
142,-0.0805,0.189692
143,-0.08049,0.189692
144,-0.08048,0.189692
145,-0.08047,0.189692
146,-0.08046,0.189692
147,-0.08045,0.192866
148,-0.08044,0.191279
149,-0.08043,0.191279
150,-0.08042,0.192866
151,-0.08041,0.189692
152,-0.0804,0.189692
153,-0.08039,0.189692
154,-0.08038,0.189692
155,-0.08037,0.189692
156,-0.08036,0.189692
157,-0.08035,0.189692
158,-0.08034,0.189692
159,-0.08033,0.189692
160,-0.08032,0.189692
161,-0.08031,0.189692
162,-0.0803,0.189692
163,-0.08029,0.189692
164,-0.08028,0.189692
165,-0.08027,0.189692
166,-0.08026,0.189692
167,-0.08025,0.189692
168,-0.08024,0.189692
169,-0.08023,0.189692
170,-0.08022,0.189692
171,-0.08021,0.189692
172,-0.0802,0.189692
173,-0.08019,0.189692
174,-0.08018,0.189692
175,-0.08017,0.189692
176,-0.08016,0.189692
177,-0.08015,0.189692
178,-0.08014,0.189692
179,-0.08013,0.189692
180,-0.08012,0.189692
181,-0.08011,0.189692
182,-0.0801,0.189692
183,-0.08009,0.189692
184,-0.08008,0.189692
185,-0.08007,0.189692
