;Scopy version,438f138
;Exported on,mardi avril 29/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.08192,0.235717
1,-0.08191,0.235717
2,-0.0819,0.235717
3,-0.08189,0.235717
4,-0.08188,0.235717
5,-0.08187,0.235717
6,-0.08186,0.235717
7,-0.08185,0.235717
8,-0.08184,0.235717
9,-0.08183,0.235717
10,-0.08182,0.235717
11,-0.08181,0.235717
12,-0.0818,0.235717
13,-0.08179,0.235717
14,-0.08178,0.235717
15,-0.08177,0.235717
16,-0.08176,0.235717
17,-0.08175,0.235717
18,-0.08174,0.235717
19,-0.08173,0.235717
20,-0.08172,0.235717
21,-0.08171,0.235717
22,-0.0817,0.235717
23,-0.08169,0.235717
24,-0.08168,0.235717
25,-0.08167,0.235717
26,-0.08166,0.235717
27,-0.08165,0.235717
28,-0.08164,0.235717
29,-0.08163,0.235717
30,-0.08162,0.235717
31,-0.08161,0.235717
32,-0.0816,0.235717
33,-0.08159,0.235717
34,-0.08158,0.235717
35,-0.08157,0.235717
36,-0.08156,0.235717
37,-0.08155,0.235717
38,-0.08154,0.235717
39,-0.08153,0.235717
40,-0.08152,0.235717
41,-0.08151,0.235717
42,-0.0815,0.235717
43,-0.08149,0.235717
44,-0.08148,0.235717
45,-0.08147,0.235717
46,-0.08146,0.235717
47,-0.08145,0.235717
48,-0.08144,0.235717
49,-0.08143,0.235717
50,-0.08142,0.235717
51,-0.08141,0.235717
52,-0.0814,0.235717
53,-0.08139,0.235717
54,-0.08138,0.235717
55,-0.08137,0.235717
56,-0.08136,0.235717
57,-0.08135,0.235717
58,-0.08134,0.235717
59,-0.08133,0.235717
60,-0.08132,0.235717
61,-0.08131,0.235717
62,-0.0813,0.235717
63,-0.08129,0.235717
64,-0.08128,0.235717
65,-0.08127,0.235717
66,-0.08126,0.235717
67,-0.08125,0.235717
68,-0.08124,0.235717
69,-0.08123,0.235717
70,-0.08122,0.235717
71,-0.08121,0.235717
72,-0.0812,0.235717
73,-0.08119,0.235717
74,-0.08118,0.235717
75,-0.08117,0.235717
76,-0.08116,0.235717
77,-0.08115,0.235717
78,-0.08114,0.235717
79,-0.08113,0.235717
80,-0.08112,0.235717
81,-0.08111,0.235717
82,-0.0811,0.235717
83,-0.08109,0.235717
84,-0.08108,0.235717
85,-0.08107,0.235717
86,-0.08106,0.235717
87,-0.08105,0.235717
88,-0.08104,0.235717
89,-0.08103,0.235717
90,-0.08102,0.235717
91,-0.08101,0.235717
92,-0.081,0.235717
93,-0.08099,0.235717
94,-0.08098,0.235717
95,-0.08097,0.235717
96,-0.08096,0.235717
97,-0.08095,0.235717
98,-0.08094,0.235717
99,-0.08093,0.235717
