;Scopy version,438f138
;Exported on,mardi avril 29/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.08192,0.173822
1,-0.08191,0.173822
2,-0.0819,0.173822
3,-0.08189,0.173822
4,-0.08188,0.173822
5,-0.08187,0.173822
6,-0.08186,0.173822
7,-0.08185,0.173822
8,-0.08184,0.173822
9,-0.08183,0.173822
10,-0.08182,0.173822
11,-0.08181,0.173822
12,-0.0818,0.173822
13,-0.08179,0.173822
14,-0.08178,0.173822
15,-0.08177,0.173822
16,-0.08176,0.175409
17,-0.08175,0.175409
18,-0.08174,0.173822
19,-0.08173,0.176996
20,-0.08172,0.176996
21,-0.08171,0.173822
22,-0.0817,0.173822
23,-0.08169,0.173822
24,-0.08168,0.173822
25,-0.08167,0.173822
26,-0.08166,0.173822
27,-0.08165,0.173822
28,-0.08164,0.173822
29,-0.08163,0.173822
30,-0.08162,0.173822
31,-0.08161,0.173822
32,-0.0816,0.173822
33,-0.08159,0.173822
34,-0.08158,0.173822
35,-0.08157,0.173822
36,-0.08156,0.173822
37,-0.08155,0.173822
38,-0.08154,0.173822
39,-0.08153,0.173822
40,-0.08152,0.173822
41,-0.08151,0.173822
42,-0.0815,0.173822
43,-0.08149,0.173822
44,-0.08148,0.173822
45,-0.08147,0.173822
46,-0.08146,0.173822
47,-0.08145,0.173822
48,-0.08144,0.173822
49,-0.08143,0.173822
50,-0.08142,0.173822
51,-0.08141,0.173822
52,-0.0814,0.173822
53,-0.08139,0.173822
54,-0.08138,0.173822
55,-0.08137,0.173822
56,-0.08136,0.173822
57,-0.08135,0.173822
58,-0.08134,0.173822
59,-0.08133,0.173822
60,-0.08132,0.173822
61,-0.08131,0.173822
62,-0.0813,0.173822
63,-0.08129,0.173822
64,-0.08128,0.173822
65,-0.08127,0.173822
66,-0.08126,0.173822
67,-0.08125,0.173822
68,-0.08124,0.173822
69,-0.08123,0.173822
70,-0.08122,0.173822
71,-0.08121,0.173822
72,-0.0812,0.173822
73,-0.08119,0.173822
74,-0.08118,0.173822
75,-0.08117,0.173822
76,-0.08116,0.173822
77,-0.08115,0.175409
78,-0.08114,0.175409
79,-0.08113,0.175409
80,-0.08112,0.173822
81,-0.08111,0.176996
82,-0.0811,0.176996
83,-0.08109,0.173822
84,-0.08108,0.175409
85,-0.08107,0.175409
86,-0.08106,0.173822
87,-0.08105,0.173822
88,-0.08104,0.173822
89,-0.08103,0.173822
90,-0.08102,0.173822
91,-0.08101,0.173822
92,-0.081,0.175409
93,-0.08099,0.175409
94,-0.08098,0.175409
95,-0.08097,0.175409
96,-0.08096,0.173822
97,-0.08095,0.173822
98,-0.08094,0.173822
99,-0.08093,0.173822
100,-0.08092,0.173822
101,-0.08091,0.173822
102,-0.0809,0.173822
103,-0.08089,0.173822
104,-0.08088,0.173822
105,-0.08087,0.173822
106,-0.08086,0.173822
107,-0.08085,0.173822
108,-0.08084,0.173822
109,-0.08083,0.173822
110,-0.08082,0.173822
111,-0.08081,0.173822
112,-0.0808,0.173822
113,-0.08079,0.173822
114,-0.08078,0.173822
115,-0.08077,0.173822
116,-0.08076,0.173822
117,-0.08075,0.173822
118,-0.08074,0.173822
119,-0.08073,0.173822
120,-0.08072,0.173822
121,-0.08071,0.173822
122,-0.0807,0.173822
123,-0.08069,0.173822
124,-0.08068,0.173822
125,-0.08067,0.173822
126,-0.08066,0.173822
127,-0.08065,0.173822
128,-0.08064,0.173822
129,-0.08063,0.176996
130,-0.08062,0.173822
131,-0.08061,0.175409
132,-0.0806,0.176996
133,-0.08059,0.173822
134,-0.08058,0.173822
135,-0.08057,0.173822
136,-0.08056,0.173822
137,-0.08055,0.173822
138,-0.08054,0.173822
139,-0.08053,0.173822
140,-0.08052,0.173822
141,-0.08051,0.173822
142,-0.0805,0.173822
143,-0.08049,0.173822
144,-0.08048,0.173822
145,-0.08047,0.173822
146,-0.08046,0.173822
147,-0.08045,0.173822
148,-0.08044,0.173822
149,-0.08043,0.173822
150,-0.08042,0.173822
151,-0.08041,0.173822
152,-0.0804,0.173822
153,-0.08039,0.173822
154,-0.08038,0.173822
155,-0.08037,0.173822
156,-0.08036,0.173822
157,-0.08035,0.173822
158,-0.08034,0.173822
159,-0.08033,0.173822
160,-0.08032,0.173822
161,-0.08031,0.173822
162,-0.0803,0.173822
163,-0.08029,0.173822
164,-0.08028,0.173822
165,-0.08027,0.173822
166,-0.08026,0.173822
167,-0.08025,0.173822
168,-0.08024,0.173822
169,-0.08023,0.173822
170,-0.08022,0.173822
171,-0.08021,0.173822
172,-0.0802,0.173822
173,-0.08019,0.173822
174,-0.08018,0.173822
175,-0.08017,0.173822
176,-0.08016,0.173822
177,-0.08015,0.175409
178,-0.08014,0.175409
179,-0.08013,0.175409
180,-0.08012,0.175409
181,-0.08011,0.173822
182,-0.0801,0.176996
183,-0.08009,0.175409
184,-0.08008,0.175409
185,-0.08007,0.175409
186,-0.08006,0.176996
187,-0.08005,0.173822
188,-0.08004,0.175409
189,-0.08003,0.172235
190,-0.08002,0.176996
191,-0.08001,0.173822
192,-0.08,0.173822
193,-0.07999,0.173822
194,-0.07998,0.173822
195,-0.07997,0.173822
196,-0.07996,0.173822
197,-0.07995,0.173822
198,-0.07994,0.173822
199,-0.07993,0.173822
200,-0.07992,0.173822
201,-0.07991,0.173822
202,-0.0799,0.173822
203,-0.07989,0.173822
204,-0.07988,0.173822
205,-0.07987,0.173822
206,-0.07986,0.173822
207,-0.07985,0.173822
208,-0.07984,0.173822
209,-0.07983,0.173822
210,-0.07982,0.173822
211,-0.07981,0.173822
212,-0.0798,0.173822
213,-0.07979,0.173822
214,-0.07978,0.173822
215,-0.07977,0.173822
216,-0.07976,0.173822
217,-0.07975,0.173822
218,-0.07974,0.173822
219,-0.07973,0.173822
220,-0.07972,0.173822
221,-0.07971,0.173822
222,-0.0797,0.173822
223,-0.07969,0.173822
224,-0.07968,0.173822
225,-0.07967,0.173822
226,-0.07966,0.173822
227,-0.07965,0.173822
228,-0.07964,0.173822
229,-0.07963,0.173822
230,-0.07962,0.173822
231,-0.07961,0.173822
232,-0.0796,0.173822
233,-0.07959,0.173822
234,-0.07958,0.173822
235,-0.07957,0.173822
236,-0.07956,0.173822
237,-0.07955,0.173822
238,-0.07954,0.173822
239,-0.07953,0.173822
240,-0.07952,0.173822
241,-0.07951,0.173822
242,-0.0795,0.173822
243,-0.07949,0.173822
244,-0.07948,0.173822
245,-0.07947,0.173822
246,-0.07946,0.173822
247,-0.07945,0.173822
248,-0.07944,0.173822
249,-0.07943,0.173822
250,-0.07942,0.173822
251,-0.07941,0.173822
252,-0.0794,0.173822
253,-0.07939,0.173822
254,-0.07938,0.173822
255,-0.07937,0.173822
256,-0.07936,0.173822
257,-0.07935,0.173822
258,-0.07934,0.173822
259,-0.07933,0.173822
260,-0.07932,0.173822
261,-0.07931,0.173822
262,-0.0793,0.173822
263,-0.07929,0.173822
264,-0.07928,0.173822
265,-0.07927,0.173822
266,-0.07926,0.173822
267,-0.07925,0.173822
268,-0.07924,0.173822
269,-0.07923,0.173822
270,-0.07922,0.173822
271,-0.07921,0.173822
272,-0.0792,0.173822
273,-0.07919,0.173822
274,-0.07918,0.173822
275,-0.07917,0.173822
276,-0.07916,0.175409
277,-0.07915,0.176996
278,-0.07914,0.175409
279,-0.07913,0.175409
280,-0.07912,0.175409
281,-0.07911,0.175409
282,-0.0791,0.175409
283,-0.07909,0.175409
284,-0.07908,0.175409
285,-0.07907,0.175409
286,-0.07906,0.175409
287,-0.07905,0.175409
288,-0.07904,0.175409
289,-0.07903,0.175409
290,-0.07902,0.175409
291,-0.07901,0.173822
292,-0.079,0.176996
293,-0.07899,0.175409
294,-0.07898,0.175409
295,-0.07897,0.175409
296,-0.07896,0.173822
297,-0.07895,0.176996
298,-0.07894,0.175409
299,-0.07893,0.176996
300,-0.07892,0.173822
301,-0.07891,0.173822
302,-0.0789,0.173822
303,-0.07889,0.173822
304,-0.07888,0.175409
305,-0.07887,0.172235
306,-0.07886,0.176996
307,-0.07885,0.176996
308,-0.07884,0.173822
309,-0.07883,0.175409
310,-0.07882,0.175409
311,-0.07881,0.173822
312,-0.0788,0.173822
313,-0.07879,0.173822
314,-0.07878,0.173822
315,-0.07877,0.173822
316,-0.07876,0.173822
317,-0.07875,0.173822
318,-0.07874,0.173822
319,-0.07873,0.173822
320,-0.07872,0.173822
321,-0.07871,0.173822
322,-0.0787,0.173822
323,-0.07869,0.173822
324,-0.07868,0.173822
325,-0.07867,0.173822
326,-0.07866,0.173822
327,-0.07865,0.173822
328,-0.07864,0.173822
329,-0.07863,0.173822
330,-0.07862,0.173822
331,-0.07861,0.173822
332,-0.0786,0.173822
333,-0.07859,0.173822
334,-0.07858,0.173822
335,-0.07857,0.173822
336,-0.07856,0.173822
337,-0.07855,0.173822
338,-0.07854,0.173822
339,-0.07853,0.173822
340,-0.07852,0.173822
341,-0.07851,0.173822
342,-0.0785,0.173822
343,-0.07849,0.173822
344,-0.07848,0.173822
345,-0.07847,0.173822
346,-0.07846,0.173822
347,-0.07845,0.173822
348,-0.07844,0.173822
349,-0.07843,0.173822
350,-0.07842,0.173822
351,-0.07841,0.173822
352,-0.0784,0.173822
353,-0.07839,0.173822
354,-0.07838,0.173822
355,-0.07837,0.173822
356,-0.07836,0.173822
357,-0.07835,0.173822
358,-0.07834,0.173822
359,-0.07833,0.173822
360,-0.07832,0.173822
361,-0.07831,0.173822
362,-0.0783,0.173822
