;Scopy version,438f138
;Exported on,mardi avril 29/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.08192,0.145255
1,-0.08191,0.145255
2,-0.0819,0.145255
3,-0.08189,0.145255
4,-0.08188,0.145255
5,-0.08187,0.145255
6,-0.08186,0.145255
7,-0.08185,0.145255
8,-0.08184,0.145255
9,-0.08183,0.145255
10,-0.08182,0.145255
11,-0.08181,0.145255
12,-0.0818,0.145255
13,-0.08179,0.145255
14,-0.08178,0.145255
15,-0.08177,0.143668
16,-0.08176,0.146842
17,-0.08175,0.145255
18,-0.08174,0.145255
19,-0.08173,0.145255
20,-0.08172,0.143668
21,-0.08171,0.143668
22,-0.0817,0.143668
23,-0.08169,0.143668
24,-0.08168,0.143668
25,-0.08167,0.145255
26,-0.08166,0.145255
27,-0.08165,0.143668
28,-0.08164,0.146842
29,-0.08163,0.143668
30,-0.08162,0.143668
31,-0.08161,0.143668
32,-0.0816,0.143668
33,-0.08159,0.143668
34,-0.08158,0.143668
35,-0.08157,0.143668
36,-0.08156,0.143668
37,-0.08155,0.143668
38,-0.08154,0.143668
39,-0.08153,0.143668
40,-0.08152,0.143668
41,-0.08151,0.143668
42,-0.0815,0.143668
43,-0.08149,0.143668
44,-0.08148,0.143668
45,-0.08147,0.143668
46,-0.08146,0.143668
47,-0.08145,0.143668
48,-0.08144,0.143668
49,-0.08143,0.143668
50,-0.08142,0.145255
51,-0.08141,0.143668
52,-0.0814,0.143668
53,-0.08139,0.143668
54,-0.08138,0.143668
55,-0.08137,0.143668
56,-0.08136,0.143668
57,-0.08135,0.143668
58,-0.08134,0.143668
59,-0.08133,0.143668
60,-0.08132,0.143668
61,-0.08131,0.143668
62,-0.0813,0.143668
63,-0.08129,0.143668
64,-0.08128,0.143668
65,-0.08127,0.143668
66,-0.08126,0.143668
67,-0.08125,0.143668
68,-0.08124,0.143668
69,-0.08123,0.143668
70,-0.08122,0.143668
71,-0.08121,0.143668
72,-0.0812,0.143668
73,-0.08119,0.143668
74,-0.08118,0.143668
75,-0.08117,0.143668
76,-0.08116,0.143668
77,-0.08115,0.143668
78,-0.08114,0.143668
79,-0.08113,0.143668
80,-0.08112,0.143668
81,-0.08111,0.146842
82,-0.0811,0.145255
83,-0.08109,0.145255
84,-0.08108,0.145255
85,-0.08107,0.145255
86,-0.08106,0.145255
87,-0.08105,0.145255
88,-0.08104,0.145255
89,-0.08103,0.145255
90,-0.08102,0.145255
91,-0.08101,0.145255
92,-0.081,0.145255
93,-0.08099,0.143668
94,-0.08098,0.143668
95,-0.08097,0.146842
96,-0.08096,0.146842
