;Scopy version,438f138
;Exported on,mardi avril 29/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.08192,0.205563
1,-0.08191,0.205563
2,-0.0819,0.205563
3,-0.08189,0.205563
4,-0.08188,0.205563
5,-0.08187,0.205563
6,-0.08186,0.205563
7,-0.08185,0.205563
8,-0.08184,0.205563
9,-0.08183,0.205563
10,-0.08182,0.205563
11,-0.08181,0.205563
12,-0.0818,0.205563
13,-0.08179,0.205563
14,-0.08178,0.205563
15,-0.08177,0.205563
16,-0.08176,0.205563
17,-0.08175,0.205563
18,-0.08174,0.205563
19,-0.08173,0.205563
20,-0.08172,0.205563
21,-0.08171,0.205563
22,-0.0817,0.205563
23,-0.08169,0.205563
24,-0.08168,0.205563
25,-0.08167,0.205563
26,-0.08166,0.205563
27,-0.08165,0.205563
28,-0.08164,0.205563
29,-0.08163,0.205563
30,-0.08162,0.205563
31,-0.08161,0.205563
32,-0.0816,0.205563
33,-0.08159,0.205563
34,-0.08158,0.205563
35,-0.08157,0.205563
36,-0.08156,0.205563
37,-0.08155,0.205563
38,-0.08154,0.205563
39,-0.08153,0.205563
40,-0.08152,0.205563
41,-0.08151,0.205563
42,-0.0815,0.205563
43,-0.08149,0.205563
44,-0.08148,0.205563
45,-0.08147,0.205563
46,-0.08146,0.205563
47,-0.08145,0.205563
48,-0.08144,0.205563
49,-0.08143,0.205563
50,-0.08142,0.205563
51,-0.08141,0.205563
52,-0.0814,0.205563
53,-0.08139,0.205563
54,-0.08138,0.205563
55,-0.08137,0.205563
56,-0.08136,0.205563
57,-0.08135,0.205563
58,-0.08134,0.205563
59,-0.08133,0.205563
60,-0.08132,0.205563
61,-0.08131,0.205563
62,-0.0813,0.205563
63,-0.08129,0.20715
64,-0.08128,0.20715
65,-0.08127,0.205563
66,-0.08126,0.205563
67,-0.08125,0.20715
68,-0.08124,0.205563
69,-0.08123,0.208737
70,-0.08122,0.205563
71,-0.08121,0.205563
72,-0.0812,0.205563
73,-0.08119,0.205563
74,-0.08118,0.205563
75,-0.08117,0.205563
76,-0.08116,0.205563
77,-0.08115,0.205563
78,-0.08114,0.205563
79,-0.08113,0.205563
80,-0.08112,0.205563
81,-0.08111,0.205563
82,-0.0811,0.205563
83,-0.08109,0.205563
84,-0.08108,0.205563
85,-0.08107,0.205563
86,-0.08106,0.205563
87,-0.08105,0.205563
88,-0.08104,0.205563
89,-0.08103,0.205563
90,-0.08102,0.205563
91,-0.08101,0.205563
92,-0.081,0.205563
93,-0.08099,0.205563
94,-0.08098,0.205563
95,-0.08097,0.205563
96,-0.08096,0.205563
97,-0.08095,0.205563
98,-0.08094,0.205563
99,-0.08093,0.205563
100,-0.08092,0.205563
101,-0.08091,0.205563
102,-0.0809,0.205563
103,-0.08089,0.205563
104,-0.08088,0.205563
105,-0.08087,0.205563
106,-0.08086,0.205563
107,-0.08085,0.205563
108,-0.08084,0.205563
109,-0.08083,0.205563
110,-0.08082,0.205563
111,-0.08081,0.205563
112,-0.0808,0.205563
113,-0.08079,0.205563
114,-0.08078,0.205563
115,-0.08077,0.205563
116,-0.08076,0.205563
117,-0.08075,0.205563
118,-0.08074,0.205563
119,-0.08073,0.205563
120,-0.08072,0.205563
121,-0.08071,0.205563
122,-0.0807,0.205563
123,-0.08069,0.205563
124,-0.08068,0.205563
125,-0.08067,0.205563
126,-0.08066,0.205563
127,-0.08065,0.205563
128,-0.08064,0.205563
129,-0.08063,0.205563
130,-0.08062,0.205563
131,-0.08061,0.205563
132,-0.0806,0.205563
133,-0.08059,0.205563
134,-0.08058,0.205563
135,-0.08057,0.205563
136,-0.08056,0.205563
137,-0.08055,0.205563
138,-0.08054,0.205563
139,-0.08053,0.205563
140,-0.08052,0.205563
141,-0.08051,0.205563
142,-0.0805,0.205563
143,-0.08049,0.205563
144,-0.08048,0.205563
145,-0.08047,0.205563
146,-0.08046,0.205563
147,-0.08045,0.205563
148,-0.08044,0.205563
149,-0.08043,0.205563
150,-0.08042,0.205563
151,-0.08041,0.205563
152,-0.0804,0.205563
153,-0.08039,0.205563
154,-0.08038,0.205563
155,-0.08037,0.205563
156,-0.08036,0.205563
157,-0.08035,0.205563
158,-0.08034,0.205563
159,-0.08033,0.205563
160,-0.08032,0.205563
161,-0.08031,0.208737
162,-0.0803,0.205563
163,-0.08029,0.208737
164,-0.08028,0.20715
165,-0.08027,0.205563
166,-0.08026,0.205563
167,-0.08025,0.205563
168,-0.08024,0.205563
169,-0.08023,0.205563
170,-0.08022,0.205563
171,-0.08021,0.205563
172,-0.0802,0.205563
173,-0.08019,0.205563
174,-0.08018,0.205563
175,-0.08017,0.205563
176,-0.08016,0.205563
177,-0.08015,0.20715
178,-0.08014,0.20715
179,-0.08013,0.205563
180,-0.08012,0.205563
181,-0.08011,0.205563
182,-0.0801,0.205563
183,-0.08009,0.205563
184,-0.08008,0.205563
185,-0.08007,0.205563
186,-0.08006,0.205563
187,-0.08005,0.205563
188,-0.08004,0.205563
189,-0.08003,0.205563
190,-0.08002,0.205563
191,-0.08001,0.205563
192,-0.08,0.205563
193,-0.07999,0.205563
194,-0.07998,0.205563
195,-0.07997,0.205563
196,-0.07996,0.205563
197,-0.07995,0.205563
198,-0.07994,0.205563
199,-0.07993,0.205563
200,-0.07992,0.205563
201,-0.07991,0.205563
202,-0.0799,0.205563
203,-0.07989,0.205563
204,-0.07988,0.205563
205,-0.07987,0.205563
206,-0.07986,0.205563
207,-0.07985,0.205563
208,-0.07984,0.205563
209,-0.07983,0.205563
210,-0.07982,0.205563
211,-0.07981,0.205563
212,-0.0798,0.205563
213,-0.07979,0.205563
214,-0.07978,0.205563
215,-0.07977,0.205563
216,-0.07976,0.205563
217,-0.07975,0.205563
218,-0.07974,0.205563
219,-0.07973,0.205563
220,-0.07972,0.205563
221,-0.07971,0.205563
222,-0.0797,0.205563
223,-0.07969,0.205563
224,-0.07968,0.205563
225,-0.07967,0.205563
226,-0.07966,0.205563
227,-0.07965,0.205563
228,-0.07964,0.205563
229,-0.07963,0.205563
230,-0.07962,0.205563
231,-0.07961,0.205563
232,-0.0796,0.205563
233,-0.07959,0.205563
234,-0.07958,0.205563
235,-0.07957,0.205563
236,-0.07956,0.205563
237,-0.07955,0.205563
238,-0.07954,0.205563
239,-0.07953,0.205563
240,-0.07952,0.205563
241,-0.07951,0.205563
242,-0.0795,0.205563
243,-0.07949,0.205563
244,-0.07948,0.205563
245,-0.07947,0.205563
246,-0.07946,0.205563
247,-0.07945,0.205563
248,-0.07944,0.205563
249,-0.07943,0.205563
250,-0.07942,0.205563
251,-0.07941,0.205563
252,-0.0794,0.205563
253,-0.07939,0.205563
254,-0.07938,0.205563
255,-0.07937,0.205563
256,-0.07936,0.205563
257,-0.07935,0.205563
258,-0.07934,0.205563
259,-0.07933,0.205563
260,-0.07932,0.20715
261,-0.07931,0.20715
262,-0.0793,0.20715
263,-0.07929,0.20715
264,-0.07928,0.20715
265,-0.07927,0.20715
266,-0.07926,0.208737
267,-0.07925,0.205563
268,-0.07924,0.205563
269,-0.07923,0.205563
270,-0.07922,0.205563
271,-0.07921,0.205563
272,-0.0792,0.205563
273,-0.07919,0.205563
274,-0.07918,0.205563
275,-0.07917,0.205563
276,-0.07916,0.205563
277,-0.07915,0.205563
278,-0.07914,0.205563
279,-0.07913,0.205563
280,-0.07912,0.205563
281,-0.07911,0.205563
282,-0.0791,0.205563
283,-0.07909,0.205563
284,-0.07908,0.205563
285,-0.07907,0.20715
286,-0.07906,0.20715
287,-0.07905,0.205563
288,-0.07904,0.205563
289,-0.07903,0.205563
290,-0.07902,0.205563
291,-0.07901,0.205563
292,-0.079,0.205563
293,-0.07899,0.205563
294,-0.07898,0.205563
295,-0.07897,0.205563
296,-0.07896,0.205563
297,-0.07895,0.205563
298,-0.07894,0.205563
