;Scopy version,438f138
;Exported on,mardi avril 29/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.08192,0.114299
1,-0.08191,0.114299
2,-0.0819,0.114299
3,-0.08189,0.114299
4,-0.08188,0.114299
5,-0.08187,0.114299
6,-0.08186,0.114299
7,-0.08185,0.114299
8,-0.08184,0.114299
9,-0.08183,0.114299
10,-0.08182,0.114299
11,-0.08181,0.114299
12,-0.0818,0.114299
13,-0.08179,0.114299
14,-0.08178,0.114299
15,-0.08177,0.114299
16,-0.08176,0.114299
17,-0.08175,0.114299
18,-0.08174,0.114299
19,-0.08173,0.114299
20,-0.08172,0.114299
21,-0.08171,0.114299
22,-0.0817,0.114299
23,-0.08169,0.114299
24,-0.08168,0.114299
25,-0.08167,0.114299
26,-0.08166,0.114299
27,-0.08165,0.114299
28,-0.08164,0.114299
29,-0.08163,0.114299
30,-0.08162,0.114299
31,-0.08161,0.114299
32,-0.0816,0.114299
33,-0.08159,0.114299
34,-0.08158,0.114299
35,-0.08157,0.114299
36,-0.08156,0.114299
37,-0.08155,0.114299
38,-0.08154,0.114299
39,-0.08153,0.114299
40,-0.08152,0.114299
41,-0.08151,0.114299
42,-0.0815,0.114299
43,-0.08149,0.114299
44,-0.08148,0.114299
45,-0.08147,0.114299
46,-0.08146,0.114299
47,-0.08145,0.114299
48,-0.08144,0.114299
49,-0.08143,0.114299
50,-0.08142,0.114299
51,-0.08141,0.114299
52,-0.0814,0.114299
53,-0.08139,0.114299
54,-0.08138,0.114299
55,-0.08137,0.114299
56,-0.08136,0.114299
57,-0.08135,0.114299
58,-0.08134,0.114299
59,-0.08133,0.114299
60,-0.08132,0.114299
61,-0.08131,0.114299
62,-0.0813,0.114299
63,-0.08129,0.114299
64,-0.08128,0.114299
65,-0.08127,0.114299
66,-0.08126,0.114299
67,-0.08125,0.114299
68,-0.08124,0.114299
69,-0.08123,0.114299
70,-0.08122,0.114299
71,-0.08121,0.114299
72,-0.0812,0.114299
73,-0.08119,0.114299
74,-0.08118,0.114299
75,-0.08117,0.114299
76,-0.08116,0.114299
77,-0.08115,0.114299
78,-0.08114,0.114299
79,-0.08113,0.114299
80,-0.08112,0.114299
81,-0.08111,0.114299
82,-0.0811,0.114299
83,-0.08109,0.114299
84,-0.08108,0.114299
85,-0.08107,0.114299
86,-0.08106,0.114299
87,-0.08105,0.114299
88,-0.08104,0.114299
89,-0.08103,0.114299
90,-0.08102,0.114299
91,-0.08101,0.114299
92,-0.081,0.114299
93,-0.08099,0.114299
94,-0.08098,0.114299
95,-0.08097,0.114299
96,-0.08096,0.114299
97,-0.08095,0.114299
98,-0.08094,0.114299
99,-0.08093,0.114299
100,-0.08092,0.114299
101,-0.08091,0.114299
102,-0.0809,0.114299
103,-0.08089,0.114299
104,-0.08088,0.114299
105,-0.08087,0.114299
106,-0.08086,0.114299
107,-0.08085,0.114299
108,-0.08084,0.114299
109,-0.08083,0.114299
110,-0.08082,0.114299
111,-0.08081,0.114299
112,-0.0808,0.114299
113,-0.08079,0.114299
114,-0.08078,0.114299
115,-0.08077,0.114299
116,-0.08076,0.114299
117,-0.08075,0.114299
118,-0.08074,0.114299
119,-0.08073,0.114299
120,-0.08072,0.114299
121,-0.08071,0.114299
122,-0.0807,0.114299
123,-0.08069,0.114299
124,-0.08068,0.114299
125,-0.08067,0.114299
126,-0.08066,0.114299
127,-0.08065,0.114299
128,-0.08064,0.114299
129,-0.08063,0.114299
130,-0.08062,0.114299
131,-0.08061,0.114299
132,-0.0806,0.114299
133,-0.08059,0.114299
134,-0.08058,0.114299
135,-0.08057,0.114299
136,-0.08056,0.114299
137,-0.08055,0.114299
138,-0.08054,0.114299
139,-0.08053,0.114299
140,-0.08052,0.114299
141,-0.08051,0.114299
142,-0.0805,0.114299
143,-0.08049,0.114299
144,-0.08048,0.114299
145,-0.08047,0.114299
146,-0.08046,0.114299
147,-0.08045,0.114299
148,-0.08044,0.114299
149,-0.08043,0.114299
150,-0.08042,0.114299
151,-0.08041,0.114299
152,-0.0804,0.114299
153,-0.08039,0.114299
154,-0.08038,0.114299
155,-0.08037,0.114299
156,-0.08036,0.114299
157,-0.08035,0.114299
158,-0.08034,0.114299
159,-0.08033,0.114299
160,-0.08032,0.114299
161,-0.08031,0.114299
162,-0.0803,0.114299
163,-0.08029,0.114299
164,-0.08028,0.114299
165,-0.08027,0.114299
166,-0.08026,0.114299
167,-0.08025,0.114299
168,-0.08024,0.114299
169,-0.08023,0.114299
170,-0.08022,0.114299
171,-0.08021,0.114299
172,-0.0802,0.114299
173,-0.08019,0.114299
174,-0.08018,0.114299
175,-0.08017,0.114299
176,-0.08016,0.114299
177,-0.08015,0.114299
178,-0.08014,0.114299
179,-0.08013,0.114299
180,-0.08012,0.114299
181,-0.08011,0.114299
182,-0.0801,0.114299
183,-0.08009,0.114299
184,-0.08008,0.114299
185,-0.08007,0.114299
186,-0.08006,0.114299
187,-0.08005,0.114299
188,-0.08004,0.114299
