;Scopy version,f4beeb1
;Exported on,dimanche octobre 13/10/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
779,-2.421,3.00144,3.22106
780,-2.42,3.00144,3.22106
781,-2.419,3.00144,3.22106
782,-2.418,3.03804,3.23936
783,-2.417,3.01974,3.23936
784,-2.416,3.01974,3.23936
785,-2.415,3.03804,3.23936
786,-2.414,3.00144,3.23936
787,-2.413,3.00144,3.20276
788,-2.412,3.00144,3.20276
789,-2.411,3.00144,3.20276
790,-2.41,3.01974,3.22106
791,-2.409,2.98314,3.18446
792,-2.408,2.98314,3.18446
793,-2.407,2.98314,3.18446
794,-2.406,2.98314,3.16615
795,-2.405,2.98314,3.18446
796,-2.404,3.01974,3.20276
797,-2.403,3.00144,3.20276
798,-2.402,3.00144,3.20276
799,-2.401,3.00144,3.20276
800,-2.4,3.00144,3.22106
801,-2.399,3.00144,3.22106
802,-2.398,3.03804,3.22106
803,-2.397,3.03804,3.22106
804,-2.396,3.00144,3.22106
805,-2.395,3.01974,3.22106
806,-2.394,3.03804,3.25766
807,-2.393,3.00144,3.22106
808,-2.392,3.00144,3.20276
809,-2.391,3.00144,3.20276
810,-2.39,3.00144,3.20276
811,-2.389,3.00144,3.20276
812,-2.388,3.00144,3.20276
813,-2.387,2.98314,3.18446
814,-2.386,2.98314,3.18446
815,-2.385,2.98314,3.18446
816,-2.384,3.01974,3.22106
817,-2.383,3.00144,3.20276
818,-2.382,3.00144,3.18446
819,-2.381,3.00144,3.22106
820,-2.38,3.00144,3.22106
821,-2.379,3.00144,3.22106
822,-2.378,3.03804,3.23936
823,-2.377,3.01974,3.23936
824,-2.376,3.01974,3.23936
825,-2.375,3.03804,3.23936
826,-2.374,3.00144,3.23936
827,-2.373,3.00144,3.20276
828,-2.372,3.00144,3.20276
829,-2.371,3.00144,3.20276
830,-2.37,3.00144,3.20276
831,-2.369,3.01974,3.20276
832,-2.368,2.98314,3.20276
833,-2.367,2.98314,3.18446
834,-2.366,2.98314,3.18446
835,-2.365,2.98314,3.18446
836,-2.364,3.01974,3.22106
837,-2.363,3.00144,3.20276
838,-2.362,3.00144,3.18446
839,-2.361,3.00144,3.22106
840,-2.36,3.00144,3.22106
841,-2.359,3.00144,3.22106
842,-2.358,3.03804,3.23936
843,-2.357,3.01974,3.23936
844,-2.356,3.01974,3.23936
845,-2.355,3.03804,3.25766
846,-2.354,3.00144,3.22106
847,-2.353,3.00144,3.20276
848,-2.352,3.00144,3.20276
849,-2.351,3.00144,3.20276
850,-2.35,3.00144,3.20276
851,-2.349,3.00144,3.20276
852,-2.348,3.00144,3.20276
853,-2.347,2.98314,3.18446
854,-2.346,2.98314,3.18446
855,-2.345,3.00144,3.18446
856,-2.344,3.00144,3.22106
857,-2.343,3.00144,3.18446
858,-2.342,3.00144,3.18446
859,-2.341,3.00144,3.22106
860,-2.34,3.00144,3.20276
861,-2.339,3.00144,3.23936
862,-2.338,3.03804,3.23936
863,-2.337,3.01974,3.23936
864,-2.336,3.01974,3.23936
865,-2.335,3.03804,3.23936
866,-2.334,3.00144,3.23936
867,-2.333,3.00144,3.20276
868,-2.332,3.00144,3.20276
869,-2.331,3.00144,3.20276
870,-2.33,3.00144,3.20276
871,-2.329,3.00144,3.20276
872,-2.328,3.00144,3.22106
873,-2.327,3.00144,3.18446
874,-2.326,2.98314,3.18446
875,-2.325,3.00144,3.18446
876,-2.324,3.01974,3.22106
877,-2.323,2.98314,3.18446
878,-2.322,3.00144,3.18446
879,-2.321,3.00144,3.22106
880,-2.32,3.00144,3.22106
881,-2.319,3.01974,3.22106
882,-2.318,3.01974,3.23936
883,-2.317,3.01974,3.23936
884,-2.316,3.01974,3.23936
885,-2.315,3.03804,3.25766
886,-2.314,3.00144,3.22106
887,-2.313,3.00144,3.20276
888,-2.312,3.00144,3.20276
889,-2.311,3.00144,3.20276
890,-2.31,3.00144,3.20276
891,-2.309,3.00144,3.20276
892,-2.308,3.01974,3.22106
893,-2.307,2.98314,3.18446
894,-2.306,2.98314,3.18446
895,-2.305,2.98314,3.18446
896,-2.304,3.01974,3.22106
897,-2.303,2.98314,3.18446
898,-2.302,3.00144,3.18446
899,-2.301,3.00144,3.22106
900,-2.3,3.00144,3.20276
901,-2.299,3.00144,3.23936
902,-2.298,3.01974,3.22106
903,-2.297,3.00144,3.22106
904,-2.296,3.00144,3.22106
905,-2.295,3.01974,3.22106
906,-2.294,3.01974,3.25766
907,-2.293,3.01974,3.23936
908,-2.292,3.00144,3.20276
909,-2.291,3.00144,3.20276
910,-2.29,3.00144,3.20276
911,-2.289,3.00144,3.22106
912,-2.288,3.00144,3.18446
913,-2.287,2.98314,3.18446
914,-2.286,2.98314,3.16615
915,-2.285,2.98314,3.18446
916,-2.284,3.01974,3.22106
917,-2.283,3.01974,3.20276
918,-2.282,2.98314,3.18446
919,-2.281,3.00144,3.22106
920,-2.28,3.00144,3.20276
921,-2.279,3.01974,3.23936
922,-2.278,3.01974,3.22106
923,-2.277,3.03804,3.22106
924,-2.276,3.00144,3.22106
925,-2.275,3.03804,3.23936
926,-2.274,3.03804,3.23936
927,-2.273,3.00144,3.20276
928,-2.272,3.00144,3.20276
929,-2.271,3.00144,3.20276
930,-2.27,3.00144,3.20276
931,-2.269,3.00144,3.22106
932,-2.268,3.01974,3.18446
933,-2.267,2.98314,3.18446
934,-2.266,2.98314,3.16615
935,-2.265,2.98314,3.18446
936,-2.264,3.01974,3.22106
937,-2.263,3.01974,3.20276
938,-2.262,2.98314,3.18446
939,-2.261,3.00144,3.22106
940,-2.26,3.00144,3.20276
941,-2.259,3.00144,3.23936
942,-2.258,3.03804,3.22106
943,-2.257,3.01974,3.23936
944,-2.256,3.01974,3.23936
945,-2.255,3.03804,3.25766
946,-2.254,3.00144,3.22106
947,-2.253,3.00144,3.20276
948,-2.252,3.00144,3.20276
949,-2.251,3.00144,3.20276
950,-2.25,3.00144,3.20276
951,-2.249,3.00144,3.20276
952,-2.248,3.00144,3.20276
953,-2.247,2.98314,3.18446
954,-2.246,2.98314,3.18446
955,-2.245,2.98314,3.18446
956,-2.244,3.01974,3.22106
957,-2.243,3.00144,3.20276
958,-2.242,3.00144,3.18446
959,-2.241,3.00144,3.22106
960,-2.24,3.00144,3.20276
961,-2.239,3.00144,3.23936
962,-2.238,3.03804,3.22106
963,-2.237,3.01974,3.25766
964,-2.236,3.01974,3.23936
965,-2.235,3.03804,3.25766
966,-2.234,3.00144,3.22106
967,-2.233,3.00144,3.20276
968,-2.232,3.00144,3.20276
969,-2.231,3.00144,3.20276
970,-2.23,3.00144,3.20276
971,-2.229,3.00144,3.22106
972,-2.228,3.00144,3.18446
973,-2.227,2.98314,3.18446
974,-2.226,2.98314,3.18446
975,-2.225,2.98314,3.18446
976,-2.224,3.01974,3.22106
977,-2.223,3.00144,3.20276
978,-2.222,3.00144,3.18446
979,-2.221,3.00144,3.22106
980,-2.22,3.00144,3.20276
981,-2.219,3.00144,3.23936
982,-2.218,3.03804,3.22106
983,-2.217,3.01974,3.25766
984,-2.216,3.01974,3.23936
985,-2.215,3.01974,3.25766
986,-2.214,3.01974,3.22106
987,-2.213,3.00144,3.22106
988,-2.212,3.00144,3.20276
989,-2.211,3.00144,3.20276
990,-2.21,3.00144,3.20276
991,-2.209,3.00144,3.20276
992,-2.208,3.00144,3.20276
993,-2.207,3.01974,3.20276
994,-2.206,2.98314,3.18446
995,-2.205,3.00144,3.20276
996,-2.204,3.00144,3.20276
997,-2.203,3.00144,3.20276
998,-2.202,3.00144,3.20276
999,-2.201,3.00144,3.20276
1000,-2.2,3.00144,3.23936
1001,-2.199,3.01974,3.22106
1002,-2.198,3.01974,3.23936
1003,-2.197,3.01974,3.23936
1004,-2.196,3.01974,3.23936
1005,-2.195,3.03804,3.23936
1006,-2.194,3.00144,3.22106
1007,-2.193,3.00144,3.20276
1008,-2.192,3.00144,3.20276
1009,-2.191,3.00144,3.20276
1010,-2.19,3.00144,3.20276
1011,-2.189,3.00144,3.20276
1012,-2.188,3.00144,3.20276
1013,-2.187,2.98314,3.18446
1014,-2.186,2.98314,3.18446
1015,-2.185,3.00144,3.18446
1016,-2.184,3.00144,3.22106
1017,-2.183,3.00144,3.20276
1018,-2.182,3.00144,3.20276
1019,-2.181,3.00144,3.20276
1020,-2.18,3.00144,3.23936
1021,-2.179,3.01974,3.22106
1022,-2.178,3.01974,3.22106
1023,-2.177,3.01974,3.22106
1024,-2.176,3.01974,3.25766
1025,-2.175,3.03804,3.23936
1026,-2.174,3.00144,3.22106
1027,-2.173,3.00144,3.20276
1028,-2.172,3.00144,3.20276
1029,-2.171,3.00144,3.20276
1030,-2.17,3.00144,3.20276
1031,-2.169,3.00144,3.20276
1032,-2.168,3.01974,3.22106
1033,-2.167,2.98314,3.18446
1034,-2.166,2.98314,3.18446
1035,-2.165,3.00144,3.20276
1036,-2.164,3.00144,3.20276
1037,-2.163,3.00144,3.20276
1038,-2.162,3.00144,3.20276
1039,-2.161,3.00144,3.20276
1040,-2.16,3.00144,3.22106
1041,-2.159,3.00144,3.22106
1042,-2.158,3.03804,3.22106
1043,-2.157,3.01974,3.22106
1044,-2.156,3.01974,3.25766
1045,-2.155,3.01974,3.23936
1046,-2.154,3.00144,3.22106
1047,-2.153,3.00144,3.20276
1048,-2.152,3.00144,3.20276
1049,-2.151,3.00144,3.20276
1050,-2.15,3.00144,3.20276
1051,-2.149,3.00144,3.20276
1052,-2.148,3.01974,3.20276
1053,-2.147,2.98314,3.18446
1054,-2.146,2.98314,3.18446
1055,-2.145,3.00144,3.18446
1056,-2.144,3.00144,3.22106
1057,-2.143,3.00144,3.20276
1058,-2.142,3.00144,3.20276
1059,-2.141,3.00144,3.20276
1060,-2.14,3.00144,3.22106
1061,-2.139,3.00144,3.22106
1062,-2.138,3.03804,3.22106
1063,-2.137,3.01974,3.23936
1064,-2.136,3.01974,3.23936
1065,-2.135,3.01974,3.23936
1066,-2.134,3.00144,3.22106
1067,-2.133,3.00144,3.20276
1068,-2.132,3.00144,3.20276
1069,-2.131,3.00144,3.20276
1070,-2.13,3.00144,3.20276
1071,-2.129,3.00144,3.20276
1072,-2.128,3.00144,3.20276
1073,-2.127,2.98314,3.18446
1074,-2.126,2.98314,3.18446
1075,-2.125,3.00144,3.18446
1076,-2.124,3.00144,3.22106
1077,-2.123,3.00144,3.20276
1078,-2.122,3.00144,3.20276
1079,-2.121,3.00144,3.20276
1080,-2.12,3.00144,3.22106
1081,-2.119,3.00144,3.22106
1082,-2.118,3.03804,3.22106
1083,-2.117,3.01974,3.23936
1084,-2.116,3.01974,3.23936
1085,-2.115,3.01974,3.23936
1086,-2.114,3.00144,3.22106
1087,-2.113,3.00144,3.20276
1088,-2.112,3.00144,3.20276
1089,-2.111,3.00144,3.20276
1090,-2.11,3.00144,3.20276
1091,-2.109,3.00144,3.20276
1092,-2.108,3.01974,3.22106
1093,-2.107,2.98314,3.18446
1094,-2.106,2.98314,3.18446
1095,-2.105,3.00144,3.18446
1096,-2.104,3.00144,3.22106
1097,-2.103,3.00144,3.22106
1098,-2.102,3.00144,3.18446
1099,-2.101,3.00144,3.20276
1100,-2.1,3.00144,3.22106
1101,-2.099,3.00144,3.22106
1102,-2.098,3.03804,3.22106
1103,-2.097,3.00144,3.22106
1104,-2.096,3.00144,3.22106
1105,-2.095,3.00144,3.22106
1106,-2.094,3.03804,3.22106
1107,-2.093,3.00144,3.23936
1108,-2.092,3.00144,3.20276
1109,-2.091,3.00144,3.20276
1110,-2.09,3.00144,3.20276
1111,-2.089,3.00144,3.20276
1112,-2.088,3.01974,3.22106
1113,-2.087,2.98314,3.18446
1114,-2.086,2.98314,3.18446
1115,-2.085,3.00144,3.18446
1116,-2.084,3.00144,3.22106
1117,-2.083,3.00144,3.20276
1118,-2.082,3.00144,3.20276
1119,-2.081,3.00144,3.20276
1120,-2.08,3.00144,3.22106
1121,-2.079,3.00144,3.22106
1122,-2.078,3.03804,3.22106
1123,-2.077,3.01974,3.23936
1124,-2.076,3.01974,3.23936
1125,-2.075,3.01974,3.23936
1126,-2.074,3.00144,3.22106
1127,-2.073,3.00144,3.20276
1128,-2.072,3.00144,3.20276
1129,-2.071,3.00144,3.20276
1130,-2.07,3.00144,3.20276
1131,-2.069,3.00144,3.20276
1132,-2.068,3.01974,3.22106
1133,-2.067,2.98314,3.18446
1134,-2.066,2.98314,3.18446
1135,-2.065,3.00144,3.18446
1136,-2.064,3.00144,3.22106
1137,-2.063,3.00144,3.20276
1138,-2.062,3.00144,3.20276
1139,-2.061,3.00144,3.20276
1140,-2.06,3.00144,3.22106
1141,-2.059,3.00144,3.22106
1142,-2.058,3.01974,3.22106
1143,-2.057,3.01974,3.23936
1144,-2.056,3.01974,3.23936
1145,-2.055,3.01974,3.23936
1146,-2.054,3.00144,3.22106
1147,-2.053,3.00144,3.20276
1148,-2.052,3.00144,3.20276
1149,-2.051,3.00144,3.20276
1150,-2.05,3.00144,3.20276
1151,-2.049,3.00144,3.20276
1152,-2.048,3.01974,3.22106
1153,-2.047,2.98314,3.18446
1154,-2.046,2.98314,3.18446
1155,-2.045,3.00144,3.18446
1156,-2.044,3.00144,3.22106
1157,-2.043,3.00144,3.20276
1158,-2.042,3.00144,3.20276
1159,-2.041,3.00144,3.20276
1160,-2.04,3.00144,3.22106
1161,-2.039,3.00144,3.22106
1162,-2.038,3.03804,3.22106
1163,-2.037,3.01974,3.23936
1164,-2.036,3.01974,3.23936
1165,-2.035,3.03804,3.23936
1166,-2.034,3.00144,3.22106
1167,-2.033,3.00144,3.20276
1168,-2.032,3.00144,3.20276
1169,-2.031,3.00144,3.20276
1170,-2.03,3.00144,3.20276
1171,-2.029,3.00144,3.20276
1172,-2.028,3.00144,3.22106
1173,-2.027,3.00144,3.18446
1174,-2.026,2.98314,3.18446
1175,-2.025,3.00144,3.18446
1176,-2.024,3.00144,3.22106
1177,-2.023,3.00144,3.20276
1178,-2.022,3.00144,3.20276
1179,-2.021,3.00144,3.20276
1180,-2.02,3.00144,3.22106
1181,-2.019,3.00144,3.22106
1182,-2.018,3.03804,3.22106
1183,-2.017,3.01974,3.22106
1184,-2.016,3.01974,3.25766
1185,-2.015,3.03804,3.23936
1186,-2.014,3.00144,3.22106
1187,-2.013,3.00144,3.20276
1188,-2.012,3.00144,3.20276
1189,-2.011,3.00144,3.20276
1190,-2.01,3.00144,3.20276
1191,-2.009,3.00144,3.20276
1192,-2.008,3.01974,3.22106
1193,-2.007,2.98314,3.18446
1194,-2.006,2.98314,3.18446
1195,-2.005,2.98314,3.18446
1196,-2.004,3.01974,3.22106
1197,-2.003,3.00144,3.20276
1198,-2.002,3.00144,3.20276
1199,-2.001,3.00144,3.20276
1200,-2,3.00144,3.22106
1201,-1.999,3.00144,3.22106
1202,-1.998,3.01974,3.22106
1203,-1.997,3.01974,3.22106
1204,-1.996,3.01974,3.25766
1205,-1.995,3.01974,3.23936
1206,-1.994,3.00144,3.22106
1207,-1.993,3.00144,3.20276
1208,-1.992,3.00144,3.20276
1209,-1.991,3.00144,3.20276
1210,-1.99,3.00144,3.20276
1211,-1.989,3.00144,3.20276
1212,-1.988,3.01974,3.22106
1213,-1.987,2.98314,3.18446
1214,-1.986,2.98314,3.18446
1215,-1.985,3.00144,3.18446
1216,-1.984,3.00144,3.22106
1217,-1.983,3.00144,3.20276
1218,-1.982,3.00144,3.20276
1219,-1.981,3.00144,3.20276
1220,-1.98,3.00144,3.22106
1221,-1.979,3.00144,3.22106
1222,-1.978,3.03804,3.22106
1223,-1.977,3.01974,3.22106
1224,-1.976,3.01974,3.23936
1225,-1.975,3.03804,3.23936
1226,-1.974,3.00144,3.22106
1227,-1.973,3.00144,3.20276
1228,-1.972,3.00144,3.20276
1229,-1.971,3.00144,3.20276
1230,-1.97,3.00144,3.20276
1231,-1.969,3.00144,3.20276
1232,-1.968,3.00144,3.20276
1233,-1.967,3.01974,3.20276
1234,-1.966,2.98314,3.18446
1235,-1.965,3.00144,3.18446
1236,-1.964,3.00144,3.22106
1237,-1.963,3.00144,3.20276
1238,-1.962,3.00144,3.20276
1239,-1.961,3.00144,3.20276
1240,-1.96,3.00144,3.22106
1241,-1.959,3.00144,3.22106
1242,-1.958,3.01974,3.22106
1243,-1.957,3.01974,3.22106
1244,-1.956,3.01974,3.25766
1245,-1.955,3.01974,3.23936
1246,-1.954,3.00144,3.22106
1247,-1.953,3.00144,3.20276
1248,-1.952,3.00144,3.20276
1249,-1.951,3.00144,3.20276
1250,-1.95,3.00144,3.20276
1251,-1.949,3.00144,3.20276
1252,-1.948,3.00144,3.20276
1253,-1.947,3.00144,3.20276
1254,-1.946,2.98314,3.18446
1255,-1.945,3.00144,3.18446
1256,-1.944,3.00144,3.22106
1257,-1.943,3.00144,3.20276
1258,-1.942,3.00144,3.20276
1259,-1.941,3.00144,3.20276
1260,-1.94,3.00144,3.22106
1261,-1.939,3.00144,3.22106
1262,-1.938,3.03804,3.22106
1263,-1.937,3.01974,3.23936
1264,-1.936,3.01974,3.23936
1265,-1.935,3.03804,3.23936
1266,-1.934,3.00144,3.22106
1267,-1.933,3.00144,3.20276
1268,-1.932,3.00144,3.20276
1269,-1.931,3.00144,3.20276
1270,-1.93,3.00144,3.20276
1271,-1.929,3.00144,3.20276
1272,-1.928,3.00144,3.22106
1273,-1.927,3.00144,3.18446
1274,-1.926,2.98314,3.18446
1275,-1.925,3.00144,3.18446
1276,-1.924,3.00144,3.22106
1277,-1.923,3.00144,3.20276
1278,-1.922,3.00144,3.20276
1279,-1.921,3.00144,3.20276
1280,-1.92,3.00144,3.22106
1281,-1.919,3.00144,3.22106
1282,-1.918,3.03804,3.22106
1283,-1.917,3.01974,3.22106
1284,-1.916,3.01974,3.25766
1285,-1.915,2.90993,3.23936
1286,-1.914,2.83673,3.22106
1287,-1.913,2.83673,3.20276
1288,-1.912,2.80012,3.20276
1289,-1.911,2.80012,3.20276
1290,-1.91,2.80012,3.20276
1291,-1.909,2.80012,3.20276
1292,-1.908,2.80012,3.20276
1293,-1.907,2.80012,3.18446
1294,-1.906,2.80012,3.18446
1295,-1.905,2.80012,3.18446
1296,-1.904,2.83673,3.22106
1297,-1.903,2.80012,3.22106
1298,-1.902,2.80012,3.18446
1299,-1.901,2.80012,3.20276
1300,-1.9,2.85503,3.20276
1301,-1.899,2.83673,3.23936
1302,-1.898,2.83673,3.22106
1303,-1.897,2.83673,3.22106
1304,-1.896,2.83673,3.25766
1305,-1.895,2.83673,3.23936
1306,-1.894,2.83673,3.22106
1307,-1.893,2.80012,3.20276
1308,-1.892,2.80012,3.20276
1309,-1.891,2.80012,3.20276
1310,-1.89,2.80012,3.20276
1311,-1.889,2.80012,3.20276
1312,-1.888,2.80012,3.20276
1313,-1.887,2.80012,3.18446
1314,-1.886,2.80012,3.18446
1315,-1.885,2.80012,3.18446
1316,-1.884,2.80012,3.22106
1317,-1.883,2.80012,3.22106
1318,-1.882,2.80012,3.18446
1319,-1.881,2.85503,3.20276
1320,-1.88,2.83673,3.20276
1321,-1.879,2.83673,3.23936
1322,-1.878,2.83673,3.22106
1323,-1.877,2.83673,3.22106
1324,-1.876,2.87333,3.23936
1325,-1.875,2.87333,3.23936
1326,-1.874,2.83673,3.22106
1327,-1.873,2.83673,3.20276
1328,-1.872,2.80012,3.20276
1329,-1.871,2.80012,3.20276
1330,-1.87,2.80012,3.20276
1331,-1.869,2.80012,3.20276
1332,-1.868,2.80012,3.20276
1333,-1.867,2.80012,3.18446
1334,-1.866,2.80012,3.18446
1335,-1.865,2.80012,3.18446
1336,-1.864,2.80012,3.22106
1337,-1.863,2.80012,3.20276
1338,-1.862,2.80012,3.20276
1339,-1.861,2.80012,3.20276
1340,-1.86,2.80012,3.20276
1341,-1.859,2.83673,3.23936
1342,-1.858,2.83673,3.22106
1343,-1.857,2.83673,3.22106
1344,-1.856,2.83673,3.25766
1345,-1.855,2.85503,3.23936
1346,-1.854,2.80012,3.22106
1347,-1.853,2.80012,3.20276
1348,-1.852,2.80012,3.20276
1349,-1.851,2.80012,3.20276
1350,-1.85,2.80012,3.20276
1351,-1.849,2.80012,3.20276
1352,-1.848,2.80012,3.20276
1353,-1.847,2.80012,3.18446
1354,-1.846,2.83673,3.18446
1355,-1.845,2.78182,3.18446
1356,-1.844,2.80012,3.22106
1357,-1.843,2.80012,3.22106
1358,-1.842,2.80012,3.18446
1359,-1.841,2.80012,3.20276
1360,-1.84,2.80012,3.20276
1361,-1.839,2.83673,3.23936
1362,-1.838,2.83673,3.22106
1363,-1.837,2.83673,3.22106
1364,-1.836,2.83673,3.23936
1365,-1.835,2.85503,3.23936
1366,-1.834,2.80012,3.22106
1367,-1.833,2.80012,3.20276
1368,-1.832,2.80012,3.20276
1369,-1.831,2.80012,3.20276
1370,-1.83,2.80012,3.20276
1371,-1.829,2.80012,3.20276
1372,-1.828,2.80012,3.20276
1373,-1.827,2.80012,3.18446
1374,-1.826,2.83673,3.18446
1375,-1.825,2.78182,3.18446
1376,-1.824,2.80012,3.22106
1377,-1.823,2.80012,3.22106
1378,-1.822,2.80012,3.18446
1379,-1.821,2.80012,3.20276
1380,-1.82,2.80012,3.20276
1381,-1.819,2.83673,3.23936
1382,-1.818,2.83673,3.22106
1383,-1.817,2.83673,3.22106
1384,-1.816,2.83673,3.22106
1385,-1.815,2.80012,3.22106
1386,-1.814,2.83673,3.22106
1387,-1.813,2.83673,3.22106
1388,-1.812,2.80012,3.20276
1389,-1.811,2.80012,3.20276
1390,-1.81,2.80012,3.20276
1391,-1.809,2.80012,3.20276
1392,-1.808,2.80012,3.20276
1393,-1.807,2.80012,3.18446
1394,-1.806,2.80012,3.18446
1395,-1.805,2.80012,3.18446
1396,-1.804,2.80012,3.22106
1397,-1.803,2.80012,3.22106
1398,-1.802,2.80012,3.18446
1399,-1.801,2.80012,3.20276
1400,-1.8,2.80012,3.20276
1401,-1.799,2.83673,3.23936
1402,-1.798,2.83673,3.22106
1403,-1.797,2.83673,3.22106
1404,-1.796,2.83673,3.23936
1405,-1.795,2.85503,3.23936
1406,-1.794,2.80012,3.22106
1407,-1.793,2.80012,3.20276
1408,-1.792,2.80012,3.20276
1409,-1.791,2.80012,3.20276
1410,-1.79,2.80012,3.20276
1411,-1.789,2.80012,3.20276
1412,-1.788,2.80012,3.20276
1413,-1.787,2.80012,3.20276
1414,-1.786,2.80012,3.18446
1415,-1.785,2.80012,3.18446
1416,-1.784,2.80012,3.22106
1417,-1.783,2.80012,3.20276
1418,-1.782,2.80012,3.20276
1419,-1.781,2.80012,3.20276
1420,-1.78,2.80012,3.20276
1421,-1.779,2.83673,3.23936
1422,-1.778,2.83673,3.22106
1423,-1.777,2.83673,3.22106
1424,-1.776,2.83673,3.25766
1425,-1.775,2.85503,3.23936
1426,-1.774,2.80012,3.22106
1427,-1.773,2.80012,3.20276
1428,-1.772,2.80012,3.20276
1429,-1.771,2.80012,3.20276
1430,-1.77,2.80012,3.20276
1431,-1.769,2.80012,3.22106
1432,-1.768,2.80012,3.18446
1433,-1.767,2.80012,3.20276
1434,-1.766,2.80012,3.18446
1435,-1.765,2.80012,3.18446
1436,-1.764,2.80012,3.22106
1437,-1.763,2.80012,3.20276
1438,-1.762,2.80012,3.20276
1439,-1.761,2.80012,3.20276
1440,-1.76,2.80012,3.20276
1441,-1.759,2.83673,3.23936
1442,-1.758,2.83673,3.22106
1443,-1.757,2.83673,3.22106
1444,-1.756,2.83673,3.25766
1445,-1.755,2.85503,3.23936
1446,-1.754,2.80012,3.22106
1447,-1.753,2.80012,3.20276
1448,-1.752,2.80012,3.20276
1449,-1.751,2.80012,3.20276
1450,-1.75,2.80012,3.20276
1451,-1.749,2.80012,3.20276
1452,-1.748,2.80012,3.20276
1453,-1.747,2.80012,3.20276
1454,-1.746,2.83673,3.18446
1455,-1.745,2.78182,3.18446
1456,-1.744,2.80012,3.22106
1457,-1.743,2.80012,3.20276
1458,-1.742,2.80012,3.20276
1459,-1.741,2.80012,3.20276
1460,-1.74,2.80012,3.20276
1461,-1.739,2.83673,3.23936
1462,-1.738,2.83673,3.22106
1463,-1.737,2.83673,3.22106
1464,-1.736,2.83673,3.25766
1465,-1.735,2.85503,3.23936
1466,-1.734,2.80012,3.22106
1467,-1.733,2.80012,3.20276
1468,-1.732,2.80012,3.20276
1469,-1.731,2.80012,3.20276
1470,-1.73,2.80012,3.20276
1471,-1.729,2.80012,3.20276
1472,-1.728,2.80012,3.20276
1473,-1.727,2.80012,3.20276
1474,-1.726,2.80012,3.18446
1475,-1.725,2.80012,3.18446
1476,-1.724,2.80012,3.22106
1477,-1.723,2.80012,3.20276
1478,-1.722,2.80012,3.20276
1479,-1.721,2.80012,3.20276
1480,-1.72,2.80012,3.20276
1481,-1.719,2.80012,3.23936
1482,-1.718,2.85503,3.22106
1483,-1.717,2.83673,3.22106
1484,-1.716,2.83673,3.25766
1485,-1.715,2.85503,3.23936
1486,-1.714,2.80012,3.22106
1487,-1.713,2.80012,3.20276
1488,-1.712,2.80012,3.20276
1489,-1.711,2.80012,3.20276
1490,-1.71,2.80012,3.20276
1491,-1.709,2.80012,3.20276
1492,-1.708,2.80012,3.20276
1493,-1.707,2.80012,3.22106
1494,-1.706,2.80012,3.18446
1495,-1.705,2.80012,3.18446
1496,-1.704,2.80012,3.22106
1497,-1.703,2.80012,3.18446
1498,-1.702,2.80012,3.20276
1499,-1.701,2.80012,3.20276
1500,-1.7,2.80012,3.20276
1501,-1.699,2.83673,3.23936
1502,-1.698,2.83673,3.22106
1503,-1.697,2.83673,3.22106
1504,-1.696,2.83673,3.25766
1505,-1.695,2.85503,3.23936
1506,-1.694,2.80012,3.22106
1507,-1.693,2.80012,3.20276
1508,-1.692,2.80012,3.20276
1509,-1.691,2.80012,3.20276
1510,-1.69,2.80012,3.20276
1511,-1.689,2.80012,3.20276
1512,-1.688,2.80012,3.20276
1513,-1.687,2.80012,3.20276
1514,-1.686,2.80012,3.20276
1515,-1.685,2.80012,3.18446
1516,-1.684,2.80012,3.22106
1517,-1.683,2.80012,3.18446
1518,-1.682,2.80012,3.18446
1519,-1.681,2.80012,3.22106
1520,-1.68,2.80012,3.20276
1521,-1.679,2.83673,3.23936
1522,-1.678,2.83673,3.22106
1523,-1.677,2.83673,3.22106
1524,-1.676,2.83673,3.23936
1525,-1.675,2.85503,3.23936
1526,-1.674,2.80012,3.22106
1527,-1.673,2.80012,3.20276
1528,-1.672,2.80012,3.20276
1529,-1.671,2.80012,3.20276
1530,-1.67,2.80012,3.20276
1531,-1.669,2.80012,3.20276
1532,-1.668,2.80012,3.20276
1533,-1.667,2.80012,3.22106
1534,-1.666,2.80012,3.18446
1535,-1.665,2.80012,3.18446
1536,-1.664,2.80012,3.22106
1537,-1.663,2.80012,3.18446
1538,-1.662,2.80012,3.20276
1539,-1.661,2.80012,3.20276
1540,-1.66,2.80012,3.20276
1541,-1.659,2.83673,3.23936
1542,-1.658,2.83673,3.22106
1543,-1.657,2.83673,3.22106
1544,-1.656,2.83673,3.23936
1545,-1.655,2.85503,3.23936
1546,-1.654,2.80012,3.22106
1547,-1.653,2.80012,3.20276
1548,-1.652,2.80012,3.20276
1549,-1.651,2.80012,3.20276
1550,-1.65,2.80012,3.20276
1551,-1.649,2.80012,3.20276
1552,-1.648,2.80012,3.20276
1553,-1.647,2.80012,3.20276
1554,-1.646,2.80012,3.18446
1555,-1.645,2.80012,3.18446
1556,-1.644,2.80012,3.22106
1557,-1.643,2.80012,3.20276
1558,-1.642,2.80012,3.18446
1559,-1.641,2.80012,3.22106
1560,-1.64,2.80012,3.20276
1561,-1.639,2.83673,3.23936
1562,-1.638,2.83673,3.22106
