;Scopy version,f4beeb1
;Exported on,vendredi octobre 04/10/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),M1(V)
0,-1.6,0.331055
1,-1.599,0.331055
2,-1.598,0.331055
3,-1.597,0.331055
4,-1.596,0.331055
5,-1.595,0.276367
6,-1.594,0.276367
7,-1.593,0.276367
8,-1.592,0.239258
9,-1.591,0.239258
10,-1.59,0.239258
11,-1.589,0.239258
12,-1.588,0.293945
13,-1.587,0.293945
14,-1.586,0.293945
15,-1.585,0.293945
16,-1.584,0.293945
17,-1.583,0.293945
18,-1.582,0.293945
19,-1.581,0.293945
20,-1.58,0.348633
21,-1.579,0.331055
22,-1.578,0.331055
23,-1.577,0.331055
24,-1.576,0.293945
25,-1.575,0.276367
26,-1.574,0.276367
27,-1.573,0.276367
28,-1.572,0.239258
29,-1.571,0.276367
30,-1.57,0.276367
31,-1.569,0.239258
32,-1.568,0.293945
33,-1.567,0.293945
34,-1.566,0.293945
35,-1.565,0.293945
36,-1.564,0.293945
37,-1.563,0.293945
38,-1.562,0.293945
39,-1.561,0.293945
40,-1.56,0.348633
41,-1.559,0.331055
42,-1.558,0.331055
43,-1.557,0.348633
44,-1.556,0.293945
45,-1.555,0.293945
46,-1.554,0.293945
47,-1.553,0.239258
48,-1.552,0.239258
49,-1.551,0.239258
50,-1.55,0.239258
51,-1.549,0.239258
52,-1.548,0.293945
53,-1.547,0.293945
54,-1.546,0.348633
55,-1.545,0.331055
56,-1.544,0.293945
57,-1.543,0.293945
58,-1.542,0.293945
59,-1.541,0.331055
60,-1.54,0.331055
61,-1.539,0.331055
62,-1.538,0.331055
63,-1.537,0.331055
64,-1.536,0.293945
65,-1.535,0.293945
66,-1.534,0.293945
67,-1.533,0.239258
68,-1.532,0.239258
69,-1.531,0.239258
70,-1.53,0.293945
71,-1.529,0.293945
72,-1.528,0.293945
73,-1.527,0.293945
74,-1.526,0.293945
75,-1.525,0.293945
76,-1.524,0.293945
77,-1.523,0.293945
78,-1.522,0.293945
79,-1.521,0.348633
80,-1.52,0.331055
81,-1.519,0.331055
82,-1.518,0.331055
83,-1.517,0.331055
84,-1.516,0.293945
85,-1.515,0.293945
86,-1.514,0.293945
