;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,0,0.451312
1,0.001,0.451312
2,0.002,0.451312
3,0.003,0.451312
4,0.004,0.451312
5,0.005,0.451312
6,0.006,0.451312
7,0.007,0.451312
8,0.008,0.451312
9,0.009,0.451312
10,0.01,0.451312
11,0.011,0.451312
12,0.012,0.451312
13,0.013,0.451312
14,0.014,0.451312
15,0.015,0.451312
16,0.016,0.451312
17,0.017,0.451312
18,0.018,0.451312
19,0.019,0.451312
20,0.02,0.451312
21,0.021,0.451312
22,0.022,0.451312
23,0.023,0.451312
24,0.024,0.451312
25,0.025,0.451312
26,0.026,0.451312
27,0.027,0.451312
28,0.028,0.451312
29,0.029,0.451312
30,0.03,0.451312
31,0.031,0.451312
32,0.032,0.451312
33,0.033,0.451312
34,0.034,0.451312
35,0.035,0.451312
36,0.036,0.451312
37,0.037,0.451312
38,0.038,0.451312
39,0.039,0.451312
40,0.04,0.451312
41,0.041,0.451312
42,0.042,0.451312
43,0.043,0.451312
44,0.044,0.451312
45,0.045,0.451312
46,0.046,0.451312
47,0.047,0.451312
48,0.048,0.451312
49,0.049,0.451312
50,0.05,0.451312
51,0.051,0.451312
52,0.052,0.451312
53,0.053,0.451312
54,0.054,0.451312
55,0.055,0.451312
56,0.056,0.451312
57,0.057,0.451312
58,0.058,0.451312
59,0.059,0.451312
60,0.06,0.451312
61,0.061,0.451312
62,0.062,0.451312
63,0.063,0.451312
64,0.064,0.451312
65,0.065,0.451312
66,0.066,0.451312
67,0.067,0.451312
68,0.068,0.451312
69,0.069,0.451312
70,0.07,0.451312
71,0.071,0.451312
72,0.072,0.451312
73,0.073,0.451312
74,0.074,0.451312
75,0.075,0.451312
76,0.076,0.451312
77,0.077,0.451312
78,0.078,0.451312
79,0.079,0.451312
80,0.08,0.451312
81,0.081,0.451312
82,0.082,0.451312
83,0.083,0.451312
84,0.084,0.451312
85,0.085,0.451312
86,0.086,0.451312
87,0.087,0.451312
88,0.088,0.451312
89,0.089,0.451312
90,0.09,0.451312
91,0.091,0.451312
92,0.092,0.451312
93,0.093,0.451312
94,0.094,0.451312
95,0.095,0.451312
96,0.096,0.451312
97,0.097,0.451312
98,0.098,0.451312
99,0.099,0.451312
100,0.1,0.451312
101,0.101,0.451312
102,0.102,0.451312
103,0.103,0.451312
104,0.104,0.451312
105,0.105,0.451312
106,0.106,0.451312
107,0.107,0.451312
108,0.108,0.451312
109,0.109,0.451312
110,0.11,0.451312
111,0.111,0.451312
112,0.112,0.451312
113,0.113,0.451312
114,0.114,0.451312
115,0.115,0.451312
116,0.116,0.451312
117,0.117,0.451312
118,0.118,0.451312
119,0.119,0.451312
120,0.12,0.451312
121,0.121,0.451312
122,0.122,0.451312
123,0.123,0.451312
124,0.124,0.451312
125,0.125,0.451312
126,0.126,0.451312
127,0.127,0.451312
128,0.128,0.451312
129,0.129,0.451312
130,0.13,0.451312
131,0.131,0.451312
132,0.132,0.451312
133,0.133,0.451312
134,0.134,0.451312
135,0.135,0.451312
136,0.136,0.451312
137,0.137,0.451312
138,0.138,0.451312
139,0.139,0.451312
140,0.14,0.451312
141,0.141,0.451312
142,0.142,0.451312
143,0.143,0.451312
144,0.144,0.451312
145,0.145,0.451312
146,0.146,0.451312
147,0.147,0.451312
148,0.148,0.451312
149,0.149,0.451312
150,0.15,0.451312
151,0.151,0.451312
152,0.152,0.451312
153,0.153,0.451312
154,0.154,0.451312
155,0.155,0.451312
156,0.156,0.451312
157,0.157,0.451312
158,0.158,0.451312
159,0.159,0.451312
160,0.16,0.451312
161,0.161,0.451312
162,0.162,0.451312
163,0.163,0.451312
164,0.164,0.451312
165,0.165,0.451312
166,0.166,0.451312
167,0.167,0.451312
168,0.168,0.451312
169,0.169,0.451312
170,0.17,0.451312
171,0.171,0.451312
172,0.172,0.451312
173,0.173,0.451312
174,0.174,0.451312
175,0.175,0.451312
176,0.176,0.451312
177,0.177,0.451312
178,0.178,0.451312
179,0.179,0.451312
180,0.18,0.451312
181,0.181,0.451312
182,0.182,0.451312
183,0.183,0.451312
184,0.184,0.451312
185,0.185,0.451312
186,0.186,0.451312
187,0.187,0.451312
188,0.188,0.451312
189,0.189,0.451312
190,0.19,0.451312
191,0.191,0.451312
192,0.192,0.451312
193,0.193,0.451312
194,0.194,0.451312
195,0.195,0.451312
196,0.196,0.451312
