;Scopy version,f4beeb1
;Exported on,vendredi octobre 04/10/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),M1(V)
0,-1.6,0.22168
1,-1.599,0.22168
2,-1.598,0.22168
3,-1.597,0.22168
4,-1.596,0.22168
5,-1.595,0.22168
6,-1.594,0.22168
7,-1.593,0.22168
8,-1.592,0.22168
9,-1.591,0.22168
10,-1.59,0.276367
11,-1.589,0.22168
12,-1.588,0.276367
13,-1.587,0.22168
14,-1.586,0.22168
15,-1.585,0.22168
16,-1.584,0.22168
17,-1.583,0.22168
18,-1.582,0.22168
19,-1.581,0.22168
20,-1.58,0.22168
21,-1.579,0.22168
22,-1.578,0.22168
23,-1.577,0.22168
24,-1.576,0.22168
25,-1.575,0.22168
26,-1.574,0.22168
27,-1.573,0.22168
28,-1.572,0.22168
29,-1.571,0.239258
30,-1.57,0.239258
31,-1.569,0.276367
32,-1.568,0.22168
33,-1.567,0.22168
34,-1.566,0.22168
35,-1.565,0.22168
36,-1.564,0.22168
37,-1.563,0.22168
38,-1.562,0.22168
39,-1.561,0.22168
40,-1.56,0.22168
41,-1.559,0.22168
42,-1.558,0.22168
43,-1.557,0.22168
44,-1.556,0.22168
45,-1.555,0.22168
46,-1.554,0.22168
47,-1.553,0.22168
48,-1.552,0.22168
49,-1.551,0.239258
50,-1.55,0.239258
51,-1.549,0.239258
52,-1.548,0.239258
53,-1.547,0.22168
54,-1.546,0.22168
55,-1.545,0.22168
56,-1.544,0.22168
57,-1.543,0.22168
58,-1.542,0.22168
59,-1.541,0.22168
60,-1.54,0.22168
61,-1.539,0.22168
62,-1.538,0.22168
63,-1.537,0.22168
64,-1.536,0.22168
65,-1.535,0.22168
66,-1.534,0.22168
67,-1.533,0.22168
68,-1.532,0.22168
69,-1.531,0.22168
70,-1.53,0.22168
71,-1.529,0.257813
72,-1.528,0.22168
73,-1.527,0.22168
74,-1.526,0.22168
75,-1.525,0.22168
76,-1.524,0.22168
77,-1.523,0.22168
78,-1.522,0.22168
79,-1.521,0.22168
80,-1.52,0.22168
81,-1.519,0.22168
82,-1.518,0.22168
83,-1.517,0.22168
84,-1.516,0.22168
85,-1.515,0.22168
86,-1.514,0.22168
87,-1.513,0.22168
88,-1.512,0.22168
89,-1.511,0.22168
90,-1.51,0.239258
91,-1.509,0.239258
92,-1.508,0.22168
93,-1.507,0.22168
94,-1.506,0.22168
95,-1.505,0.22168
96,-1.504,0.22168
97,-1.503,0.22168
98,-1.502,0.22168
99,-1.501,0.22168
100,-1.5,0.22168
101,-1.499,0.22168
102,-1.498,0.22168
103,-1.497,0.22168
104,-1.496,0.22168
105,-1.495,0.22168
106,-1.494,0.22168
107,-1.493,0.22168
108,-1.492,0.239258
109,-1.491,0.239258
110,-1.49,0.239258
111,-1.489,0.239258
112,-1.488,0.239258
113,-1.487,0.239258
114,-1.486,0.22168
115,-1.485,0.22168
116,-1.484,0.22168
117,-1.483,0.22168
118,-1.482,0.22168
119,-1.481,0.22168
120,-1.48,0.22168
121,-1.479,0.22168
122,-1.478,0.22168
123,-1.477,0.22168
124,-1.476,0.22168
125,-1.475,0.22168
126,-1.474,0.22168
127,-1.473,0.22168
128,-1.472,0.239258
129,-1.471,0.239258
130,-1.47,0.293945
131,-1.469,0.276367
132,-1.468,0.239258
133,-1.467,0.239258
134,-1.466,0.22168
135,-1.465,0.22168
136,-1.464,0.22168
137,-1.463,0.22168
138,-1.462,0.22168
139,-1.461,0.22168
140,-1.46,0.22168
141,-1.459,0.22168
142,-1.458,0.22168
143,-1.457,0.22168
144,-1.456,0.22168
145,-1.455,0.22168
146,-1.454,0.22168
147,-1.453,0.22168
148,-1.452,0.239258
149,-1.451,0.239258
150,-1.45,0.276367
151,-1.449,0.239258
152,-1.448,0.239258
153,-1.447,0.239258
154,-1.446,0.22168
155,-1.445,0.22168
156,-1.444,0.22168
157,-1.443,0.22168
158,-1.442,0.22168
159,-1.441,0.22168
160,-1.44,0.22168
161,-1.439,0.22168
162,-1.438,0.22168
163,-1.437,0.22168
164,-1.436,0.22168
165,-1.435,0.22168
166,-1.434,0.22168
167,-1.433,0.22168
168,-1.432,0.22168
169,-1.431,0.257813
170,-1.43,0.3125
171,-1.429,0.293945
172,-1.428,0.239258
173,-1.427,0.22168
174,-1.426,0.22168
175,-1.425,0.22168
176,-1.424,0.22168
177,-1.423,0.22168
178,-1.422,0.22168
179,-1.421,0.22168
180,-1.42,0.22168
181,-1.419,0.22168
182,-1.418,0.22168
183,-1.417,0.22168
184,-1.416,0.22168
185,-1.415,0.22168
186,-1.414,0.22168
187,-1.413,0.22168
188,-1.412,0.22168
189,-1.411,0.22168
190,-1.41,0.3125
191,-1.409,0.276367
192,-1.408,0.22168
193,-1.407,0.22168
194,-1.406,0.22168
195,-1.405,0.22168
196,-1.404,0.22168
197,-1.403,0.22168
198,-1.402,0.22168
199,-1.401,0.22168
200,-1.4,0.22168
201,-1.399,0.22168
202,-1.398,0.22168
203,-1.397,0.22168
204,-1.396,0.22168
205,-1.395,0.22168
206,-1.394,0.22168
207,-1.393,0.22168
208,-1.392,0.22168
209,-1.391,0.22168
210,-1.39,0.276367
211,-1.389,0.239258
212,-1.388,0.239258
213,-1.387,0.239258
214,-1.386,0.22168
215,-1.385,0.22168
216,-1.384,0.22168
217,-1.383,0.22168
218,-1.382,0.22168
219,-1.381,0.22168
220,-1.38,0.22168
221,-1.379,0.22168
222,-1.378,0.22168
223,-1.377,0.22168
224,-1.376,0.22168
225,-1.375,0.22168
226,-1.374,0.22168
227,-1.373,0.22168
228,-1.372,0.22168
229,-1.371,0.22168
230,-1.37,0.276367
231,-1.369,0.239258
232,-1.368,0.239258
233,-1.367,0.239258
234,-1.366,0.22168
235,-1.365,0.22168
236,-1.364,0.22168
237,-1.363,0.22168
238,-1.362,0.22168
239,-1.361,0.22168
240,-1.36,0.22168
241,-1.359,0.22168
242,-1.358,0.22168
243,-1.357,0.22168
244,-1.356,0.22168
245,-1.355,0.22168
246,-1.354,0.22168
247,-1.353,0.22168
248,-1.352,0.22168
249,-1.351,0.22168
250,-1.35,0.257813
251,-1.349,0.22168
252,-1.348,0.22168
253,-1.347,0.22168
254,-1.346,0.22168
255,-1.345,0.22168
256,-1.344,0.22168
257,-1.343,0.22168
258,-1.342,0.22168
259,-1.341,0.22168
260,-1.34,0.22168
261,-1.339,0.22168
262,-1.338,0.22168
263,-1.337,0.22168
264,-1.336,0.22168
265,-1.335,0.22168
266,-1.334,0.22168
267,-1.333,0.22168
268,-1.332,0.22168
269,-1.331,0.22168
270,-1.33,0.331055
271,-1.329,0.276367
272,-1.328,0.22168
273,-1.327,0.22168
274,-1.326,0.22168
275,-1.325,0.22168
276,-1.324,0.22168
277,-1.323,0.22168
278,-1.322,0.22168
279,-1.321,0.22168
280,-1.32,0.22168
281,-1.319,0.22168
282,-1.318,0.22168
283,-1.317,0.22168
284,-1.316,0.22168
285,-1.315,0.22168
286,-1.314,0.22168
287,-1.313,0.22168
288,-1.312,0.22168
289,-1.311,0.22168
290,-1.31,0.276367
291,-1.309,0.257813
292,-1.308,0.22168
293,-1.307,0.22168
294,-1.306,0.22168
295,-1.305,0.22168
296,-1.304,0.22168
297,-1.303,0.22168
298,-1.302,0.22168
299,-1.301,0.22168
300,-1.3,0.22168
301,-1.299,0.22168
302,-1.298,0.22168
303,-1.297,0.22168
304,-1.296,0.22168
305,-1.295,0.22168
306,-1.294,0.22168
307,-1.293,0.22168
308,-1.292,0.22168
309,-1.291,0.22168
310,-1.29,0.22168
311,-1.289,0.22168
312,-1.288,0.22168
313,-1.287,0.22168
314,-1.286,0.22168
315,-1.285,0.22168
316,-1.284,0.22168
317,-1.283,0.22168
318,-1.282,0.22168
319,-1.281,0.22168
320,-1.28,0.22168
321,-1.279,0.22168
322,-1.278,0.22168
323,-1.277,0.22168
324,-1.276,0.22168
325,-1.275,0.22168
326,-1.274,0.22168
327,-1.273,0.22168
328,-1.272,0.22168
329,-1.271,0.22168
330,-1.27,0.239258
331,-1.269,0.239258
332,-1.268,0.239258
333,-1.267,0.239258
334,-1.266,0.239258
335,-1.265,0.239258
336,-1.264,0.239258
337,-1.263,0.239258
338,-1.262,0.239258
339,-1.261,0.239258
340,-1.26,0.239258
341,-1.259,0.239258
342,-1.258,0.239258
343,-1.257,0.239258
344,-1.256,0.239258
345,-1.255,0.239258
346,-1.254,0.239258
347,-1.253,0.239258
348,-1.252,0.276367
349,-1.251,0.276367
350,-1.25,0.331055
351,-1.249,0.331055
352,-1.248,0.3125
353,-1.247,0.276367
354,-1.246,0.276367
