cfo,sto,snr,txp,ber,invalid
8119.510698712671,0,16.07,0,0.0,0
7727.630966676651,5,16.07,0,0.0,0
7920.135579565229,0,17.22,0,0.0,0
6749.570170509366,1,17.22,0,0.0,0
8533.359449622822,7,17.25,0,0.0,0
6976.13371142169,4,17.27,0,0.0,0
6991.4912020429865,4,17.28,0,0.0,0
7512.868000511602,7,17.25,0,0.0,0
7194.292799424052,1,17.22,0,0.0,0
8123.798539691624,1,17.24,0,0.0,0
8209.062067830615,5,17.23,0,0.0,0
7209.771715630593,5,17.28,0,0.0,0
8467.944261484408,5,17.23,0,0.0,0
8145.394269754865,5,17.25,0,0.0,0
7227.712345850493,5,17.25,0,0.0,0
7436.695264430419,5,17.28,0,0.0,0
7115.162211977299,3,17.31,0,0.0,0
7455.433698690872,3,17.26,0,0.0,0
6934.762686436492,7,17.23,0,0.0,0
7541.017391947209,0,17.26,0,0.0,0
7823.805722014739,5,17.23,0,0.0,0
7506.989294638467,0,17.28,0,0.0,0
8950.348190276409,2,17.21,0,0.0,0
6852.0609535549465,2,17.26,0,0.0,0
8164.104244893776,7,17.25,0,0.0,0
7193.885833986004,0,17.23,0,0.0,0
8398.106525858413,1,17.26,0,0.0,0
6635.415890818605,0,17.26,0,0.0,0
8259.29621190129,6,17.22,0,0.0,0
7451.104591985684,6,17.27,0,0.0,0
8509.435763417467,3,17.23,0,0.0,0
8233.163149226913,6,17.26,0,0.0,0
6972.71387364976,0,17.26,0,0.0,0
8050.838838432501,6,17.27,0,0.0,0
6969.1446254897355,3,17.28,0,0.0,0
8379.716241518154,0,17.24,0,0.0,0
7349.256036449562,7,17.26,0,0.0,0
8017.276047760966,0,17.23,0,0.0,0
8180.849592008924,6,17.3,0,0.0,0
8136.440081480455,6,17.27,0,0.0,0
8456.117599209056,3,17.27,0,0.0,0
7630.940626919966,1,17.27,0,0.0,0
7375.132967030063,1,17.25,0,0.0,0
7197.968769289857,3,17.26,0,0.0,0
7631.765941444675,7,17.24,0,0.0,0
6492.604224372716,5,17.25,0,0.0,0
7100.298487114752,7,17.24,0,0.0,0
7910.289197830487,6,17.27,0,0.0,0
7172.9043466293715,6,17.23,0,0.0,0
8572.79904889272,1,17.28,0,0.0,0
7304.720357148924,6,17.19,0,0.0,0
7112.247049294043,1,17.23,0,0.0,0
6925.004053659836,2,17.22,0,0.0,0
7138.243508185019,7,17.25,0,0.0,0
7726.493550452367,5,17.27,0,0.0,0
8486.874320496576,3,17.24,0,0.0,0
7090.213997396443,4,17.22,0,0.0,0
7510.593642381726,2,17.27,0,0.0,0
7478.348983356265,4,17.25,0,0.0,0
6901.624885313314,1,17.24,0,0.0,0
7070.01750747567,3,17.26,0,0.0,0
7918.354038556718,3,17.24,0,0.0,0
7021.4463247404165,4,17.22,0,0.0,0
6776.0940717862495,6,17.2,0,0.0,0
7155.691321283555,4,17.24,0,0.0,0
7908.178005330783,0,17.28,0,0.0,0
7016.1870790795065,0,17.21,0,0.0,0
