;Scopy version,438f138
;Exported on,dimanche décembre 15/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
360,0.36,0.273064,-0.0549044
361,0.361,0.271325,-0.0549044
362,0.362,0.271325,-0.0549044
363,0.363,0.271325,-0.0549044
364,0.364,0.271325,-0.0549044
365,0.365,0.271325,-0.0549044
366,0.366,0.271325,-0.0549044
367,0.367,0.271325,-0.0549044
368,0.368,0.271325,-0.0549044
369,0.369,0.271325,-0.0549044
370,0.37,0.271325,-0.0549044
371,0.371,0.271325,-0.0549044
372,0.372,0.271325,-0.0549044
373,0.373,0.271325,-0.0549044
374,0.374,0.271325,-0.0549044
375,0.375,0.271325,-0.0549044
376,0.376,0.271325,-0.0549044
377,0.377,0.271325,-0.0549044
378,0.378,0.271325,-0.0549044
379,0.379,0.271325,-0.0549044
380,0.38,0.271325,-0.0549044
381,0.381,0.271325,-0.0549044
382,0.382,0.271325,-0.0549044
383,0.383,0.271325,-0.0549044
384,0.384,0.271325,-0.0549044
385,0.385,0.271325,-0.0549044
386,0.386,0.271325,-0.0549044
387,0.387,0.271325,-0.0549044
388,0.388,0.271325,-0.0549044
389,0.389,0.271325,-0.0549044
390,0.39,0.271325,-0.0549044
391,0.391,0.271325,-0.0549044
392,0.392,0.271325,-0.0549044
393,0.393,0.271325,-0.0549044
394,0.394,0.271325,-0.0549044
395,0.395,0.271325,-0.0549044
396,0.396,0.271325,-0.0549044
397,0.397,0.271325,-0.0549044
398,0.398,0.271325,-0.0549044
399,0.399,0.271325,-0.0549044
400,0.4,0.271325,-0.0549044
401,0.401,0.271325,-0.0549044
402,0.402,0.271325,-0.0549044
403,0.403,0.274803,-0.0549044
404,0.404,0.285236,-0.0549044
405,0.405,0.513025,-0.0549044
406,0.406,0.561713,-0.0549044
407,0.407,0.380873,-0.0549044
408,0.408,0.290452,-0.0549044
409,0.409,0.276542,-0.0549044
410,0.41,0.273064,-0.0549044
411,0.411,0.271325,-0.0549044
412,0.412,0.271325,-0.0549044
413,0.413,0.271325,-0.0549044
414,0.414,0.271325,-0.0549044
415,0.415,0.271325,-0.0549044
416,0.416,0.271325,-0.0549044
417,0.417,0.271325,-0.0549044
418,0.418,0.271325,-0.0549044
419,0.419,0.271325,-0.0549044
420,0.42,0.271325,-0.0549044
421,0.421,0.271325,-0.0549044
422,0.422,0.271325,-0.0549044
423,0.423,0.271325,-0.0549044
424,0.424,0.271325,-0.0549044
425,0.425,0.271325,-0.0549044
426,0.426,0.271325,-0.0549044
427,0.427,0.271325,-0.0549044
428,0.428,0.271325,-0.0549044
429,0.429,0.271325,-0.0549044
430,0.43,0.271325,-0.0549044
431,0.431,0.271325,-0.0549044
432,0.432,0.271325,-0.0549044
433,0.433,0.271325,-0.0549044
434,0.434,0.271325,-0.0549044
435,0.435,0.271325,-0.0549044
436,0.436,0.271325,-0.0549044
437,0.437,0.271325,-0.0549044
438,0.438,0.271325,-0.0549044
439,0.439,0.271325,-0.0549044
440,0.44,0.271325,-0.0549044
441,0.441,0.271325,-0.0549044
442,0.442,0.271325,-0.0549044
443,0.443,0.271325,-0.0549044
444,0.444,0.271325,-0.0549044
445,0.445,0.271325,-0.0549044
446,0.446,0.271325,-0.0549044
447,0.447,0.271325,-0.0549044
448,0.448,0.271325,-0.0549044
449,0.449,0.271325,-0.0549044
450,0.45,0.271325,-0.0549044
451,0.451,0.271325,-0.0549044
452,0.452,0.271325,-0.0549044
453,0.453,0.273064,-0.0549044
454,0.454,0.266108,-0.0549044
455,0.455,0.473032,-0.0549044
456,0.456,0.565191,-0.0549044
457,0.457,0.427822,-0.0549044
458,0.458,0.299147,-0.0549044
459,0.459,0.27828,-0.0549044
460,0.46,0.273064,-0.0549044
461,0.461,0.273064,-0.0549044
462,0.462,0.271325,-0.0549044
463,0.463,0.271325,-0.0549044
464,0.464,0.271325,-0.0549044
465,0.465,0.271325,-0.0549044
466,0.466,0.271325,-0.0549044
467,0.467,0.271325,-0.0549044
