;Scopy version,438f138
;Exported on,dimanche décembre 15/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
81,-3.119,0.140879,-0.0549044
82,-3.118,0.13914,-0.0549044
83,-3.117,0.142618,-0.0549044
84,-3.116,0.140879,-0.0549044
85,-3.115,0.140879,-0.0549044
86,-3.114,0.140879,-0.0549044
87,-3.113,0.140879,-0.0549044
88,-3.112,0.140879,-0.0549044
89,-3.111,0.142618,-0.0549044
90,-3.11,0.118274,-0.0549044
91,-3.109,0.104363,-0.0549044
92,-3.108,0.104363,-0.0549044
93,-3.107,0.100886,-0.0549044
94,-3.106,0.100886,-0.0549044
95,-3.105,0.100886,-0.0549044
96,-3.104,0.100886,-0.0549044
97,-3.103,0.100886,-0.0549044
98,-3.102,0.100886,-0.0549044
99,-3.101,0.100886,-0.0549044
100,-3.1,0.100886,-0.0549044
101,-3.099,0.102624,-0.0549044
102,-3.098,0.102624,-0.0549044
103,-3.097,0.102624,-0.0549044
104,-3.096,0.102624,-0.0549044
105,-3.095,0.102624,-0.0549044
106,-3.094,0.100886,-0.0549044
107,-3.093,0.104363,-0.0549044
108,-3.092,0.102624,-0.0549044
109,-3.091,0.102624,-0.0549044
110,-3.09,0.102624,-0.0549044
111,-3.089,0.102624,-0.0549044
112,-3.088,0.102624,-0.0549044
113,-3.087,0.104363,-0.0549044
114,-3.086,0.100886,-0.0549044
115,-3.085,0.100886,-0.0549044
116,-3.084,0.100886,-0.0549044
117,-3.083,0.104363,-0.0549044
118,-3.082,0.102624,-0.0549044
119,-3.081,0.102624,-0.0549044
120,-3.08,0.102624,-0.0549044
121,-3.079,0.102624,-0.0549044
122,-3.078,0.102624,-0.0549044
123,-3.077,0.102624,-0.0549044
124,-3.076,0.102624,-0.0549044
125,-3.075,0.102624,-0.0549044
126,-3.074,0.102624,-0.0549044
127,-3.073,0.102624,-0.0549044
128,-3.072,0.102624,-0.0549044
129,-3.071,0.102624,-0.0549044
130,-3.07,0.102624,-0.0549044
131,-3.069,0.100886,-0.0549044
132,-3.068,0.104363,-0.0549044
133,-3.067,0.102624,-0.0549044
134,-3.066,0.102624,-0.0549044
135,-3.065,0.102624,-0.0549044
136,-3.064,0.102624,-0.0549044
137,-3.063,0.102624,-0.0549044
138,-3.062,0.102624,-0.0549044
139,-3.061,0.102624,-0.0549044
140,-3.06,0.102624,-0.0549044
141,-3.059,0.102624,-0.0549044
142,-3.058,0.102624,-0.0549044
143,-3.057,0.102624,-0.0549044
144,-3.056,0.102624,-0.0549044
145,-3.055,0.102624,-0.0549044
146,-3.054,0.102624,-0.0549044
147,-3.053,0.102624,-0.0549044
148,-3.052,0.102624,-0.0549044
149,-3.051,0.102624,-0.0549044
150,-3.05,0.102624,-0.0549044
151,-3.049,0.102624,-0.0549044
152,-3.048,0.102624,-0.0549044
153,-3.047,0.104363,-0.0549044
154,-3.046,0.100886,-0.0549044
155,-3.045,0.100886,-0.0549044
156,-3.044,0.100886,-0.0549044
157,-3.043,0.100886,-0.0549044
158,-3.042,0.100886,-0.0549044
159,-3.041,0.100886,-0.0549044
160,-3.04,0.102624,-0.0549044
161,-3.039,0.104363,-0.0549044
162,-3.038,0.100886,-0.0549044
163,-3.037,0.100886,-0.0549044
164,-3.036,0.104363,-0.0549044
165,-3.035,0.104363,-0.0549044
166,-3.034,0.100886,-0.0549044
167,-3.033,0.104363,-0.0549044
168,-3.032,0.102624,-0.0549044
169,-3.031,0.104363,-0.0549044
170,-3.03,0.100886,-0.0549044
171,-3.029,0.100886,-0.0549044
172,-3.028,0.102624,-0.0549044
173,-3.027,0.104363,-0.0549044
174,-3.026,0.100886,-0.0549044
175,-3.025,0.102624,-0.0549044
176,-3.024,0.102624,-0.0549044
177,-3.023,0.102624,-0.0549044
178,-3.022,0.102624,-0.0549044
179,-3.021,0.102624,-0.0549044
180,-3.02,0.102624,-0.0549044
181,-3.019,0.102624,-0.0549044
182,-3.018,0.102624,-0.0549044
183,-3.017,0.102624,-0.0549044
184,-3.016,0.102624,-0.0549044
185,-3.015,0.102624,-0.0549044
186,-3.014,0.102624,-0.0549044
187,-3.013,0.102624,-0.0549044
188,-3.012,0.102624,-0.0549044
189,-3.011,0.102624,-0.0549044
190,-3.01,0.102624,-0.0549044
191,-3.009,0.102624,-0.0549044
192,-3.008,0.102624,-0.0549044
193,-3.007,0.102624,-0.0549044
194,-3.006,0.102624,-0.0549044
195,-3.005,0.102624,-0.0549044
196,-3.004,0.102624,-0.0549044
197,-3.003,0.102624,-0.0549044
198,-3.002,0.102624,-0.0549044
199,-3.001,0.102624,-0.0549044
200,-3,0.102624,-0.0549044
201,-2.999,0.102624,-0.0549044
202,-2.998,0.102624,-0.0549044
203,-2.997,0.102624,-0.0549044
204,-2.996,0.102624,-0.0549044
205,-2.995,0.102624,-0.0549044
206,-2.994,0.102624,-0.0549044
207,-2.993,0.102624,-0.0549044
208,-2.992,0.102624,-0.0549044
209,-2.991,0.102624,-0.0549044
210,-2.99,0.102624,-0.0549044
211,-2.989,0.102624,-0.0549044
212,-2.988,0.102624,-0.0549044
213,-2.987,0.102624,-0.0549044
214,-2.986,0.102624,-0.0549044
215,-2.985,0.102624,-0.0549044
216,-2.984,0.102624,-0.0549044
217,-2.983,0.102624,-0.0549044
218,-2.982,0.102624,-0.0549044
219,-2.981,0.102624,-0.0549044
220,-2.98,0.102624,-0.0549044
221,-2.979,0.102624,-0.0549044
222,-2.978,0.102624,-0.0549044
223,-2.977,0.102624,-0.0549044
224,-2.976,0.102624,-0.0549044
225,-2.975,0.102624,-0.0549044
226,-2.974,0.102624,-0.0549044
227,-2.973,0.102624,-0.0549044
228,-2.972,0.102624,-0.0549044
229,-2.971,0.102624,-0.0549044
230,-2.97,0.102624,-0.0549044
231,-2.969,0.102624,-0.0549044
232,-2.968,0.102624,-0.0549044
233,-2.967,0.102624,-0.0549044
234,-2.966,0.102624,-0.0549044
235,-2.965,0.102624,-0.0549044
236,-2.964,0.102624,-0.0549044
237,-2.963,0.102624,-0.0549044
238,-2.962,0.102624,-0.0549044
239,-2.961,0.102624,-0.0549044
240,-2.96,0.102624,-0.0549044
241,-2.959,0.102624,-0.0549044
242,-2.958,0.102624,-0.0549044
243,-2.957,0.102624,-0.0549044
244,-2.956,0.102624,-0.0549044
245,-2.955,0.102624,-0.0549044
246,-2.954,0.102624,-0.0549044
247,-2.953,0.102624,-0.0549044
248,-2.952,0.102624,-0.0549044
249,-2.951,0.102624,-0.0549044
250,-2.95,0.102624,-0.0549044
251,-2.949,0.102624,-0.0549044
252,-2.948,0.102624,-0.0549044
253,-2.947,0.102624,-0.0549044
254,-2.946,0.102624,-0.0549044
255,-2.945,0.102624,-0.0549044
256,-2.944,0.102624,-0.0549044
257,-2.943,0.102624,-0.0549044
258,-2.942,0.102624,-0.0549044
259,-2.941,0.102624,-0.0549044
260,-2.94,0.102624,-0.0549044
261,-2.939,0.102624,-0.0549044
262,-2.938,0.102624,-0.0549044
263,-2.937,0.102624,-0.0549044
264,-2.936,0.102624,-0.0549044
265,-2.935,0.102624,-0.0549044
266,-2.934,0.102624,-0.0549044
267,-2.933,0.102624,-0.0549044
268,-2.932,0.102624,-0.0549044
269,-2.931,0.102624,-0.0549044
270,-2.93,0.102624,-0.0549044
271,-2.929,0.102624,-0.0549044
272,-2.928,0.102624,-0.0549044
273,-2.927,0.102624,-0.0549044
274,-2.926,0.102624,-0.0549044
275,-2.925,0.102624,-0.0549044
276,-2.924,0.102624,-0.0549044
277,-2.923,0.102624,-0.0549044
278,-2.922,0.102624,-0.0549044
279,-2.921,0.102624,-0.0549044
280,-2.92,0.102624,-0.0549044
281,-2.919,0.102624,-0.0549044
282,-2.918,0.102624,-0.0549044
283,-2.917,0.102624,-0.0549044
284,-2.916,0.102624,-0.0549044
285,-2.915,0.102624,-0.0549044
286,-2.914,0.102624,-0.0549044
287,-2.913,0.102624,-0.0549044
288,-2.912,0.102624,-0.0549044
289,-2.911,0.104363,-0.0549044
290,-2.91,0.0800193,-0.0549044
291,-2.909,0.0591531,-0.0549044
292,-2.908,0.0574142,-0.0549044
293,-2.907,0.0556754,-0.0549044
294,-2.906,0.0556754,-0.0549044
295,-2.905,0.0556754,-0.0549044
296,-2.904,0.0556754,-0.0549044
297,-2.903,0.0556754,-0.0549044
298,-2.902,0.0556754,-0.0549044
299,-2.901,0.0556754,-0.0549044
300,-2.9,0.0556754,-0.0549044
301,-2.899,0.0556754,-0.0549044
302,-2.898,0.0556754,-0.0549044
303,-2.897,0.0556754,-0.0549044
304,-2.896,0.0556754,-0.0549044
305,-2.895,0.0556754,-0.0549044
306,-2.894,0.0556754,-0.0549044
307,-2.893,0.0556754,-0.0549044
308,-2.892,0.0556754,-0.0549044
309,-2.891,0.0556754,-0.0549044
310,-2.89,0.0556754,-0.0549044
311,-2.889,0.0556754,-0.0549044
312,-2.888,0.0556754,-0.0549044
313,-2.887,0.0556754,-0.0549044
314,-2.886,0.0556754,-0.0549044
315,-2.885,0.0556754,-0.0549044
316,-2.884,0.0556754,-0.0549044
317,-2.883,0.0556754,-0.0549044
318,-2.882,0.0556754,-0.0549044
319,-2.881,0.0556754,-0.0549044
320,-2.88,0.0556754,-0.0549044
321,-2.879,0.0556754,-0.0549044
322,-2.878,0.0556754,-0.0549044
323,-2.877,0.0556754,-0.0549044
324,-2.876,0.0556754,-0.0549044
325,-2.875,0.0556754,-0.0549044
326,-2.874,0.0556754,-0.0549044
327,-2.873,0.0556754,-0.0549044
328,-2.872,0.0556754,-0.0549044
329,-2.871,0.0556754,-0.0549044
330,-2.87,0.0556754,-0.0549044
331,-2.869,0.0556754,-0.0549044
332,-2.868,0.0556754,-0.0549044
333,-2.867,0.0539365,-0.0549044
334,-2.866,0.0539365,-0.0549044
335,-2.865,0.0539365,-0.0549044
336,-2.864,0.0539365,-0.0549044
337,-2.863,0.0539365,-0.0549044
338,-2.862,0.0539365,-0.0549044
339,-2.861,0.0539365,-0.0549044
340,-2.86,0.0539365,-0.0549044
341,-2.859,0.0539365,-0.0549044
342,-2.858,0.0539365,-0.0549044
343,-2.857,0.0539365,-0.0549044
344,-2.856,0.0556754,-0.0549044
345,-2.855,0.0539365,-0.0549044
346,-2.854,0.0539365,-0.0549044
347,-2.853,0.0539365,-0.0549044
348,-2.852,0.0539365,-0.0549044
349,-2.851,0.0539365,-0.0549044
350,-2.85,0.0539365,-0.0549044
351,-2.849,0.0539365,-0.0549044
352,-2.848,0.0539365,-0.0549044
353,-2.847,0.0539365,-0.0549044
354,-2.846,0.0539365,-0.0549044
355,-2.845,0.0539365,-0.0549044
356,-2.844,0.0539365,-0.0549044
357,-2.843,0.0539365,-0.0549044
358,-2.842,0.0539365,-0.0549044
359,-2.841,0.0539365,-0.0549044
360,-2.84,0.0539365,-0.0549044
361,-2.839,0.0539365,-0.0549044
362,-2.838,0.0539365,-0.0549044
363,-2.837,0.0556754,-0.0549044
364,-2.836,0.0539365,-0.0549044
365,-2.835,0.0556754,-0.0549044
366,-2.834,0.0539365,-0.0549044
367,-2.833,0.0539365,-0.0549044
368,-2.832,0.0539365,-0.0549044
369,-2.831,0.0539365,-0.0549044
370,-2.83,0.0539365,-0.0549044
371,-2.829,0.0539365,-0.0549044
372,-2.828,0.0539365,-0.0549044
373,-2.827,0.0539365,-0.0549044
374,-2.826,0.0539365,-0.0549044
375,-2.825,0.0539365,-0.0549044
376,-2.824,0.0539365,-0.0549044
377,-2.823,0.0539365,-0.0549044
378,-2.822,0.0539365,-0.0549044
379,-2.821,0.0539365,-0.0549044
380,-2.82,0.0539365,-0.0549044
381,-2.819,0.0539365,-0.0549044
382,-2.818,0.0539365,-0.0549044
383,-2.817,0.0539365,-0.0549044
384,-2.816,0.0539365,-0.0549044
385,-2.815,0.0539365,-0.0549044
386,-2.814,0.0539365,-0.0549044
387,-2.813,0.0539365,-0.0549044
388,-2.812,0.0539365,-0.0549044
389,-2.811,0.0539365,-0.0549044
390,-2.81,0.0539365,-0.0549044
391,-2.809,0.0539365,-0.0549044
392,-2.808,0.0539365,-0.0549044
393,-2.807,0.0539365,-0.0549044
394,-2.806,0.0539365,-0.0549044
395,-2.805,0.0539365,-0.0549044
396,-2.804,0.0539365,-0.0549044
397,-2.803,0.0539365,-0.0549044
398,-2.802,0.0539365,-0.0549044
399,-2.801,0.0539365,-0.0549044
400,-2.8,0.0539365,-0.0549044
401,-2.799,0.0539365,-0.0549044
402,-2.798,0.0539365,-0.0549044
403,-2.797,0.0539365,-0.0549044
404,-2.796,0.0539365,-0.0549044
405,-2.795,0.0539365,-0.0549044
406,-2.794,0.0539365,-0.0549044
407,-2.793,0.0539365,-0.0549044
408,-2.792,0.0539365,-0.0549044
409,-2.791,0.0539365,-0.0549044
410,-2.79,0.0539365,-0.0549044
411,-2.789,0.0539365,-0.0549044
412,-2.788,0.0539365,-0.0549044
413,-2.787,0.0539365,-0.0549044
414,-2.786,0.0539365,-0.0549044
415,-2.785,0.0539365,-0.0549044
416,-2.784,0.0539365,-0.0549044
417,-2.783,0.0539365,-0.0549044
418,-2.782,0.0539365,-0.0549044
419,-2.781,0.0539365,-0.0549044
420,-2.78,0.0539365,-0.0549044
421,-2.779,0.0539365,-0.0549044
422,-2.778,0.0539365,-0.0549044
423,-2.777,0.0556754,-0.0549044
424,-2.776,0.0556754,-0.0549044
425,-2.775,0.0556754,-0.0549044
426,-2.774,0.0539365,-0.0549044
427,-2.773,0.0539365,-0.0549044
428,-2.772,0.0539365,-0.0549044
429,-2.771,0.0539365,-0.0549044
430,-2.77,0.0539365,-0.0549044
431,-2.769,0.0539365,-0.0549044
432,-2.768,0.0539365,-0.0549044
433,-2.767,0.0539365,-0.0549044
434,-2.766,0.0539365,-0.0549044
435,-2.765,0.0539365,-0.0549044
436,-2.764,0.0539365,-0.0549044
437,-2.763,0.0539365,-0.0549044
438,-2.762,0.0539365,-0.0549044
439,-2.761,0.0539365,-0.0549044
440,-2.76,0.0539365,-0.0549044
441,-2.759,0.0539365,-0.0549044
442,-2.758,0.0539365,-0.0549044
443,-2.757,0.0539365,-0.0549044
444,-2.756,0.0556754,-0.0549044
445,-2.755,0.0539365,-0.0549044
446,-2.754,0.0556754,-0.0549044
447,-2.753,0.0539365,-0.0549044
448,-2.752,0.0539365,-0.0549044
449,-2.751,0.0539365,-0.0549044
450,-2.75,0.0539365,-0.0549044
451,-2.749,0.0539365,-0.0549044
452,-2.748,0.0539365,-0.0549044
453,-2.747,0.0539365,-0.0549044
454,-2.746,0.0539365,-0.0549044
455,-2.745,0.0539365,-0.0549044
456,-2.744,0.0539365,-0.0549044
457,-2.743,0.0539365,-0.0549044
458,-2.742,0.0539365,-0.0549044
459,-2.741,0.0539365,-0.0549044
460,-2.74,0.0539365,-0.0549044
461,-2.739,0.0539365,-0.0549044
462,-2.738,0.0539365,-0.0549044
463,-2.737,0.0539365,-0.0549044
464,-2.736,0.0556754,-0.0549044
465,-2.735,0.0556754,-0.0549044
466,-2.734,0.0539365,-0.0549044
467,-2.733,0.0539365,-0.0549044
468,-2.732,0.0556754,-0.0549044
469,-2.731,0.0539365,-0.0549044
470,-2.73,0.0539365,-0.0549044
471,-2.729,0.0539365,-0.0549044
472,-2.728,0.0539365,-0.0549044
473,-2.727,0.0539365,-0.0549044
474,-2.726,0.0539365,-0.0549044
475,-2.725,0.0539365,-0.0549044
476,-2.724,0.0539365,-0.0549044
477,-2.723,0.0539365,-0.0549044
478,-2.722,0.0539365,-0.0549044
479,-2.721,0.0539365,-0.0549044
480,-2.72,0.0539365,-0.0549044
481,-2.719,0.0539365,-0.0549044
482,-2.718,0.0539365,-0.0549044
483,-2.717,0.0539365,-0.0549044
484,-2.716,0.0539365,-0.0549044
485,-2.715,0.0574142,-0.0549044
486,-2.714,0.0539365,-0.0549044
487,-2.713,0.0539365,-0.0549044
488,-2.712,0.0539365,-0.0549044
489,-2.711,0.0539365,-0.0549044
490,-2.71,0.0539365,-0.0549044
491,-2.709,0.0539365,-0.0549044
492,-2.708,0.0539365,-0.0549044
493,-2.707,0.0539365,-0.0549044
494,-2.706,0.0539365,-0.0549044
495,-2.705,0.0539365,-0.0549044
496,-2.704,0.0539365,-0.0549044
497,-2.703,0.0539365,-0.0549044
498,-2.702,0.0539365,-0.0549044
499,-2.701,0.0539365,-0.0549044
500,-2.7,0.0539365,-0.0549044
501,-2.699,0.0539365,-0.0549044
502,-2.698,0.0539365,-0.0549044
503,-2.697,0.0539365,-0.0549044
504,-2.696,0.0556754,-0.0549044
505,-2.695,0.0556754,-0.0549044
506,-2.694,0.0556754,-0.0549044
507,-2.693,0.0556754,-0.0549044
508,-2.692,0.0539365,-0.0549044
509,-2.691,0.0539365,-0.0549044
510,-2.69,0.0539365,-0.0549044
511,-2.689,0.0539365,-0.0549044
512,-2.688,0.0539365,-0.0549044
513,-2.687,0.0539365,-0.0549044
514,-2.686,0.0539365,-0.0549044
515,-2.685,0.0539365,-0.0549044
516,-2.684,0.0539365,-0.0549044
517,-2.683,0.0539365,-0.0549044
518,-2.682,0.0539365,-0.0549044
519,-2.681,0.0539365,-0.0549044
520,-2.68,0.0539365,-0.0549044
521,-2.679,0.0539365,-0.0549044
522,-2.678,0.0539365,-0.0549044
523,-2.677,0.0556754,-0.0549044
524,-2.676,0.0556754,-0.0549044
525,-2.675,0.0556754,-0.0549044
526,-2.674,0.0539365,-0.0549044
527,-2.673,0.0556754,-0.0549044
528,-2.672,0.0539365,-0.0549044
529,-2.671,0.0539365,-0.0549044
530,-2.67,0.0539365,-0.0549044
531,-2.669,0.0539365,-0.0549044
532,-2.668,0.0539365,-0.0549044
533,-2.667,0.0539365,-0.0549044
534,-2.666,0.0539365,-0.0549044
535,-2.665,0.0539365,-0.0549044
536,-2.664,0.0539365,-0.0549044
537,-2.663,0.0539365,-0.0549044
538,-2.662,0.0539365,-0.0549044
539,-2.661,0.0539365,-0.0549044
540,-2.66,0.0539365,-0.0549044
541,-2.659,0.0539365,-0.0549044
542,-2.658,0.0556754,-0.0549044
543,-2.657,0.0556754,-0.0549044
544,-2.656,0.0556754,-0.0549044
545,-2.655,0.0556754,-0.0549044
546,-2.654,0.0539365,-0.0549044
547,-2.653,0.0539365,-0.0549044
548,-2.652,0.0539365,-0.0549044
549,-2.651,0.0539365,-0.0549044
550,-2.65,0.0539365,-0.0549044
551,-2.649,0.0539365,-0.0549044
552,-2.648,0.0539365,-0.0549044
553,-2.647,0.0539365,-0.0549044
554,-2.646,0.0539365,-0.0549044
555,-2.645,0.0539365,-0.0549044
556,-2.644,0.0539365,-0.0549044
557,-2.643,0.0539365,-0.0549044
558,-2.642,0.0539365,-0.0549044
559,-2.641,0.0539365,-0.0549044
560,-2.64,0.0539365,-0.0549044
561,-2.639,0.0539365,-0.0549044
562,-2.638,0.0539365,-0.0549044
563,-2.637,0.0574142,-0.0549044
564,-2.636,0.0539365,-0.0549044
565,-2.635,0.0556754,-0.0549044
566,-2.634,0.0556754,-0.0549044
567,-2.633,0.0556754,-0.0549044
568,-2.632,0.0521977,-0.0549044
569,-2.631,0.0556754,-0.0549044
570,-2.63,0.0539365,-0.0549044
571,-2.629,0.0539365,-0.0549044
572,-2.628,0.0539365,-0.0549044
573,-2.627,0.0539365,-0.0549044
574,-2.626,0.0539365,-0.0549044
575,-2.625,0.0539365,-0.0549044
576,-2.624,0.0539365,-0.0549044
577,-2.623,0.0539365,-0.0549044
578,-2.622,0.0539365,-0.0549044
579,-2.621,0.0539365,-0.0549044
580,-2.62,0.0539365,-0.0549044
581,-2.619,0.0556754,-0.0549044
582,-2.618,0.0539365,-0.0549044
583,-2.617,0.0574142,-0.0549044
584,-2.616,0.0556754,-0.0549044
585,-2.615,0.0556754,-0.0549044
586,-2.614,0.0556754,-0.0549044
587,-2.613,0.0556754,-0.0549044
588,-2.612,0.0556754,-0.0549044
589,-2.611,0.0626308,-0.0549044
590,-2.61,0.0974078,-0.0549044
591,-2.609,0.0991467,-0.0549044
592,-2.608,0.106102,-0.0549044
593,-2.607,0.10958,-0.0549044
594,-2.606,0.114796,-0.0549044
595,-2.605,0.116535,-0.0549044
596,-2.604,0.10958,-0.0549044
597,-2.603,0.106102,-0.0549044
598,-2.602,0.102624,-0.0549044
599,-2.601,0.102624,-0.0549044
600,-2.6,0.104363,-0.0549044
601,-2.599,0.100886,-0.0549044
602,-2.598,0.0974078,-0.0549044
603,-2.597,0.0800193,-0.0549044
604,-2.596,0.0591531,-0.0549044
605,-2.595,0.0556754,-0.0549044
606,-2.594,0.0556754,-0.0549044
607,-2.593,0.0556754,-0.0549044
608,-2.592,0.0556754,-0.0549044
609,-2.591,0.0556754,-0.0549044
610,-2.59,0.0539365,-0.0549044
611,-2.589,0.0539365,-0.0549044
612,-2.588,0.0539365,-0.0549044
613,-2.587,0.0539365,-0.0549044
614,-2.586,0.0539365,-0.0549044
615,-2.585,0.0539365,-0.0549044
616,-2.584,0.0539365,-0.0549044
617,-2.583,0.0539365,-0.0549044
618,-2.582,0.0539365,-0.0549044
619,-2.581,0.0539365,-0.0549044
620,-2.58,0.0539365,-0.0549044
621,-2.579,0.0556754,-0.0549044
622,-2.578,0.0556754,-0.0549044
623,-2.577,0.0556754,-0.0549044
624,-2.576,0.0556754,-0.0549044
625,-2.575,0.0556754,-0.0549044
626,-2.574,0.0556754,-0.0549044
627,-2.573,0.0556754,-0.0549044
628,-2.572,0.0539365,-0.0549044
629,-2.571,0.0539365,-0.0549044
630,-2.57,0.0539365,-0.0549044
631,-2.569,0.0539365,-0.0549044
632,-2.568,0.0539365,-0.0549044
633,-2.567,0.0539365,-0.0549044
634,-2.566,0.0539365,-0.0549044
635,-2.565,0.0539365,-0.0549044
636,-2.564,0.0539365,-0.0549044
637,-2.563,0.0539365,-0.0549044
638,-2.562,0.0539365,-0.0549044
639,-2.561,0.0539365,-0.0549044
640,-2.56,0.0539365,-0.0549044
641,-2.559,0.0556754,-0.0549044
642,-2.558,0.0539365,-0.0549044
643,-2.557,0.0574142,-0.0549044
644,-2.556,0.0556754,-0.0549044
645,-2.555,0.0539365,-0.0549044
646,-2.554,0.0556754,-0.0549044
647,-2.553,0.0556754,-0.0549044
648,-2.552,0.0539365,-0.0549044
649,-2.551,0.0539365,-0.0549044
650,-2.55,0.0539365,-0.0549044
651,-2.549,0.0539365,-0.0549044
652,-2.548,0.0539365,-0.0549044
653,-2.547,0.0539365,-0.0549044
654,-2.546,0.0539365,-0.0549044
655,-2.545,0.0539365,-0.0549044
656,-2.544,0.0539365,-0.0549044
657,-2.543,0.0539365,-0.0549044
658,-2.542,0.0539365,-0.0549044
659,-2.541,0.0539365,-0.0549044
660,-2.54,0.0539365,-0.0549044
661,-2.539,0.0539365,-0.0549044
662,-2.538,0.0556754,-0.0549044
663,-2.537,0.0556754,-0.0549044
664,-2.536,0.0556754,-0.0549044
665,-2.535,0.0539365,-0.0549044
666,-2.534,0.0556754,-0.0549044
667,-2.533,0.0556754,-0.0549044
668,-2.532,0.0539365,-0.0549044
669,-2.531,0.0539365,-0.0549044
670,-2.53,0.0539365,-0.0549044
671,-2.529,0.0539365,-0.0549044
672,-2.528,0.0539365,-0.0549044
673,-2.527,0.0539365,-0.0549044
674,-2.526,0.0539365,-0.0549044
675,-2.525,0.0539365,-0.0549044
676,-2.524,0.0539365,-0.0549044
677,-2.523,0.0539365,-0.0549044
678,-2.522,0.0539365,-0.0549044
679,-2.521,0.0556754,-0.0549044
680,-2.52,0.0539365,-0.0549044
681,-2.519,0.0556754,-0.0549044
682,-2.518,0.0556754,-0.0549044
683,-2.517,0.0556754,-0.0549044
684,-2.516,0.0556754,-0.0549044
685,-2.515,0.0556754,-0.0549044
686,-2.514,0.0556754,-0.0549044
687,-2.513,0.0556754,-0.0549044
688,-2.512,0.0539365,-0.0549044
689,-2.511,0.0539365,-0.0549044
690,-2.51,0.0539365,-0.0549044
691,-2.509,0.0539365,-0.0549044
692,-2.508,0.0539365,-0.0549044
693,-2.507,0.0539365,-0.0549044
694,-2.506,0.0539365,-0.0549044
695,-2.505,0.0539365,-0.0549044
696,-2.504,0.0539365,-0.0549044
697,-2.503,0.0539365,-0.0549044
698,-2.502,0.0539365,-0.0549044
699,-2.501,0.0539365,-0.0549044
700,-2.5,0.0539365,-0.0549044
701,-2.499,0.0556754,-0.0549044
702,-2.498,0.0556754,-0.0549044
703,-2.497,0.0556754,-0.0549044
