;Scopy version,438f138
;Exported on,dimanche décembre 15/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
201,0.201,0.666962,-0.0549044
202,0.202,0.666962,-0.0366029
203,0.203,0.666962,-0.0366029
204,0.204,0.666962,-0.0366029
205,0.205,0.666962,-0.0366029
206,0.206,0.666962,-0.0366029
207,0.207,0.666962,-0.0549044
208,0.208,0.67044,-0.0549044
209,0.209,0.666962,-0.0549044
210,0.21,0.666962,-0.0549044
211,0.211,0.666962,-0.0549044
212,0.212,0.666962,-0.0549044
213,0.213,0.666962,-0.0549044
214,0.214,0.666962,-0.0549044
215,0.215,0.67044,-0.0549044
216,0.216,0.67044,-0.0549044
217,0.217,0.665223,-0.0549044
218,0.218,0.665223,-0.0549044
219,0.219,0.665223,-0.0549044
220,0.22,0.665223,-0.0549044
221,0.221,0.663484,-0.0549044
222,0.222,0.665223,-0.0549044
223,0.223,0.665223,-0.0549044
224,0.224,0.665223,0
225,0.225,0.665223,0
226,0.226,0.665223,0
227,0.227,0.663484,-0.0549044
228,0.228,0.666962,-0.0549044
229,0.229,0.665223,-0.0549044
230,0.23,0.665223,-0.0549044
231,0.231,0.665223,-0.0549044
232,0.232,0.665223,-0.0549044
233,0.233,0.666962,-0.0549044
234,0.234,0.665223,-0.0549044
235,0.235,0.665223,-0.0549044
236,0.236,0.665223,-0.0549044
237,0.237,0.665223,-0.0549044
238,0.238,0.665223,-0.0549044
239,0.239,0.668701,-0.0549044
240,0.24,0.666962,-0.0549044
241,0.241,0.666962,-0.0549044
242,0.242,0.666962,-0.0549044
243,0.243,0.665223,0
244,0.244,0.668701,0
245,0.245,0.666962,-0.0366029
246,0.246,0.666962,-0.0366029
247,0.247,0.666962,-0.0366029
248,0.248,0.666962,-0.0549044
249,0.249,0.666962,-0.0549044
250,0.25,0.666962,-0.0549044
251,0.251,0.665223,-0.0549044
252,0.252,0.665223,-0.0549044
253,0.253,0.665223,-0.0549044
254,0.254,0.666962,-0.0549044
255,0.255,0.666962,-0.0549044
256,0.256,0.666962,-0.0549044
257,0.257,0.666962,-0.0549044
258,0.258,0.666962,-0.0549044
259,0.259,0.666962,-0.0549044
260,0.26,0.666962,-0.0549044
261,0.261,0.668701,-0.0366029
262,0.262,0.666962,-0.0366029
263,0.263,0.666962,-0.0366029
264,0.264,0.666962,-0.0366029
265,0.265,0.668701,0
266,0.266,0.665223,0
267,0.267,0.668701,-0.0549044
268,0.268,0.666962,-0.0549044
269,0.269,0.666962,-0.0549044
270,0.27,0.666962,-0.0549044
271,0.271,0.666962,-0.0549044
272,0.272,0.67044,-0.0549044
273,0.273,0.668701,-0.0549044
274,0.274,0.668701,-0.0549044
275,0.275,0.666962,-0.0549044
276,0.276,0.666962,-0.0549044
277,0.277,0.668701,-0.0549044
278,0.278,0.666962,-0.0549044
279,0.279,0.67044,-0.0549044
280,0.28,0.668701,-0.0549044
281,0.281,0.668701,-0.0549044
282,0.282,0.665223,-0.0549044
283,0.283,0.663484,-0.0549044
284,0.284,0.666962,0
285,0.285,0.665223,-0.0366029
286,0.286,0.665223,-0.0366029
287,0.287,0.665223,-0.0549044
288,0.288,0.663484,-0.0549044
289,0.289,0.647834,-0.0549044
290,0.29,0.406134,-0.0549044
291,0.291,0.353969,-0.0549044
292,0.292,0.341797,-0.0549044
293,0.293,0.340058,-0.0549044
294,0.294,0.340058,-0.0549044
295,0.295,0.340058,-0.0549044
296,0.296,0.340058,-0.0549044
297,0.297,0.340058,-0.0549044
298,0.298,0.340058,-0.0549044
299,0.299,0.340058,-0.0549044
300,0.3,0.340058,-0.0549044
301,0.301,0.340058,-0.0549044
302,0.302,0.340058,-0.0549044
303,0.303,0.340058,-0.0549044
304,0.304,0.340058,0
305,0.305,0.340058,-0.0366029
306,0.306,0.340058,-0.0366029
307,0.307,0.340058,-0.0549044
308,0.308,0.340058,-0.0549044
309,0.309,0.340058,-0.0549044
310,0.31,0.340058,-0.0549044
311,0.311,0.340058,-0.0549044
312,0.312,0.340058,-0.0549044
313,0.313,0.340058,-0.0549044
314,0.314,0.340058,-0.0549044
315,0.315,0.340058,-0.0549044
316,0.316,0.340058,-0.0549044
317,0.317,0.340058,-0.0549044
318,0.318,0.340058,-0.0549044
319,0.319,0.340058,-0.0549044
320,0.32,0.340058,-0.0549044
321,0.321,0.340058,-0.0549044
322,0.322,0.340058,-0.0549044
323,0.323,0.340058,-0.0549044
324,0.324,0.340058,-0.0549044
325,0.325,0.340058,-0.0549044
326,0.326,0.340058,-0.0549044
327,0.327,0.340058,-0.0549044
328,0.328,0.340058,-0.0549044
329,0.329,0.338319,-0.0549044
330,0.33,0.338319,-0.0549044
331,0.331,0.343536,-0.0549044
332,0.332,0.348752,-0.0549044
333,0.333,0.607841,-0.0549044
334,0.334,0.642618,-0.0549044
335,0.335,0.41309,-0.0549044
336,0.336,0.353969,-0.0549044
337,0.337,0.343536,-0.0549044
338,0.338,0.338319,-0.0549044
339,0.339,0.340058,-0.0549044
340,0.34,0.340058,-0.0549044
341,0.341,0.340058,-0.0549044
342,0.342,0.340058,-0.0549044
343,0.343,0.340058,-0.0549044
344,0.344,0.340058,-0.0549044
345,0.345,0.340058,-0.0549044
346,0.346,0.340058,-0.0549044
347,0.347,0.340058,-0.0549044
348,0.348,0.340058,-0.0549044
349,0.349,0.340058,-0.0549044
350,0.35,0.338319,-0.0549044
351,0.351,0.338319,-0.0549044
352,0.352,0.340058,-0.0549044
353,0.353,0.340058,-0.0549044
354,0.354,0.340058,-0.0549044
355,0.355,0.340058,-0.0549044
356,0.356,0.340058,-0.0549044
357,0.357,0.340058,-0.0549044
358,0.358,0.340058,-0.0549044
359,0.359,0.340058,-0.0549044
360,0.36,0.340058,-0.0549044
361,0.361,0.340058,-0.0549044
362,0.362,0.340058,-0.0549044
363,0.363,0.340058,-0.0366029
364,0.364,0.340058,-0.0366029
365,0.365,0.340058,0
366,0.366,0.340058,-0.0549044
367,0.367,0.340058,-0.0549044
368,0.368,0.340058,-0.0549044
369,0.369,0.340058,-0.0549044
370,0.37,0.340058,-0.0549044
371,0.371,0.340058,-0.0549044
372,0.372,0.340058,-0.0549044
373,0.373,0.340058,-0.0549044
374,0.374,0.341797,-0.0549044
375,0.375,0.340058,-0.0549044
376,0.376,0.588714,-0.0549044
377,0.377,0.656529,-0.0549044
378,0.378,0.427,-0.0549044
379,0.379,0.355708,-0.0549044
380,0.38,0.341797,-0.0549044
381,0.381,0.340058,-0.0549044
382,0.382,0.340058,-0.0549044
383,0.383,0.340058,-0.0549044
384,0.384,0.340058,-0.0549044
385,0.385,0.340058,0
386,0.386,0.340058,-0.0366029
387,0.387,0.340058,-0.0366029
388,0.388,0.340058,-0.0549044
389,0.389,0.340058,-0.0549044
390,0.39,0.340058,-0.0549044
391,0.391,0.340058,-0.0549044
392,0.392,0.340058,-0.0549044
393,0.393,0.340058,-0.0549044
394,0.394,0.340058,-0.0549044
395,0.395,0.340058,-0.0549044
396,0.396,0.340058,-0.0549044
397,0.397,0.340058,-0.0549044
398,0.398,0.340058,-0.0549044
399,0.399,0.340058,-0.0549044
400,0.4,0.340058,-0.0549044
401,0.401,0.340058,-0.0549044
402,0.402,0.340058,-0.0549044
403,0.403,0.340058,-0.0549044
404,0.404,0.340058,-0.0549044
405,0.405,0.340058,-0.0549044
406,0.406,0.340058,-0.0549044
407,0.407,0.340058,-0.0549044
408,0.408,0.340058,-0.0549044
409,0.409,0.340058,-0.0549044
410,0.41,0.340058,-0.0549044
411,0.411,0.340058,-0.0549044
412,0.412,0.340058,-0.0549044
413,0.413,0.340058,-0.0549044
414,0.414,0.340058,-0.0549044
415,0.415,0.340058,-0.0549044
416,0.416,0.340058,-0.0549044
417,0.417,0.341797,-0.0549044
418,0.418,0.331364,-0.0549044
419,0.419,0.56437,-0.0549044
420,0.42,0.661745,-0.0549044
421,0.421,0.446128,-0.0549044
422,0.422,0.357446,-0.0549044
423,0.423,0.341797,-0.0549044
424,0.424,0.340058,-0.0549044
425,0.425,0.340058,0
426,0.426,0.340058,-0.0549044
427,0.427,0.340058,-0.0549044
428,0.428,0.340058,-0.0549044
429,0.429,0.340058,-0.0549044
430,0.43,0.340058,-0.0549044
431,0.431,0.340058,-0.0549044
432,0.432,0.340058,-0.0549044
433,0.433,0.340058,-0.0549044
434,0.434,0.340058,-0.0549044
435,0.435,0.340058,-0.0549044
436,0.436,0.340058,-0.0549044
437,0.437,0.340058,-0.0549044
438,0.438,0.340058,-0.0549044
439,0.439,0.340058,-0.0549044
440,0.44,0.340058,-0.0549044
441,0.441,0.340058,-0.0549044
442,0.442,0.340058,-0.0549044
443,0.443,0.340058,-0.0366029
444,0.444,0.340058,-0.0366029
445,0.445,0.340058,-0.0366029
446,0.446,0.340058,0
447,0.447,0.340058,-0.0549044
448,0.448,0.340058,-0.0549044
449,0.449,0.340058,-0.0549044
450,0.45,0.340058,-0.0549044
451,0.451,0.340058,-0.0549044
452,0.452,0.340058,-0.0549044
453,0.453,0.340058,-0.0549044
454,0.454,0.340058,-0.0549044
455,0.455,0.340058,-0.0549044
456,0.456,0.340058,-0.0549044
457,0.457,0.340058,-0.0549044
458,0.458,0.340058,-0.0549044
459,0.459,0.340058,-0.0549044
460,0.46,0.341797,-0.0549044
461,0.461,0.329625,-0.0549044
462,0.462,0.540026,-0.0549044
463,0.463,0.666962,-0.0366029
464,0.464,0.468733,-0.0366029
465,0.465,0.360924,-0.0366029
466,0.466,0.343536,-0.0366029
467,0.467,0.340058,-0.0366029
468,0.468,0.340058,-0.0549044
469,0.469,0.340058,-0.0549044
470,0.47,0.340058,-0.0549044
471,0.471,0.340058,-0.0549044
472,0.472,0.340058,-0.0549044
473,0.473,0.340058,-0.0549044
474,0.474,0.340058,-0.0549044
475,0.475,0.340058,-0.0549044
476,0.476,0.340058,-0.0549044
477,0.477,0.340058,-0.0549044
478,0.478,0.340058,-0.0549044
479,0.479,0.340058,-0.0549044
480,0.48,0.340058,-0.0549044
481,0.481,0.340058,-0.0549044
482,0.482,0.340058,-0.0549044
483,0.483,0.340058,-0.0549044
484,0.484,0.340058,-0.0549044
485,0.485,0.340058,-0.0549044
486,0.486,0.338319,-0.0549044
487,0.487,0.338319,-0.0549044
488,0.488,0.338319,-0.0549044
489,0.489,0.338319,-0.0549044
490,0.49,0.338319,-0.0549044
491,0.491,0.33658,-0.0549044
492,0.492,0.340058,-0.0549044
493,0.493,0.33658,-0.0549044
494,0.494,0.340058,-0.0549044
495,0.495,0.340058,-0.0549044
496,0.496,0.340058,-0.0549044
497,0.497,0.340058,-0.0549044
498,0.498,0.340058,-0.0549044
499,0.499,0.340058,-0.0549044
500,0.5,0.340058,-0.0549044
501,0.501,0.340058,-0.0549044
502,0.502,0.340058,-0.0549044
503,0.503,0.341797,0
504,0.504,0.327886,0
505,0.505,0.512204,0
506,0.506,0.668701,0
507,0.507,0.491338,-0.0549044
508,0.508,0.364402,-0.0549044
509,0.509,0.345274,-0.0549044
510,0.51,0.340058,-0.0549044
511,0.511,0.340058,-0.0549044
512,0.512,0.340058,-0.0549044
513,0.513,0.340058,-0.0549044
514,0.514,0.340058,-0.0549044
515,0.515,0.340058,-0.0549044
516,0.516,0.340058,-0.0549044
517,0.517,0.340058,-0.0549044
518,0.518,0.340058,-0.0549044
519,0.519,0.340058,-0.0549044
520,0.52,0.340058,-0.0549044
521,0.521,0.340058,-0.0549044
522,0.522,0.340058,-0.0549044
523,0.523,0.340058,-0.0549044
524,0.524,0.340058,-0.0549044
525,0.525,0.340058,-0.0549044
526,0.526,0.340058,-0.0549044
527,0.527,0.340058,-0.0549044
528,0.528,0.340058,-0.0549044
529,0.529,0.340058,-0.0549044
530,0.53,0.340058,-0.0549044
531,0.531,0.340058,-0.0549044
532,0.532,0.340058,-0.0549044
533,0.533,0.340058,-0.0549044
534,0.534,0.340058,-0.0549044
535,0.535,0.340058,-0.0549044
536,0.536,0.340058,-0.0549044
537,0.537,0.340058,-0.0549044
538,0.538,0.340058,-0.0549044
539,0.539,0.340058,-0.0549044
540,0.54,0.340058,-0.0549044
541,0.541,0.340058,-0.0549044
542,0.542,0.340058,-0.0366029
543,0.543,0.340058,-0.0366029
544,0.544,0.340058,-0.0366029
545,0.545,0.340058,-0.0366029
546,0.546,0.340058,-0.0366029
547,0.547,0.329625,-0.0549044
548,0.548,0.484383,-0.0549044
549,0.549,0.668701,-0.0549044
550,0.55,0.517421,-0.0549044
551,0.551,0.36788,-0.0549044
552,0.552,0.345274,-0.0549044
553,0.553,0.340058,-0.0549044
554,0.554,0.340058,-0.0549044
555,0.555,0.340058,-0.0549044
556,0.556,0.340058,-0.0549044
557,0.557,0.340058,-0.0549044
558,0.558,0.340058,-0.0549044
559,0.559,0.340058,-0.0549044
560,0.56,0.340058,-0.0549044
561,0.561,0.340058,-0.0549044
562,0.562,0.340058,-0.0549044
563,0.563,0.340058,0
564,0.564,0.340058,0
565,0.565,0.340058,0
566,0.566,0.340058,-0.0549044
567,0.567,0.340058,-0.0549044
568,0.568,0.340058,-0.0549044
569,0.569,0.340058,-0.0549044
570,0.57,0.340058,-0.0549044
571,0.571,0.340058,-0.0549044
572,0.572,0.340058,-0.0549044
573,0.573,0.340058,-0.0549044
574,0.574,0.340058,-0.0549044
575,0.575,0.340058,-0.0549044
576,0.576,0.340058,-0.0549044
577,0.577,0.340058,-0.0549044
578,0.578,0.340058,-0.0549044
579,0.579,0.340058,-0.0549044
580,0.58,0.340058,-0.0549044
581,0.581,0.340058,-0.0549044
582,0.582,0.340058,-0.0549044
583,0.583,0.340058,-0.0366029
584,0.584,0.340058,0
585,0.585,0.340058,0
586,0.586,0.340058,0
587,0.587,0.340058,-0.0549044
588,0.588,0.340058,-0.0549044
589,0.589,0.340058,-0.0549044
590,0.59,0.334841,-0.0549044
591,0.591,0.454822,-0.0549044
592,0.592,0.661745,-0.0549044
593,0.593,0.543503,-0.0549044
594,0.594,0.373096,-0.0549044
595,0.595,0.347013,-0.0549044
596,0.596,0.341797,-0.0549044
597,0.597,0.338319,-0.0549044
598,0.598,0.340058,-0.0549044
599,0.599,0.340058,-0.0549044
600,0.6,0.340058,-0.0549044
601,0.601,0.340058,-0.0549044
602,0.602,0.340058,-0.0549044
603,0.603,0.340058,-0.0366029
604,0.604,0.340058,-0.0366029
605,0.605,0.340058,-0.0366029
606,0.606,0.340058,-0.0366029
607,0.607,0.340058,-0.0366029
608,0.608,0.340058,-0.0549044
609,0.609,0.340058,-0.0549044
610,0.61,0.340058,-0.0549044
611,0.611,0.340058,-0.0549044
612,0.612,0.340058,-0.0549044
613,0.613,0.340058,-0.0549044
614,0.614,0.340058,-0.0549044
615,0.615,0.340058,-0.0549044
616,0.616,0.340058,-0.0549044
617,0.617,0.340058,-0.0549044
618,0.618,0.340058,-0.0549044
619,0.619,0.340058,-0.0549044
620,0.62,0.340058,-0.0549044
621,0.621,0.340058,-0.0549044
622,0.622,0.340058,-0.0549044
623,0.623,0.340058,-0.0549044
624,0.624,0.340058,-0.0549044
625,0.625,0.340058,-0.0549044
626,0.626,0.340058,-0.0549044
627,0.627,0.340058,-0.0549044
628,0.628,0.340058,-0.0549044
629,0.629,0.340058,-0.0549044
630,0.63,0.340058,-0.0549044
631,0.631,0.340058,-0.0549044
632,0.632,0.340058,-0.0549044
633,0.633,0.33658,-0.0549044
634,0.634,0.428739,-0.0549044
635,0.635,0.658268,-0.0549044
636,0.636,0.566108,-0.0549044
637,0.637,0.376574,-0.0549044
638,0.638,0.347013,-0.0549044
639,0.639,0.341797,-0.0549044
640,0.64,0.338319,-0.0549044
641,0.641,0.340058,-0.0549044
642,0.642,0.340058,-0.0549044
643,0.643,0.340058,-0.0549044
644,0.644,0.340058,0
645,0.645,0.340058,-0.0366029
646,0.646,0.340058,-0.0366029
647,0.647,0.340058,-0.0549044
648,0.648,0.340058,-0.0549044
649,0.649,0.340058,-0.0549044
650,0.65,0.340058,-0.0549044
651,0.651,0.340058,-0.0549044
652,0.652,0.340058,-0.0549044
653,0.653,0.340058,-0.0549044
654,0.654,0.340058,-0.0549044
655,0.655,0.340058,-0.0549044
656,0.656,0.340058,-0.0549044
657,0.657,0.340058,-0.0549044
658,0.658,0.340058,-0.0549044
659,0.659,0.340058,-0.0549044
660,0.66,0.340058,-0.0549044
661,0.661,0.340058,-0.0549044
662,0.662,0.340058,-0.0549044
663,0.663,0.340058,-0.0549044
664,0.664,0.340058,-0.0366029
665,0.665,0.340058,-0.0366029
666,0.666,0.340058,0
667,0.667,0.340058,-0.0549044
668,0.668,0.340058,-0.0549044
669,0.669,0.340058,-0.0549044
670,0.67,0.340058,-0.0549044
671,0.671,0.340058,-0.0549044
672,0.672,0.340058,-0.0549044
673,0.673,0.340058,-0.0549044
674,0.674,0.340058,-0.0549044
675,0.675,0.340058,-0.0549044
676,0.676,0.340058,-0.0549044
677,0.677,0.404395,-0.0549044
678,0.678,0.651312,-0.0549044
679,0.679,0.588714,-0.0549044
680,0.68,0.38179,-0.0549044
681,0.681,0.348752,-0.0549044
682,0.682,0.341797,-0.0549044
683,0.683,0.338319,-0.0549044
684,0.684,0.340058,-0.0549044
685,0.685,0.340058,-0.0549044
686,0.686,0.340058,-0.0366029
687,0.687,0.340058,-0.0366029
688,0.688,0.340058,-0.0549044
689,0.689,0.340058,-0.0549044
690,0.69,0.340058,-0.0549044
691,0.691,0.340058,-0.0549044
692,0.692,0.340058,-0.0549044
693,0.693,0.340058,-0.0549044
694,0.694,0.340058,-0.0549044
695,0.695,0.340058,-0.0549044
696,0.696,0.340058,-0.0549044
697,0.697,0.340058,-0.0549044
698,0.698,0.340058,-0.0549044
699,0.699,0.340058,-0.0549044
700,0.7,0.340058,-0.0549044
701,0.701,0.340058,-0.0549044
702,0.702,0.340058,-0.0549044
703,0.703,0.340058,-0.0549044
704,0.704,0.340058,-0.0549044
705,0.705,0.340058,-0.0549044
706,0.706,0.340058,-0.0549044
707,0.707,0.340058,-0.0549044
708,0.708,0.340058,-0.0549044
709,0.709,0.340058,-0.0549044
710,0.71,0.340058,-0.0549044
711,0.711,0.340058,-0.0549044
712,0.712,0.340058,-0.0549044
713,0.713,0.340058,-0.0549044
714,0.714,0.340058,-0.0549044
715,0.715,0.340058,-0.0549044
716,0.716,0.340058,-0.0549044
717,0.717,0.340058,-0.0549044
718,0.718,0.340058,-0.0549044
719,0.719,0.340058,-0.0549044
720,0.72,0.383529,-0.0549044
721,0.721,0.63914,-0.0549044
722,0.722,0.60958,-0.0549044
723,0.723,0.388746,0
724,0.724,0.350491,0
725,0.725,0.341797,-0.0366029
726,0.726,0.338319,-0.0366029
727,0.727,0.340058,-0.0366029
728,0.728,0.340058,-0.0549044
729,0.729,0.340058,-0.0549044
730,0.73,0.340058,-0.0549044
731,0.731,0.340058,-0.0549044
732,0.732,0.340058,-0.0549044
733,0.733,0.340058,-0.0549044
734,0.734,0.340058,-0.0549044
735,0.735,0.340058,-0.0549044
736,0.736,0.340058,-0.0549044
737,0.737,0.340058,-0.0549044
738,0.738,0.340058,-0.0549044
739,0.739,0.340058,-0.0549044
740,0.74,0.340058,-0.0549044
741,0.741,0.340058,-0.0549044
742,0.742,0.340058,-0.0549044
743,0.743,0.340058,0
744,0.744,0.340058,0
745,0.745,0.340058,0
746,0.746,0.340058,-0.0366029
747,0.747,0.340058,-0.0366029
748,0.748,0.340058,-0.0366029
749,0.749,0.340058,-0.0549044
750,0.75,0.338319,-0.0549044
751,0.751,0.338319,-0.0549044
752,0.752,0.340058,-0.0549044
753,0.753,0.340058,-0.0549044
754,0.754,0.340058,-0.0549044
755,0.755,0.340058,-0.0549044
756,0.756,0.340058,-0.0549044
757,0.757,0.340058,-0.0549044
758,0.758,0.340058,-0.0549044
759,0.759,0.340058,-0.0549044
760,0.76,0.340058,-0.0549044
761,0.761,0.340058,-0.0549044
762,0.762,0.341797,-0.0366029
763,0.763,0.364402,-0.0366029
764,0.764,0.625229,-0.0366029
765,0.765,0.626968,-0.0366029
766,0.766,0.39744,-0.0366029
767,0.767,0.35223,-0.0366029
768,0.768,0.341797,-0.0549044
769,0.769,0.338319,-0.0549044
770,0.77,0.340058,-0.0549044
771,0.771,0.340058,-0.0549044
772,0.772,0.340058,-0.0549044
773,0.773,0.340058,-0.0549044
774,0.774,0.340058,-0.0549044
775,0.775,0.340058,-0.0549044
