;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,0,0.477395
1,0.001,0.477395
2,0.002,0.477395
3,0.003,0.477395
4,0.004,0.477395
5,0.005,0.477395
6,0.006,0.477395
7,0.007,0.477395
8,0.008,0.477395
9,0.009,0.477395
10,0.01,0.477395
11,0.011,0.477395
12,0.012,0.477395
13,0.013,0.477395
14,0.014,0.477395
15,0.015,0.477395
16,0.016,0.477395
17,0.017,0.477395
18,0.018,0.477395
19,0.019,0.477395
20,0.02,0.477395
21,0.021,0.477395
22,0.022,0.477395
23,0.023,0.477395
24,0.024,0.477395
25,0.025,0.477395
26,0.026,0.477395
27,0.027,0.477395
28,0.028,0.477395
29,0.029,0.477395
30,0.03,0.477395
31,0.031,0.477395
32,0.032,0.477395
33,0.033,0.477395
34,0.034,0.477395
35,0.035,0.477395
36,0.036,0.477395
37,0.037,0.477395
38,0.038,0.477395
39,0.039,0.477395
40,0.04,0.477395
41,0.041,0.477395
42,0.042,0.477395
43,0.043,0.477395
44,0.044,0.477395
45,0.045,0.477395
46,0.046,0.477395
47,0.047,0.477395
48,0.048,0.477395
49,0.049,0.477395
50,0.05,0.477395
51,0.051,0.477395
52,0.052,0.477395
53,0.053,0.477395
54,0.054,0.477395
55,0.055,0.477395
56,0.056,0.477395
57,0.057,0.477395
58,0.058,0.477395
59,0.059,0.477395
60,0.06,0.477395
61,0.061,0.477395
62,0.062,0.477395
63,0.063,0.477395
64,0.064,0.477395
65,0.065,0.477395
66,0.066,0.477395
67,0.067,0.477395
68,0.068,0.477395
69,0.069,0.477395
70,0.07,0.477395
71,0.071,0.477395
72,0.072,0.477395
73,0.073,0.477395
74,0.074,0.477395
75,0.075,0.477395
76,0.076,0.477395
77,0.077,0.477395
78,0.078,0.477395
79,0.079,0.477395
80,0.08,0.477395
81,0.081,0.477395
82,0.082,0.477395
83,0.083,0.477395
84,0.084,0.477395
85,0.085,0.477395
86,0.086,0.477395
87,0.087,0.477395
88,0.088,0.477395
89,0.089,0.477395
90,0.09,0.477395
91,0.091,0.477395
92,0.092,0.477395
93,0.093,0.477395
94,0.094,0.477395
95,0.095,0.477395
96,0.096,0.477395
97,0.097,0.477395
98,0.098,0.477395
99,0.099,0.477395
100,0.1,0.477395
101,0.101,0.477395
102,0.102,0.477395
103,0.103,0.477395
104,0.104,0.477395
105,0.105,0.477395
106,0.106,0.477395
107,0.107,0.477395
108,0.108,0.477395
109,0.109,0.477395
110,0.11,0.477395
111,0.111,0.477395
112,0.112,0.477395
113,0.113,0.477395
114,0.114,0.477395
115,0.115,0.477395
116,0.116,0.477395
117,0.117,0.477395
118,0.118,0.477395
119,0.119,0.477395
120,0.12,0.477395
121,0.121,0.477395
122,0.122,0.477395
123,0.123,0.477395
124,0.124,0.477395
125,0.125,0.477395
126,0.126,0.477395
127,0.127,0.477395
128,0.128,0.477395
129,0.129,0.477395
130,0.13,0.477395
131,0.131,0.477395
132,0.132,0.477395
133,0.133,0.477395
134,0.134,0.477395
135,0.135,0.477395
136,0.136,0.477395
137,0.137,0.477395
138,0.138,0.477395
139,0.139,0.477395
140,0.14,0.477395
141,0.141,0.477395
142,0.142,0.477395
143,0.143,0.477395
144,0.144,0.477395
145,0.145,0.477395
146,0.146,0.477395
147,0.147,0.477395
148,0.148,0.477395
149,0.149,0.477395
150,0.15,0.477395
151,0.151,0.477395
152,0.152,0.477395
153,0.153,0.477395
154,0.154,0.477395
155,0.155,0.477395
156,0.156,0.477395
