;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,0,0.444357
1,0.001,0.444357
2,0.002,0.444357
3,0.003,0.444357
4,0.004,0.444357
5,0.005,0.444357
6,0.006,0.444357
7,0.007,0.444357
8,0.008,0.444357
9,0.009,0.444357
10,0.01,0.444357
11,0.011,0.444357
12,0.012,0.444357
13,0.013,0.444357
14,0.014,0.444357
15,0.015,0.444357
16,0.016,0.444357
17,0.017,0.444357
18,0.018,0.444357
19,0.019,0.444357
20,0.02,0.444357
21,0.021,0.444357
22,0.022,0.444357
23,0.023,0.444357
24,0.024,0.444357
25,0.025,0.444357
26,0.026,0.444357
27,0.027,0.444357
28,0.028,0.444357
29,0.029,0.444357
30,0.03,0.444357
31,0.031,0.444357
32,0.032,0.444357
33,0.033,0.444357
34,0.034,0.444357
35,0.035,0.444357
36,0.036,0.444357
37,0.037,0.444357
38,0.038,0.444357
39,0.039,0.444357
40,0.04,0.444357
41,0.041,0.444357
42,0.042,0.444357
43,0.043,0.444357
44,0.044,0.444357
45,0.045,0.444357
46,0.046,0.444357
47,0.047,0.444357
48,0.048,0.444357
49,0.049,0.444357
50,0.05,0.444357
51,0.051,0.444357
52,0.052,0.444357
53,0.053,0.444357
54,0.054,0.444357
55,0.055,0.444357
56,0.056,0.444357
57,0.057,0.444357
58,0.058,0.444357
59,0.059,0.444357
60,0.06,0.444357
61,0.061,0.444357
62,0.062,0.444357
63,0.063,0.444357
64,0.064,0.444357
65,0.065,0.444357
66,0.066,0.444357
67,0.067,0.444357
68,0.068,0.444357
69,0.069,0.444357
70,0.07,0.444357
71,0.071,0.444357
72,0.072,0.444357
73,0.073,0.444357
74,0.074,0.444357
75,0.075,0.444357
76,0.076,0.444357
77,0.077,0.444357
78,0.078,0.444357
79,0.079,0.444357
80,0.08,0.444357
81,0.081,0.444357
82,0.082,0.444357
83,0.083,0.444357
84,0.084,0.444357
85,0.085,0.444357
86,0.086,0.444357
87,0.087,0.444357
88,0.088,0.444357
89,0.089,0.444357
90,0.09,0.444357
91,0.091,0.444357
92,0.092,0.444357
93,0.093,0.444357
94,0.094,0.444357
95,0.095,0.444357
96,0.096,0.444357
97,0.097,0.444357
98,0.098,0.444357
99,0.099,0.444357
100,0.1,0.444357
101,0.101,0.444357
102,0.102,0.444357
103,0.103,0.444357
104,0.104,0.444357
105,0.105,0.444357
106,0.106,0.444357
107,0.107,0.444357
108,0.108,0.444357
109,0.109,0.444357
