;Scopy version,438f138
;Exported on,mercredi avril 30/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.08192,0.0495064
1,-0.08191,0.0495064
2,-0.0819,0.0495064
3,-0.08189,0.0495064
4,-0.08188,0.0495064
5,-0.08187,0.0495064
6,-0.08186,0.0495064
7,-0.08185,0.0495064
8,-0.08184,0.0495064
9,-0.08183,0.0495064
10,-0.08182,0.0495064
11,-0.08181,0.0495064
12,-0.0818,0.0495064
13,-0.08179,0.0495064
14,-0.08178,0.0495064
15,-0.08177,0.0495064
16,-0.08176,0.0495064
17,-0.08175,0.0495064
18,-0.08174,0.0495064
19,-0.08173,0.0495064
20,-0.08172,0.0495064
21,-0.08171,0.0495064
22,-0.0817,0.0495064
23,-0.08169,0.0495064
24,-0.08168,0.0495064
25,-0.08167,0.0495064
26,-0.08166,0.0495064
27,-0.08165,0.0495064
28,-0.08164,0.0495064
29,-0.08163,0.0495064
30,-0.08162,0.0495064
31,-0.08161,0.0495064
32,-0.0816,0.0495064
33,-0.08159,0.0495064
34,-0.08158,0.0495064
35,-0.08157,0.0495064
36,-0.08156,0.0495064
37,-0.08155,0.0495064
38,-0.08154,0.0495064
39,-0.08153,0.0495064
40,-0.08152,0.0495064
41,-0.08151,0.0495064
42,-0.0815,0.0495064
43,-0.08149,0.0495064
44,-0.08148,0.0495064
45,-0.08147,0.0495064
46,-0.08146,0.0495064
47,-0.08145,0.0495064
48,-0.08144,0.0495064
49,-0.08143,0.0495064
50,-0.08142,0.0495064
51,-0.08141,0.0495064
52,-0.0814,0.0495064
53,-0.08139,0.0495064
54,-0.08138,0.0495064
55,-0.08137,0.0495064
56,-0.08136,0.0495064
57,-0.08135,0.0495064
58,-0.08134,0.0495064
59,-0.08133,0.0495064
60,-0.08132,0.0495064
61,-0.08131,0.0495064
62,-0.0813,0.0495064
63,-0.08129,0.0495064
64,-0.08128,0.0495064
65,-0.08127,0.0495064
66,-0.08126,0.0495064
67,-0.08125,0.0495064
68,-0.08124,0.0495064
69,-0.08123,0.0495064
70,-0.08122,0.0495064
71,-0.08121,0.0495064
72,-0.0812,0.0495064
73,-0.08119,0.0495064
74,-0.08118,0.0495064
75,-0.08117,0.0495064
76,-0.08116,0.0495064
77,-0.08115,0.0495064
78,-0.08114,0.0495064
79,-0.08113,0.0495064
80,-0.08112,0.0495064
81,-0.08111,0.0495064
82,-0.0811,0.0495064
83,-0.08109,0.0495064
84,-0.08108,0.0495064
85,-0.08107,0.0495064
86,-0.08106,0.0495064
87,-0.08105,0.0495064
88,-0.08104,0.0495064
89,-0.08103,0.0495064
90,-0.08102,0.0495064
91,-0.08101,0.0495064
92,-0.081,0.0495064
93,-0.08099,0.0495064
94,-0.08098,0.0495064
95,-0.08097,0.0495064
96,-0.08096,0.0495064
97,-0.08095,0.0495064
98,-0.08094,0.0495064
99,-0.08093,0.0495064
100,-0.08092,0.0495064
101,-0.08091,0.0495064
102,-0.0809,0.0495064
103,-0.08089,0.0495064
104,-0.08088,0.0495064
105,-0.08087,0.0495064
106,-0.08086,0.0495064
107,-0.08085,0.0495064
108,-0.08084,0.0495064
109,-0.08083,0.0495064
110,-0.08082,0.0495064
111,-0.08081,0.0495064
112,-0.0808,0.0495064
113,-0.08079,0.0495064
114,-0.08078,0.0495064
115,-0.08077,0.0495064
116,-0.08076,0.0495064
117,-0.08075,0.0495064
118,-0.08074,0.0495064
119,-0.08073,0.0495064
120,-0.08072,0.0495064
121,-0.08071,0.0495064
122,-0.0807,0.0495064
123,-0.08069,0.0495064
124,-0.08068,0.0495064
125,-0.08067,0.0495064
126,-0.08066,0.0495064
127,-0.08065,0.0495064
128,-0.08064,0.0495064
129,-0.08063,0.0495064
130,-0.08062,0.0495064
131,-0.08061,0.0495064
132,-0.0806,0.0495064
133,-0.08059,0.0495064
134,-0.08058,0.0495064
135,-0.08057,0.0495064
136,-0.08056,0.0495064
137,-0.08055,0.0495064
138,-0.08054,0.0495064
139,-0.08053,0.0495064
140,-0.08052,0.0495064
141,-0.08051,0.0495064
142,-0.0805,0.0495064
143,-0.08049,0.0495064
144,-0.08048,0.0495064
145,-0.08047,0.0495064
146,-0.08046,0.0495064
147,-0.08045,0.0495064
148,-0.08044,0.0495064
149,-0.08043,0.0495064
150,-0.08042,0.0495064
151,-0.08041,0.0495064
152,-0.0804,0.0495064
153,-0.08039,0.0495064
154,-0.08038,0.0495064
155,-0.08037,0.0495064
156,-0.08036,0.0495064
157,-0.08035,0.0495064
158,-0.08034,0.0495064
159,-0.08033,0.0495064
160,-0.08032,0.0495064
161,-0.08031,0.0495064
162,-0.0803,0.0495064
163,-0.08029,0.0495064
164,-0.08028,0.0495064
165,-0.08027,0.0495064
166,-0.08026,0.0495064
167,-0.08025,0.0495064
168,-0.08024,0.0495064
169,-0.08023,0.0495064
170,-0.08022,0.0495064
