;Scopy version,438f138
;Exported on,mercredi avril 30/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
221,-0.07971,0.0463323
222,-0.0797,0.0463323
223,-0.07969,0.0463323
224,-0.07968,0.0463323
225,-0.07967,0.0463323
226,-0.07966,0.0463323
227,-0.07965,0.0463323
228,-0.07964,0.0463323
229,-0.07963,0.0463323
230,-0.07962,0.0463323
231,-0.07961,0.0463323
232,-0.0796,0.0463323
233,-0.07959,0.0463323
234,-0.07958,0.0463323
235,-0.07957,0.0463323
236,-0.07956,0.0463323
237,-0.07955,0.0463323
238,-0.07954,0.0463323
239,-0.07953,0.0463323
240,-0.07952,0.0463323
241,-0.07951,0.0463323
242,-0.0795,0.0463323
243,-0.07949,0.0463323
244,-0.07948,0.0463323
245,-0.07947,0.0463323
246,-0.07946,0.0463323
247,-0.07945,0.0463323
248,-0.07944,0.0463323
249,-0.07943,0.0463323
250,-0.07942,0.0463323
251,-0.07941,0.0463323
252,-0.0794,0.0463323
253,-0.07939,0.0463323
254,-0.07938,0.0463323
255,-0.07937,0.0463323
256,-0.07936,0.0463323
257,-0.07935,0.0463323
258,-0.07934,0.0463323
259,-0.07933,0.0463323
260,-0.07932,0.0463323
261,-0.07931,0.0463323
262,-0.0793,0.0463323
263,-0.07929,0.0463323
264,-0.07928,0.0463323
265,-0.07927,0.0463323
266,-0.07926,0.0463323
267,-0.07925,0.0463323
268,-0.07924,0.0463323
269,-0.07923,0.0463323
270,-0.07922,0.0463323
271,-0.07921,0.0463323
272,-0.0792,0.0463323
273,-0.07919,0.0463323
274,-0.07918,0.0463323
275,-0.07917,0.0463323
276,-0.07916,0.0463323
277,-0.07915,0.0463323
278,-0.07914,0.0463323
279,-0.07913,0.0463323
280,-0.07912,0.0463323
281,-0.07911,0.0463323
282,-0.0791,0.0463323
283,-0.07909,0.0463323
284,-0.07908,0.0463323
285,-0.07907,0.0463323
286,-0.07906,0.0463323
287,-0.07905,0.0463323
288,-0.07904,0.0463323
289,-0.07903,0.0463323
290,-0.07902,0.0463323
291,-0.07901,0.0463323
292,-0.079,0.0463323
293,-0.07899,0.0463323
294,-0.07898,0.0463323
295,-0.07897,0.0463323
296,-0.07896,0.0463323
297,-0.07895,0.0463323
298,-0.07894,0.0463323
299,-0.07893,0.0463323
300,-0.07892,0.0463323
301,-0.07891,0.0463323
302,-0.0789,0.0463323
303,-0.07889,0.0463323
304,-0.07888,0.0463323
305,-0.07887,0.0463323
306,-0.07886,0.0463323
307,-0.07885,0.0463323
308,-0.07884,0.0463323
309,-0.07883,0.0463323
310,-0.07882,0.0463323
311,-0.07881,0.0463323
312,-0.0788,0.0463323
313,-0.07879,0.0463323
314,-0.07878,0.0463323
315,-0.07877,0.0463323
316,-0.07876,0.0463323
317,-0.07875,0.0463323
318,-0.07874,0.0463323
319,-0.07873,0.0463323
320,-0.07872,0.0463323
321,-0.07871,0.0463323
322,-0.0787,0.0463323
323,-0.07869,0.0463323
324,-0.07868,0.0463323
325,-0.07867,0.0463323
326,-0.07866,0.0463323
327,-0.07865,0.0463323
328,-0.07864,0.0463323
329,-0.07863,0.0463323
330,-0.07862,0.0463323
331,-0.07861,0.0463323
332,-0.0786,0.0463323
333,-0.07859,0.0463323
334,-0.07858,0.0463323
335,-0.07857,0.0463323
336,-0.07856,0.0463323
337,-0.07855,0.0463323
338,-0.07854,0.0463323
339,-0.07853,0.0463323
340,-0.07852,0.0463323
341,-0.07851,0.0463323
342,-0.0785,0.0463323
343,-0.07849,0.0463323
344,-0.07848,0.0463323
345,-0.07847,0.0463323
346,-0.07846,0.0463323
347,-0.07845,0.0463323
348,-0.07844,0.0463323
349,-0.07843,0.0463323
350,-0.07842,0.0463323
351,-0.07841,0.0463323
352,-0.0784,0.0463323
353,-0.07839,0.0463323
354,-0.07838,0.0463323
355,-0.07837,0.0463323
356,-0.07836,0.0463323
357,-0.07835,0.0463323
358,-0.07834,0.0463323
359,-0.07833,0.0463323
360,-0.07832,0.0463323
361,-0.07831,0.0463323
362,-0.0783,0.0463323
363,-0.07829,0.0463323
364,-0.07828,0.0463323
365,-0.07827,0.0463323
366,-0.07826,0.0463323
367,-0.07825,0.0463323
368,-0.07824,0.0463323
369,-0.07823,0.0463323
370,-0.07822,0.0463323
371,-0.07821,0.0463323
