;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.575,0.565191
1,-1.574,0.561713
2,-1.573,0.561713
3,-1.572,0.561713
4,-1.571,0.561713
5,-1.57,0.561713
6,-1.569,0.561713
7,-1.568,0.559974
8,-1.567,0.563452
9,-1.566,0.561713
10,-1.565,0.561713
11,-1.564,0.559974
12,-1.563,0.563452
13,-1.562,0.561713
14,-1.561,0.563452
15,-1.56,0.563452
16,-1.559,0.563452
17,-1.558,0.561713
18,-1.557,0.561713
19,-1.556,0.561713
20,-1.555,0.563452
21,-1.554,0.563452
22,-1.553,0.563452
23,-1.552,0.563452
24,-1.551,0.563452
25,-1.55,0.563452
26,-1.549,0.563452
27,-1.548,0.563452
28,-1.547,0.563452
29,-1.546,0.563452
30,-1.545,0.56693
31,-1.544,0.563452
32,-1.543,0.563452
33,-1.542,0.563452
34,-1.541,0.561713
35,-1.54,0.561713
36,-1.539,0.563452
37,-1.538,0.563452
38,-1.537,0.563452
39,-1.536,0.563452
40,-1.535,0.563452
41,-1.534,0.563452
42,-1.533,0.563452
43,-1.532,0.563452
44,-1.531,0.56693
45,-1.53,0.561713
46,-1.529,0.565191
47,-1.528,0.565191
48,-1.527,0.565191
49,-1.526,0.563452
50,-1.525,0.563452
51,-1.524,0.563452
52,-1.523,0.565191
53,-1.522,0.565191
54,-1.521,0.565191
55,-1.52,0.565191
56,-1.519,0.565191
57,-1.518,0.565191
58,-1.517,0.565191
59,-1.516,0.565191
60,-1.515,0.565191
61,-1.514,0.565191
62,-1.513,0.565191
63,-1.512,0.56693
64,-1.511,0.568669
65,-1.51,0.561713
66,-1.509,0.561713
67,-1.508,0.561713
68,-1.507,0.565191
69,-1.506,0.561713
70,-1.505,0.563452
71,-1.504,0.559974
72,-1.503,0.565191
73,-1.502,0.561713
74,-1.501,0.561713
75,-1.5,0.561713
76,-1.499,0.563452
77,-1.498,0.563452
78,-1.497,0.563452
79,-1.496,0.563452
80,-1.495,0.563452
81,-1.494,0.563452
82,-1.493,0.563452
83,-1.492,0.563452
84,-1.491,0.563452
85,-1.49,0.563452
86,-1.489,0.563452
87,-1.488,0.563452
88,-1.487,0.565191
89,-1.486,0.561713
90,-1.485,0.563452
91,-1.484,0.563452
92,-1.483,0.565191
93,-1.482,0.563452
94,-1.481,0.563452
95,-1.48,0.565191
96,-1.479,0.565191
97,-1.478,0.563452
98,-1.477,0.563452
99,-1.476,0.563452
100,-1.475,0.563452
101,-1.474,0.563452
102,-1.473,0.563452
103,-1.472,0.563452
104,-1.471,0.563452
105,-1.47,0.563452
106,-1.469,0.563452
107,-1.468,0.563452
108,-1.467,0.565191
109,-1.466,0.563452
110,-1.465,0.563452
111,-1.464,0.565191
112,-1.463,0.56693
113,-1.462,0.570407
114,-1.461,0.570407
115,-1.46,0.570407
116,-1.459,0.570407
117,-1.458,0.570407
118,-1.457,0.570407
119,-1.456,0.572146
120,-1.455,0.572146
121,-1.454,0.570407
122,-1.453,0.570407
123,-1.452,0.572146
124,-1.451,0.572146
125,-1.45,0.572146
126,-1.449,0.572146
127,-1.448,0.572146
128,-1.447,0.572146
129,-1.446,0.572146
130,-1.445,0.568669
131,-1.444,0.568669
132,-1.443,0.570407
133,-1.442,0.570407
134,-1.441,0.570407
135,-1.44,0.570407
136,-1.439,0.570407
137,-1.438,0.570407
138,-1.437,0.570407
139,-1.436,0.570407
140,-1.435,0.570407
141,-1.434,0.570407
142,-1.433,0.570407
143,-1.432,0.572146
144,-1.431,0.572146
145,-1.43,0.570407
146,-1.429,0.570407
147,-1.428,0.570407
148,-1.427,0.570407
149,-1.426,0.570407
150,-1.425,0.570407
151,-1.424,0.572146
152,-1.423,0.572146
153,-1.422,0.570407
154,-1.421,0.570407
155,-1.42,0.570407
156,-1.419,0.572146
157,-1.418,0.572146
158,-1.417,0.572146
159,-1.416,0.572146
160,-1.415,0.572146
161,-1.414,0.570407
162,-1.413,0.570407
163,-1.412,0.570407
164,-1.411,0.570407
165,-1.41,0.570407
166,-1.409,0.570407
167,-1.408,0.572146
168,-1.407,0.572146
169,-1.406,0.570407
170,-1.405,0.570407
171,-1.404,0.570407
172,-1.403,0.572146
173,-1.402,0.572146
174,-1.401,0.572146
175,-1.4,0.572146
176,-1.399,0.572146
177,-1.398,0.572146
178,-1.397,0.570407
179,-1.396,0.570407
180,-1.395,0.572146
181,-1.394,0.572146
182,-1.393,0.572146
183,-1.392,0.572146
184,-1.391,0.573885
185,-1.39,0.570407
186,-1.389,0.572146
187,-1.388,0.572146
188,-1.387,0.572146
189,-1.386,0.572146
190,-1.385,0.572146
191,-1.384,0.573885
192,-1.383,0.573885
193,-1.382,0.572146
194,-1.381,0.568669
195,-1.38,0.565191
196,-1.379,0.568669
197,-1.378,0.568669
198,-1.377,0.568669
199,-1.376,0.568669
200,-1.375,0.568669
201,-1.374,0.568669
202,-1.373,0.568669
203,-1.372,0.568669
204,-1.371,0.568669
205,-1.37,0.568669
206,-1.369,0.568669
207,-1.368,0.568669
208,-1.367,0.570407
209,-1.366,0.568669
210,-1.365,0.568669
211,-1.364,0.568669
212,-1.363,0.568669
213,-1.362,0.568669
214,-1.361,0.568669
215,-1.36,0.568669
216,-1.359,0.570407
217,-1.358,0.570407
218,-1.357,0.568669
219,-1.356,0.568669
220,-1.355,0.570407
221,-1.354,0.570407
222,-1.353,0.570407
223,-1.352,0.570407
224,-1.351,0.570407
225,-1.35,0.570407
226,-1.349,0.568669
227,-1.348,0.568669
228,-1.347,0.568669
229,-1.346,0.568669
230,-1.345,0.568669
231,-1.344,0.568669
232,-1.343,0.570407
233,-1.342,0.570407
234,-1.341,0.568669
235,-1.34,0.568669
236,-1.339,0.570407
237,-1.338,0.570407
238,-1.337,0.570407
239,-1.336,0.570407
240,-1.335,0.570407
241,-1.334,0.570407
242,-1.333,0.570407
243,-1.332,0.570407
244,-1.331,0.570407
245,-1.33,0.570407
246,-1.329,0.570407
247,-1.328,0.570407
248,-1.327,0.568669
249,-1.326,0.572146
250,-1.325,0.570407
251,-1.324,0.570407
252,-1.323,0.570407
253,-1.322,0.570407
254,-1.321,0.570407
255,-1.32,0.570407
256,-1.319,0.572146
257,-1.318,0.572146
258,-1.317,0.568669
259,-1.316,0.568669
260,-1.315,0.568669
261,-1.314,0.568669
262,-1.313,0.568669
263,-1.312,0.568669
264,-1.311,0.570407
265,-1.31,0.570407
266,-1.309,0.570407
267,-1.308,0.570407
268,-1.307,0.570407
269,-1.306,0.570407
270,-1.305,0.570407
271,-1.304,0.570407
272,-1.303,0.570407
273,-1.302,0.570407
274,-1.301,0.568669
275,-1.3,0.568669
276,-1.299,0.570407
277,-1.298,0.570407
278,-1.297,0.570407
279,-1.296,0.570407
280,-1.295,0.570407
281,-1.294,0.573885
282,-1.293,0.570407
283,-1.292,0.570407
284,-1.291,0.570407
285,-1.29,0.572146
286,-1.289,0.572146
287,-1.288,0.572146
288,-1.287,0.572146
289,-1.286,0.572146
290,-1.285,0.570407
291,-1.284,0.570407
292,-1.283,0.570407
293,-1.282,0.570407
294,-1.281,0.570407
295,-1.28,0.570407
296,-1.279,0.570407
297,-1.278,0.572146
298,-1.277,0.570407
299,-1.276,0.570407
300,-1.275,0.570407
301,-1.274,0.572146
302,-1.273,0.572146
303,-1.272,0.572146
304,-1.271,0.572146
305,-1.27,0.572146
306,-1.269,0.570407
307,-1.268,0.570407
308,-1.267,0.570407
309,-1.266,0.572146
310,-1.265,0.572146
311,-1.264,0.572146
312,-1.263,0.572146
313,-1.262,0.572146
314,-1.261,0.56693
315,-1.26,0.559974
316,-1.259,0.561713
317,-1.258,0.561713
318,-1.257,0.561713
319,-1.256,0.561713
320,-1.255,0.561713
321,-1.254,0.565191
322,-1.253,0.559974
323,-1.252,0.558235
324,-1.251,0.558235
325,-1.25,0.559974
326,-1.249,0.559974
327,-1.248,0.559974
328,-1.247,0.559974
329,-1.246,0.561713
330,-1.245,0.559974
331,-1.244,0.558235
332,-1.243,0.558235
333,-1.242,0.559974
334,-1.241,0.559974
335,-1.24,0.559974
336,-1.239,0.559974
337,-1.238,0.561713
338,-1.237,0.561713
339,-1.236,0.558235
340,-1.235,0.559974
341,-1.234,0.559974
342,-1.233,0.559974
343,-1.232,0.559974
344,-1.231,0.561713
345,-1.23,0.561713
346,-1.229,0.559974
347,-1.228,0.559974
348,-1.227,0.559974
349,-1.226,0.559974
350,-1.225,0.559974
351,-1.224,0.561713
352,-1.223,0.561713
353,-1.222,0.561713
354,-1.221,0.559974
355,-1.22,0.558235
356,-1.219,0.559974
357,-1.218,0.558235
358,-1.217,0.561713
359,-1.216,0.559974
360,-1.215,0.561713
