;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.575,0.589535
1,-1.574,0.589535
2,-1.573,0.589535
3,-1.572,0.591274
4,-1.571,0.587796
5,-1.57,0.587796
6,-1.569,0.587796
7,-1.568,0.587796
8,-1.567,0.587796
9,-1.566,0.587796
10,-1.565,0.587796
11,-1.564,0.587796
12,-1.563,0.587796
13,-1.562,0.584318
14,-1.561,0.587796
15,-1.56,0.587796
16,-1.559,0.587796
17,-1.558,0.587796
18,-1.557,0.587796
19,-1.556,0.589535
20,-1.555,0.587796
21,-1.554,0.587796
22,-1.553,0.587796
23,-1.552,0.587796
24,-1.551,0.587796
25,-1.55,0.587796
26,-1.549,0.587796
27,-1.548,0.589535
28,-1.547,0.587796
29,-1.546,0.587796
30,-1.545,0.587796
31,-1.544,0.587796
32,-1.543,0.587796
33,-1.542,0.587796
34,-1.541,0.587796
35,-1.54,0.589535
36,-1.539,0.587796
37,-1.538,0.587796
38,-1.537,0.587796
39,-1.536,0.587796
40,-1.535,0.587796
41,-1.534,0.587796
42,-1.533,0.587796
43,-1.532,0.589535
44,-1.531,0.589535
45,-1.53,0.589535
46,-1.529,0.589535
47,-1.528,0.589535
48,-1.527,0.589535
49,-1.526,0.589535
50,-1.525,0.589535
51,-1.524,0.589535
52,-1.523,0.589535
53,-1.522,0.587796
54,-1.521,0.587796
55,-1.52,0.587796
56,-1.519,0.587796
57,-1.518,0.587796
58,-1.517,0.587796
59,-1.516,0.589535
60,-1.515,0.589535
61,-1.514,0.587796
62,-1.513,0.589535
63,-1.512,0.589535
64,-1.511,0.589535
65,-1.51,0.589535
66,-1.509,0.589535
67,-1.508,0.591274
68,-1.507,0.591274
69,-1.506,0.586057
70,-1.505,0.586057
71,-1.504,0.586057
72,-1.503,0.586057
73,-1.502,0.586057
74,-1.501,0.586057
75,-1.5,0.586057
76,-1.499,0.587796
77,-1.498,0.586057
78,-1.497,0.586057
79,-1.496,0.586057
80,-1.495,0.587796
81,-1.494,0.587796
82,-1.493,0.587796
83,-1.492,0.587796
84,-1.491,0.587796
85,-1.49,0.587796
86,-1.489,0.587796
87,-1.488,0.587796
88,-1.487,0.587796
89,-1.486,0.584318
90,-1.485,0.587796
91,-1.484,0.587796
92,-1.483,0.587796
93,-1.482,0.586057
94,-1.481,0.586057
95,-1.48,0.587796
96,-1.479,0.587796
97,-1.478,0.587796
98,-1.477,0.587796
99,-1.476,0.587796
100,-1.475,0.591274
101,-1.474,0.587796
102,-1.473,0.587796
103,-1.472,0.587796
104,-1.471,0.587796
105,-1.47,0.587796
106,-1.469,0.587796
107,-1.468,0.587796
108,-1.467,0.591274
109,-1.466,0.587796
110,-1.465,0.587796
111,-1.464,0.587796
112,-1.463,0.587796
113,-1.462,0.587796
114,-1.461,0.587796
115,-1.46,0.589535
116,-1.459,0.589535
117,-1.458,0.587796
118,-1.457,0.587796
119,-1.456,0.587796
120,-1.455,0.587796
121,-1.454,0.587796
122,-1.453,0.587796
123,-1.452,0.589535
124,-1.451,0.589535
125,-1.45,0.587796
126,-1.449,0.587796
127,-1.448,0.587796
128,-1.447,0.589535
129,-1.446,0.584318
130,-1.445,0.582579
131,-1.444,0.582579
132,-1.443,0.582579
133,-1.442,0.577363
134,-1.441,0.577363
135,-1.44,0.577363
136,-1.439,0.579102
137,-1.438,0.575624
138,-1.437,0.577363
139,-1.436,0.579102
140,-1.435,0.579102
141,-1.434,0.579102
142,-1.433,0.577363
143,-1.432,0.579102
144,-1.431,0.579102
