;Scopy version,438f138
;Exported on,samedi décembre 14/12/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-1.6,0.539567
1,-1.599,0.537828
2,-1.598,0.537828
3,-1.597,0.537828
4,-1.596,0.537828
5,-1.595,0.537828
6,-1.594,0.537828
7,-1.593,0.537828
8,-1.592,0.537828
9,-1.591,0.537828
10,-1.59,0.537828
11,-1.589,0.536089
12,-1.588,0.539567
13,-1.587,0.537828
14,-1.586,0.537828
15,-1.585,0.537828
16,-1.584,0.537828
17,-1.583,0.537828
18,-1.582,0.537828
19,-1.581,0.537828
20,-1.58,0.537828
21,-1.579,0.537828
22,-1.578,0.537828
23,-1.577,0.539567
24,-1.576,0.539567
25,-1.575,0.539567
26,-1.574,0.541306
27,-1.573,0.537828
28,-1.572,0.539567
29,-1.571,0.539567
30,-1.57,0.539567
31,-1.569,0.539567
32,-1.568,0.539567
33,-1.567,0.539567
34,-1.566,0.541306
35,-1.565,0.537828
36,-1.564,0.537828
37,-1.563,0.537828
38,-1.562,0.537828
39,-1.561,0.537828
40,-1.56,0.537828
41,-1.559,0.537828
42,-1.558,0.537828
43,-1.557,0.537828
44,-1.556,0.537828
45,-1.555,0.537828
46,-1.554,0.537828
47,-1.553,0.537828
48,-1.552,0.537828
49,-1.551,0.537828
50,-1.55,0.537828
51,-1.549,0.537828
52,-1.548,0.537828
53,-1.547,0.537828
54,-1.546,0.537828
55,-1.545,0.537828
56,-1.544,0.537828
57,-1.543,0.537828
58,-1.542,0.537828
59,-1.541,0.537828
60,-1.54,0.537828
61,-1.539,0.537828
62,-1.538,0.537828
63,-1.537,0.537828
64,-1.536,0.537828
65,-1.535,0.537828
66,-1.534,0.539567
67,-1.533,0.539567
68,-1.532,0.539567
69,-1.531,0.539567
70,-1.53,0.537828
71,-1.529,0.537828
72,-1.528,0.537828
73,-1.527,0.537828
74,-1.526,0.537828
75,-1.525,0.537828
76,-1.524,0.537828
77,-1.523,0.537828
78,-1.522,0.537828
79,-1.521,0.537828
80,-1.52,0.537828
81,-1.519,0.537828
82,-1.518,0.537828
83,-1.517,0.537828
84,-1.516,0.537828
85,-1.515,0.537828
86,-1.514,0.537828
87,-1.513,0.537828
88,-1.512,0.537828
89,-1.511,0.541306
90,-1.51,0.539567
91,-1.509,0.539567
92,-1.508,0.539567
93,-1.507,0.539567
94,-1.506,0.539567
95,-1.505,0.537828
96,-1.504,0.541306
97,-1.503,0.539567
98,-1.502,0.539567
99,-1.501,0.539567
100,-1.5,0.539567
101,-1.499,0.539567
102,-1.498,0.539567
103,-1.497,0.539567
104,-1.496,0.537828
105,-1.495,0.537828
106,-1.494,0.539567
107,-1.493,0.536089
108,-1.492,0.537828
109,-1.491,0.537828
110,-1.49,0.537828
111,-1.489,0.537828
112,-1.488,0.536089
113,-1.487,0.536089
114,-1.486,0.539567
115,-1.485,0.537828
116,-1.484,0.537828
117,-1.483,0.537828
118,-1.482,0.537828
119,-1.481,0.537828
120,-1.48,0.537828
121,-1.479,0.537828
122,-1.478,0.537828
123,-1.477,0.537828
124,-1.476,0.537828
125,-1.475,0.537828
126,-1.474,0.537828
127,-1.473,0.537828
128,-1.472,0.537828
129,-1.471,0.537828
130,-1.47,0.537828
131,-1.469,0.537828
132,-1.468,0.537828
133,-1.467,0.539567
134,-1.466,0.539567
135,-1.465,0.541306
136,-1.464,0.537828
137,-1.463,0.537828
138,-1.462,0.537828
139,-1.461,0.537828
140,-1.46,0.537828
